-0.366244554519653 +0.717322289943695j,-0.384097158908844 +0.707923591136932j,-0.401708394289017 +0.698080778121948j,-0.419067591428757 +0.68779993057251j,-0.436164110898972 +0.677087306976318j,-0.452986657619476 +0.665950059890747j,-0.469524949789047 +0.654394924640656j,-0.48576894402504 +0.642428934574127j,-0.501707792282105 +0.630060076713562j,-0.517332136631012 +0.617295622825623j,-0.532631576061249 +0.604144036769867j,-0.547596752643585 +0.59061336517334j,-0.56221866607666 +0.57671183347702j,-0.576487481594086 +0.562448740005493j,-0.590394854545593 +0.547832369804382j,-0.603931486606598 +0.532872557640076j,-0.617089152336121 +0.517578363418579j,-0.629859864711762 +0.501959145069122j,-0.642235040664673 +0.486025184392929j,-0.654207527637482 +0.469785988330841j,-0.665769279003143 +0.45325231552124j,-0.676913261413574 +0.436434209346771j,-0.68763267993927 +0.419341951608658j,-0.697920441627503 +0.40198689699173j,-0.707770228385925 +0.384379595518112j,-0.717176139354706 +0.366530746221542j,-0.726131856441498 +0.348452210426331j,-0.734632074832916 +0.330154746770859j,-0.742671132087708 +0.311650454998016j,-0.750244200229645 +0.292950540781021j,-0.757346630096436 +0.274066507816315j,-0.763973712921143 +0.255010843276978j,-0.770121574401856 +0.235794827342033j,-0.775785982608795 +0.216431185603142j,-0.780963718891144 +0.196931764483452j,-0.785651385784149 +0.177308350801468j,-0.789846062660217 +0.157574117183685j,-0.793545126914978 +0.137740582227707j,-0.796746253967285 +0.117821007966995j,-0.799447417259216 +0.0978275015950203j,-0.801646947860718 +0.0777722522616386j,-0.80334347486496 +0.0576685555279255j,-0.804535865783692 +0.0375286936759949j,-0.80522346496582 +0.0173648875206709j,-0.805405795574188 -0.00280945142731072j,-0.805082738399506 -0.0229823850095272j,-0.804254472255707 -0.0431405007839203j,-0.80292159318924 -0.0632715746760369j,-0.801084876060486 -0.0833633244037628j,-0.798745453357697 -0.103402368724346j,-0.795904874801636 -0.123376928269863j,-0.792564868927002 -0.143273666501045j,-0.788727521896362 -0.163080528378487j,-0.784395217895508 -0.182785421609879j,-0.779570817947388 -0.202375262975693j,-0.774257123470307 -0.22183845937252j,-0.768457710742951 -0.241162106394768j,-0.762176036834717 -0.260334402322769j,-0.755416095256806 -0.279343724250794j,-0.74818217754364 -0.298177421092987j,-0.740478754043579 -0.316824346780777j,-0.732310712337494 -0.335272133350372j,-0.723683178424835 -0.353509515523911j,-0.714601457118988 -0.371525436639786j,-0.705071449279785 -0.389307886362076j,-0.69509881734848 -0.4068463742733j,-0.684690237045288 -0.424129247665405j,-0.673852026462555 -0.441145986318588j,-0.662590801715851 -0.457886248826981j,-0.650914013385773 -0.474338859319687j,-0.638828754425049 -0.490493834018707j,-0.626342415809631 -0.506341338157654j,-0.613463282585144 -0.521870791912079j,-0.600198984146118 -0.537073135375977j,-0.58655834197998 -0.551938116550446j,-0.57254958152771 -0.56645679473877j,-0.558181345462799 -0.580620348453522j,-0.543463110923767 -0.594419240951538j,-0.528403580188751 -0.607845425605774j,-0.513012766838074 -0.620889902114868j,-0.497300028800964 -0.633544802665711j,-0.481274962425232 -0.645802438259125j,-0.464948207139969 -0.657654583454132j,-0.448329418897629 -0.669094264507294j,-0.43142956495285 -0.680113911628723j,-0.414259016513824 -0.690706789493561j,-0.396828204393387 -0.700866401195526j,-0.379148721694946 -0.710586130619049j,-0.361230999231339 -0.719860076904297j,-0.343086957931519 -0.728682160377503j,-0.324727594852448 -0.737047076225281j,-0.306164115667343 -0.744949638843536j,-0.287408947944641 -0.752384543418884j,-0.268473356962204 -0.759347379207611j,-0.249368980526924 -0.765833854675293j,-0.230108499526978 -0.771839678287506j,-0.210703253746033 -0.777361214160919j,-0.191166147589684 -0.782394945621491j,-0.171509101986885 -0.786937713623047j,-0.151744052767754 -0.790986835956574j,-0.131884172558784 -0.794539451599121j,-0.111941151320934 -0.797593593597412j,-0.0919282734394073 -0.800147235393524j,-0.0718577280640602 -0.802198767662048j,-0.0517416819930076 -0.803746998310089j,-0.0315935499966144 -0.804790794849396j,-0.0114252287894487 -0.805329620838165j,0.00874988827854397 -0.805363118648529j,0.0289195086807013 -0.804891288280487j,0.0490713603794575 -0.803914427757263j,0.0691920518875122 -0.802433073520661j,0.0892697051167488 -0.800448179244995j,0.109290964901447 -0.797961056232453j,0.129243642091751 -0.794973254203796j,0.149115592241287 -0.79148656129837j,0.168893590569496 -0.787503242492676j,0.188565999269486 -0.783025681972504j,0.208119720220566 -0.778056919574738j,0.227542832493782 -0.772599935531616j,0.24682354927063 -0.766658067703247j,0.265949010848999 -0.760235190391541j
-0.288533926010132 +0.751953840255737j,-0.307278007268906 +0.7444908618927j,-0.325829237699509 +0.736560702323914j,-0.344176411628723 +0.728168249130249j,-0.362307250499725 +0.719318985939026j,-0.380211114883423 +0.710018217563629j,-0.397876024246216 +0.700272142887115j,-0.415291279554367 +0.690086603164673j,-0.432446300983429 +0.679467856884003j,-0.449329644441605 +0.668422996997833j,-0.465931326150894 +0.6569584608078j,-0.482240349054337 +0.645081877708435j,-0.498246759176254 +0.632800579071045j,-0.513940811157227 +0.620121955871582j,-0.529312133789063 +0.60705441236496j,-0.544351279735565 +0.593605995178223j,-0.559049129486084 +0.57978481054306j,-0.573395907878876 +0.565600097179413j,-0.587383210659027 +0.551060259342194j,-0.601001620292664 +0.536174833774567j,-0.614242911338806 +0.520952999591827j,-0.62709903717041 +0.505403995513916j,-0.639561414718628 +0.489538133144379j,-0.651622712612152 +0.473364800214767j,-0.663274943828583 +0.456894755363464j,-0.674510896205902 +0.440137982368469j,-0.685323834419251 +0.423104703426361j,-0.69570654630661 +0.40580627322197j,-0.705652892589569 +0.388252884149551j,-0.715156316757202 +0.37045618891716j,-0.724210977554321 +0.352427095174789j,-0.732811391353607 +0.334176450967789j,-0.740951716899872 +0.315716505050659j,-0.748627185821533 +0.297058433294296j,-0.755833029747009 +0.27821359038353j,-0.762564480304718 +0.259194552898407j,-0.76881754398346 +0.240012481808662j,-0.774588048458099 +0.220680177211761j,-0.779872536659241 +0.201209425926208j,-0.784667730331421 +0.181612059473991j,-0.788970530033112 +0.16190105676651j,-0.792778253555298 +0.14208810031414j,-0.796088516712189 +0.1221863925457j,-0.798899173736572 +0.102207995951176j,-0.80120861530304 +0.0821650698781013j,-0.803015291690827 +0.0620709843933582j,-0.804318130016327 +0.0419375672936439j,-0.805116176605225 +0.0217782221734523j,-0.805409073829651 +0.00160522013902661j,-0.805196642875671 -0.0185692012310028j,-0.804478883743286 -0.0387315675616265j,-0.803256332874298 -0.0588696487247944j,-0.801529765129089 -0.0789711475372315j,-0.799300253391266 -0.0990227237343789j,-0.796569168567658 -0.119012549519539j,-0.793338239192963 -0.138927310705185j,-0.789609611034393 -0.158754900097847j,-0.785385310649872 -0.178483232855797j,-0.780668377876282 -0.198099225759506j,-0.775461435317993 -0.217591255903244j,-0.769767999649048 -0.236946389079094j,-0.763591587543488 -0.256152838468552j,-0.756935894489288 -0.275198936462402j,-0.749805331230164 -0.29407200217247j,-0.742204189300537 -0.31276085972786j,-0.734137415885925 -0.33125314116478j,-0.725610017776489 -0.349537551403046j,-0.71662712097168 -0.367602974176407j,-0.707194745540619 -0.385437369346619j,-0.697318434715271 -0.403030306100845j,-0.687004745006561 -0.420369952917099j,-0.676259934902191 -0.437445819377899j,-0.665090620517731 -0.454247564077377j,-0.653504192829132 -0.470763951539993j,-0.641507387161255 -0.486985206604004j,-0.629108369350433 -0.50290060043335j,-0.616314589977264 -0.518500447273255j,-0.603133797645569 -0.533775269985199j,-0.589574813842773 -0.548714816570282j,-0.575645864009857 -0.563310027122498j,-0.561355471611023 -0.577552080154419j,-0.54671311378479 -0.591431438922882j,-0.531727373600006 -0.604939997196198j,-0.516408324241638 -0.618068635463715j,-0.500765144824982 -0.630809545516968j,-0.484807521104813 -0.643154740333557j,-0.468546003103256 -0.655096232891083j,-0.451990097761154 -0.666626870632172j,-0.435150951147079 -0.677738964557648j,-0.418038725852966 -0.688425719738007j,-0.40066385269165 -0.698680758476257j,-0.383037924766541 -0.708497226238251j,-0.365171283483505 -0.717869341373444j,-0.3470758497715 -0.726790726184845j,-0.328762650489807 -0.73525607585907j,-0.310242772102356 -0.743260264396668j,-0.291528612375259 -0.750797927379608j,-0.272631108760834 -0.757864534854889j,-0.253562957048416 -0.764455497264862j,-0.234335631132126 -0.770566821098328j,-0.214960977435112 -0.77619469165802j,-0.195451781153679 -0.781335413455963j,-0.175819531083107 -0.785985946655274j,-0.156077370047569 -0.790143191814423j,-0.136237218976021 -0.79380464553833j,-0.116311274468899 -0.796968042850494j,-0.0963126868009567 -0.799631297588348j,-0.0762532874941826 -0.801792860031128j,-0.0561464019119739 -0.803451299667359j,-0.0360043197870254 -0.804605543613434j,-0.0158392433077097 -0.805254936218262j,0.00433537922799591 -0.805399060249329j,0.0245072972029448 -0.8050377368927j,0.044664204120636 -0.804171323776245j,0.0647927150130272 -0.802800297737122j,0.0848809406161309 -0.800925493240357j,0.104915514588356 -0.79854816198349j,0.124884270131588 -0.795669734477997j,0.144775047898293 -0.79229199886322j,0.164574593305588 -0.788417160511017j,0.18427124619484 -0.784047484397888j
-0.207603335380554 +0.778194844722748j,-0.227030083537102 +0.772750735282898j,-0.246314734220505 +0.766821682453156j,-0.265444457530975 +0.760411500930786j,-0.284407615661621 +0.75352418422699j,-0.303192675113678 +0.746163904666901j,-0.321787118911743 +0.738335609436035j,-0.3401800096035 +0.730043828487396j,-0.358359068632126 +0.721294045448303j,-0.376313298940659 +0.71209180355072j,-0.394031703472138 +0.702442467212677j,-0.411502540111542 +0.692352533340454j,-0.428715497255325 +0.681828022003174j,-0.445659101009369 +0.670875787734985j,-0.462323069572449 +0.659502625465393j,-0.478697240352631 +0.647715449333191j,-0.494770735502243 +0.635522067546844j,-0.510534107685089 +0.622929632663727j,-0.525976777076721 +0.609946548938751j,-0.541089415550232 +0.596580803394318j,-0.555862843990326 +0.582840383052826j,-0.570287108421326 +0.568734526634216j,-0.584353864192963 +0.554271519184113j,-0.598053693771362 +0.539461016654968j,-0.611378252506256 +0.5243119597435j,-0.62431937456131 +0.508833646774292j,-0.636868536472321 +0.493036329746246j,-0.649018347263336 +0.47692933678627j,-0.660760641098023 +0.460523426532745j,-0.672088265419006 +0.443828493356705j,-0.682994425296784 +0.426854759454727j,-0.693471848964691 +0.409613519906998j,-0.703514039516449 +0.392115235328674j,-0.713115036487579 +0.374370604753494j,-0.722268342971802 +0.356391340494156j,-0.730968654155731 +0.338188111782074j,-0.739210069179535 +0.31977304816246j,-0.746987700462341 +0.301157355308533j,-0.754296720027924 +0.282352298498154j,-0.7611323595047 +0.263370424509048j,-0.767490446567536 +0.244222924113274j,-0.773366808891296 +0.224922582507133j,-0.778757929801941 +0.20548103749752j,-0.783660471439362 +0.185910239815712j,-0.788071215152741 +0.166223138570785j,-0.791987538337708 +0.146431356668472j,-0.795406758785248 +0.126548081636429j,-0.798326969146729 +0.106585390865803j,-0.800746262073517 +0.0865554511547088j,-0.802663028240204 +0.0664715617895126j,-0.804076135158539 +0.0463455840945243j,-0.804984748363495 +0.0261909179389476j,-0.80538821220398 +0.00601981487125154j,-0.805286288261414 -0.0141554549336434j,-0.804679095745087 -0.0343214645981789j,-0.803566932678223 -0.0544663108885289j,-0.801950573921204 -0.0745766088366509j,-0.799830973148346 -0.0946400985121728j,-0.797209501266479 -0.114644587039948j,-0.794087827205658 -0.134576752781868j,-0.790467858314514 -0.154424488544464j,-0.78635185956955 -0.174175694584847j,-0.781742453575134 -0.193817228078842j,-0.776642441749573 -0.213337510824204j,-0.771055161952972 -0.232723563909531j,-0.764984130859375 -0.251963585615158j,-0.758432924747467 -0.27104589343071j,-0.751405954360962 -0.289957731962204j,-0.743907332420349 -0.30868798494339j,-0.73594206571579 -0.32722419500351j,-0.727514982223511 -0.345555067062378j,-0.718631267547607 -0.363669455051422j,-0.709296822547913 -0.381555318832398j,-0.699517071247101 -0.399202078580856j,-0.689298570156097 -0.4165980219841j,-0.678647577762604 -0.43373253941536j,-0.667570471763611 -0.450595229864121j,-0.656074702739716 -0.467174857854843j,-0.644167065620422 -0.483461678028107j,-0.631855428218842 -0.499444782733917j,-0.61914736032486 -0.515114545822144j,-0.606050491333008 -0.530461311340332j,-0.592573583126068 -0.545474946498871j,-0.57872486114502 -0.560146331787109j,-0.564512729644775 -0.574466526508331j,-0.549946665763855 -0.588425934314728j,-0.535035192966461 -0.602016389369965j,-0.519788324832916 -0.615228831768036j,-0.504215240478516 -0.628055214881897j,-0.488325506448746 -0.640487730503082j,-0.472129672765732 -0.652518212795258j,-0.455637246370316 -0.66413938999176j,-0.438859224319458 -0.675343573093414j,-0.421805858612061 -0.68612402677536j,-0.404487460851669 -0.696474194526672j,-0.386915594339371 -0.706387102603912j,-0.369100600481033 -0.715856969356537j,-0.351054340600967 -0.72487735748291j,-0.332787811756134 -0.733443021774292j,-0.314312070608139 -0.741548538208008j,-0.295639514923096 -0.749188661575317j,-0.276781409978867 -0.756358683109284j,-0.257749319076538 -0.763054192066193j,-0.238555788993835 -0.769270777702332j,-0.219212204217911 -0.775004744529724j,-0.199731484055519 -0.78025233745575j,-0.180125415325165 -0.78501033782959j,-0.160405948758125 -0.789275825023651j,-0.140586197376251 -0.793045997619629j,-0.12067786604166 -0.796318531036377j,-0.100694179534912 -0.799091398715973j,-0.0806473195552826 -0.801362812519074j,-0.0605494529008865 -0.803131461143494j,-0.0404139831662178 -0.804396092891693j,-0.0202527809888124 -0.805155992507935j,-7.92597857070616e-05 -0.80541068315506j,0.0200943443924189 -0.805159986019135j,0.0402556955814362 -0.804404020309448j,0.0603914111852646 -0.803143382072449j,0.0804892256855965 -0.801378726959229j,0.100536935031414 -0.799111187458038j
-0.124356240034103 +0.7957524061203j,-0.144249245524406 +0.792387902736664j,-0.164051353931427 +0.788526177406311j,-0.18375089764595 +0.784169614315033j,-0.203334763646126 +0.779321074485779j,-0.222791060805321 +0.773983538150787j,-0.242107912898064 +0.768160223960876j,-0.261272490024567 +0.761855065822601j,-0.280273467302322 +0.755071640014648j,-0.2990982234478 +0.74781459569931j,-0.317735314369202 +0.740088284015656j,-0.336173355579376 +0.731897413730621j,-0.354400128126144 +0.723247468471527j,-0.372404485940933 +0.714143693447113j,-0.390175551176071 +0.704591631889343j,-0.407701432704926 +0.694597661495209j,-0.42497181892395 +0.684167623519897j,-0.441975206136704 +0.673308491706848j,-0.458701252937317 +0.662026822566986j,-0.475139796733856 +0.65032958984375j,-0.491279870271683 +0.638224422931671j,-0.5071120262146 +0.625718593597412j,-0.522625625133515 +0.612820386886597j,-0.537811279296875 +0.59953761100769j,-0.552659809589386 +0.585878431797028j,-0.567161202430725 +0.571851849555969j,-0.581307053565979 +0.557466149330139j,-0.595087766647339 +0.542730927467346j,-0.608495175838471 +0.527655184268951j,-0.62152099609375 +0.512248039245605j,-0.63415652513504 +0.49651974439621j,-0.646394431591034 +0.480479598045349j,-0.658226430416107 +0.464138269424438j,-0.669645488262177 +0.447505682706833j,-0.680644512176514 +0.430592000484467j,-0.691216230392456 +0.413408428430557j,-0.701354384422302 +0.395965099334717j,-0.711052298545838 +0.378273695707321j,-0.720304071903229 +0.360344886779785j,-0.729103982448578 +0.34218966960907j,-0.737446248531342 +0.323820024728775j,-0.745325922966004 +0.305246859788895j,-0.752737760543823 +0.28648254275322j,-0.759677290916443 +0.267538398504257j,-0.766140282154083 +0.248426035046577j,-0.772122383117676 +0.22915817797184j,-0.777619957923889 +0.209746494889259j,-0.782629728317261 +0.190202876925468j,-0.787148296833038 +0.170540228486061j,-0.791172981262207 +0.150770202279091j,-0.794701218605042 +0.130905970931053j,-0.79773074388504 +0.110959589481354j,-0.80025976896286 +0.0909432172775268j,-0.802286565303802 +0.0708701238036155j,-0.803810060024261 +0.0507522076368331j,-0.804829061031342 +0.0306027997285127j,-0.805343091487885 +0.0104342196136712j,-0.805351793766022 -0.00974129233509308j,-0.804855108261108 -0.0299103278666735j,-0.803853392601013 -0.050060972571373j,-0.802347302436829 -0.0701798275113106j,-0.800337731838226 -0.0902546420693398j,-0.797825932502747 -0.110273189842701j,-0.794813573360443 -0.130222171545029j,-0.791302382946014 -0.15008981525898j,-0.787294745445251 -0.169862926006317j,-0.782793045043945 -0.189529418945313j,-0.777800142765045 -0.209077373147011j,-0.772319197654724 -0.228493750095368j,-0.766353666782379 -0.247766762971878j,-0.759907186031342 -0.266884654760361j,-0.75298398733139 -0.285834759473801j,-0.74558812379837 -0.304605841636658j,-0.737724602222443 -0.323185414075851j,-0.729398131370544 -0.341562211513519j,-0.720613837242126 -0.359725028276444j,-0.711377501487732 -0.377661764621735j,-0.701694667339325 -0.395361870527268j,-0.691571652889252 -0.412813544273377j,-0.681014716625214 -0.430006206035614j,-0.670030236244202 -0.4469293653965j,-0.658625543117523 -0.463571757078171j,-0.646807372570038 -0.479923576116562j,-0.634583532810211 -0.495973944664002j,-0.62196147441864 -0.511713087558746j,-0.608948945999146 -0.52713143825531j,-0.595554530620575 -0.542218744754791j,-0.581786155700684 -0.556966066360474j,-0.567653000354767 -0.571363627910614j,-0.553163647651672 -0.585402727127075j,-0.538326919078827 -0.599074721336365j,-0.523152709007263 -0.612370491027832j,-0.507650196552277 -0.625282108783722j,-0.491828858852386 -0.63780152797699j,-0.475699186325073 -0.649920523166657j,-0.459270685911179 -0.661631941795349j,-0.442554324865341 -0.672927916049957j,-0.425560295581818 -0.683801770210266j,-0.408298909664154 -0.694246649742127j,-0.39078164100647 -0.704255700111389j,-0.373018801212311 -0.713823020458222j,-0.355022251605987 -0.722942292690277j,-0.336802959442139 -0.731607913970947j,-0.318371951580048 -0.739814639091492j,-0.29974153637886 -0.747556984424591j,-0.280922681093216 -0.754830360412598j,-0.261927872896194 -0.761629939079285j,-0.242768749594688 -0.767951667308807j,-0.223456889390945 -0.773791611194611j,-0.204005241394043 -0.779145836830139j,-0.184425517916679 -0.784011244773865j,-0.164729759097099 -0.788384735584259j,-0.144930973649025 -0.792263448238373j,-0.125040844082832 -0.795645117759705j,-0.105072654783726 -0.798527479171753j,-0.0850385501980781 -0.800908744335175j,-0.0649506971240043 -0.802787482738495j,-0.0448224432766437 -0.804162502288818j,-0.0246657244861125 -0.805032908916473j,-0.004493867047131 -0.805398166179657j,0.0156807824969292 -0.80525803565979j
-0.0397218875586987 +0.804430603981018j,-0.0598584152758122 +0.803183257579803j,-0.0799577981233597 +0.801431953907013j,-0.100006617605686 +0.799177765846252j,-0.119992673397064 +0.796422064304352j,-0.139903828501701 +0.793166637420654j,-0.159726813435555 +0.789413571357727j,-0.179449945688248 +0.785165011882782j,-0.199060097336769 +0.780423879623413j,-0.218545332551003 +0.775193095207214j,-0.237893834710121 +0.769475758075714j,-0.25709268450737 +0.763275682926178j,-0.276130557060242 +0.756596565246582j,-0.294994801282883 +0.749442756175995j,-0.313673943281174 +0.741818726062775j,-0.332156628370285 +0.733729064464569j,-0.350430518388748 +0.725179195404053j,-0.368484854698181 +0.716174066066742j,-0.386307656764984 +0.706719696521759j,-0.403888046741486 +0.696821928024292j,-0.421215355396271 +0.686486721038818j,-0.438278019428253 +0.675720930099487j,-0.455065965652466 +0.66453093290329j,-0.471568048000336 +0.652924120426178j,-0.487774252891541 +0.64090770483017j,-0.503674685955048 +0.628488779067993j,-0.519258797168732 +0.615675866603851j,-0.534517347812653 +0.602476239204407j,-0.549440145492554 +0.588898897171021j,-0.564018249511719 +0.574952006340027j,-0.578242659568787 +0.560644030570984j,-0.592104017734528 +0.545984625816345j,-0.605593860149384 +0.530982553958893j,-0.618703901767731 +0.515647053718567j,-0.631425499916077 +0.499988228082657j,-0.643751084804535 +0.484015434980392j,-0.655672490596771 +0.467739194631576j,-0.667182505130768 +0.451169431209564j,-0.678274095058441 +0.434316277503967j,-0.688939869403839 +0.417190939188003j,-0.699173510074616 +0.399803429841995j,-0.708968222141266 +0.382165431976318j,-0.718318104743958 +0.364287614822388j,-0.727217435836792 +0.346180886030197j,-0.735660254955292 +0.327857285737991j,-0.743641614913941 +0.309327572584152j,-0.751156210899353 +0.290604114532471j,-0.758199453353882 +0.271698325872421j,-0.764767050743103 +0.252621680498123j,-0.770854651927948 +0.233386874198914j,-0.776458621025085 +0.214005634188652j,-0.781575381755829 +0.194489777088165j,-0.78620171546936 +0.174852192401886j,-0.790334701538086 +0.155104547739029j,-0.79397177696228 +0.135259926319122j,-0.797110617160797 +0.115330457687378j,-0.799749314785004 +0.0953282192349433j,-0.801886081695557 +0.0752665773034095j,-0.803519785404205 +0.0551572889089584j,-0.804649233818054 +0.0350138023495673j,-0.805273830890656 +0.0148483281955122j,-0.805393099784851 -0.00532685685902841j,-0.805006980895996 -0.0254983045160771j,-0.80411571264267 -0.0456541292369366j,-0.802719950675964 -0.0657809302210808j,-0.800820410251617 -0.085866466164589j,-0.798418402671814 -0.105898484587669j,-0.795515358448029 -0.125863671302795j,-0.792113125324249 -0.145750269293785j,-0.788213968276978 -0.165545031428337j,-0.783820152282715 -0.185235902667046j,-0.778934419155121 -0.204810932278633j,-0.773560047149658 -0.224257081747055j,-0.767700254917145 -0.243562504649162j,-0.761358618736267 -0.262715458869934j,-0.754539370536804 -0.281703174114227j,-0.747246563434601 -0.30051451921463j,-0.739484965801239 -0.319136917591095j,-0.731259346008301 -0.337559074163437j,-0.722574710845947 -0.355769783258438j,-0.713436901569366 -0.373756885528565j,-0.703851163387299 -0.391509801149368j,-0.693823993206024 -0.409016698598862j,-0.683361411094666 -0.426266968250275j,-0.672469913959503 -0.443250089883804j,-0.661156594753265 -0.459954738616943j,-0.649428188800812 -0.476371079683304j,-0.637292563915253 -0.492488205432892j,-0.624756932258606 -0.508296310901642j,-0.611829102039337 -0.523785769939423j,-0.598517656326294 -0.538946270942688j,-0.584830284118652 -0.553768813610077j,-0.570776283740997 -0.568243622779846j,-0.556364059448242 -0.582361876964569j,-0.541602492332458 -0.596114993095398j,-0.526501357555389 -0.609493792057037j,-0.511069536209106 -0.622490406036377j,-0.495317369699478 -0.63509613275528j,-0.479254335165024 -0.647303342819214j,-0.462890326976776 -0.659104645252228j,-0.446236133575439 -0.670492112636566j,-0.429302006959915 -0.68145889043808j,-0.412098109722137 -0.691998243331909j,-0.394635915756226 -0.702103197574616j,-0.376925855875015 -0.711767733097077j,-0.358979523181915 -0.720985472202301j,-0.340807974338531 -0.729750871658325j,-0.32242226600647 -0.73805844783783j,-0.303834527730942 -0.74590277671814j,-0.285055845975876 -0.753279209136963j,-0.266098618507385 -0.760182797908783j,-0.246974393725395 -0.76660943031311j,-0.227694883942604 -0.772555112838745j,-0.208272829651833 -0.778015971183777j,-0.188719719648361 -0.782988667488098j,-0.16904853284359 -0.787469983100891j,-0.149271339178085 -0.791457176208496j,-0.129400074481964 -0.794947803020477j,-0.109447978436947 -0.797939538955688j,-0.0894272252917289 -0.800430595874786j,-0.0693499520421027 -0.802419483661652j
0.0453560836613178 +0.804132580757141j,0.0251999292522668 +0.805016398429871j,0.00502832513302557 +0.805395007133484j,-0.0151467770338059 +0.805268287658691j,-0.0353120118379594 +0.804636180400848j,-0.055455107241869 +0.803499281406403j,-0.0755637735128403 +0.801858127117157j,-0.0956246405839921 +0.799713909626007j,-0.115625880658627 +0.797067761421204j,-0.13555420935154 +0.793921589851379j,-0.155397459864616 +0.790277183055878j,-0.175143584609032 +0.786136865615845j,-0.194779425859451 +0.781503260135651j,-0.214293047785759 +0.776379346847534j,-0.233672589063644 +0.770768105983734j,-0.252905130386353 +0.764673411846161j,-0.271979331970215 +0.758098661899567j,-0.290882498025894 +0.751048445701599j,-0.309603154659271 +0.743526935577393j,-0.328129887580872 +0.73553866147995j,-0.346450388431549 +0.727089047431946j,-0.364553838968277 +0.718183040618896j,-0.382428199052811 +0.708826541900635j,-0.400062561035156 +0.699025273323059j,-0.417446255683899 +0.688785195350647j,-0.434567630290985 +0.678113043308258j,-0.451416671276093 +0.667015254497528j,-0.467982172966003 +0.65549910068512j,-0.484253972768784 +0.643571674823761j,-0.500222206115723 +0.631240129470825j,-0.515876293182373 +0.618512749671936j,-0.531206965446472 +0.60539698600769j,-0.546204030513764 +0.591901659965515j,-0.560858309268952 +0.5780348777771j,-0.575160980224609 +0.563805103302002j,-0.589102506637573 +0.549221873283386j,-0.602674603462219 +0.534293711185455j,-0.615868210792542 +0.519030570983887j,-0.62867546081543 +0.503441691398621j,-0.641088426113129 +0.487536698579788j,-0.65309888124466 +0.471326023340225j,-0.664699554443359 +0.454819619655609j,-0.675883293151856 +0.438027501106262j,-0.68664276599884 +0.420960903167725j,-0.696971595287323 +0.403629750013351j,-0.70686286687851 +0.386045694351196j,-0.716310560703278 +0.368219435214996j,-0.725309014320374 +0.350161701440811j,-0.73385214805603 +0.331884622573852j,-0.741934955120087 +0.313398987054825j,-0.749552071094513 +0.294717013835907j,-0.756698846817017 +0.275850117206573j,-0.763370931148529 +0.256809711456299j,-0.769563853740692 +0.237608596682548j,-0.775274038314819 +0.218258023262024j,-0.780497610569 +0.198770806193352j,-0.785231471061707 +0.179158911108971j,-0.789472699165344 +0.159434199333191j,-0.793218433856964 +0.139609843492508j,-0.796466529369354 +0.119697473943233j,-0.799214780330658 +0.099710389971733j,-0.801461517810822 +0.0796607360243797j,-0.803205370903015 +0.0595607347786426j,-0.804445207118988 +0.0394237302243709j,-0.805180311203003 +0.0192619878798722j,-0.805410206317902 -0.000912246352527364j,-0.80513459444046 -0.0210854914039374j,-0.804353892803192 -0.0412459075450898j,-0.803068399429321 -0.0613800697028638j,-0.801279067993164 -0.0814756900072098j,-0.798986852169037 -0.101520583033562j,-0.796193301677704 -0.121501386165619j,-0.792900145053864 -0.141406342387199j,-0.789109468460083 -0.16122217476368j,-0.784823715686798 -0.180936843156815j,-0.780045390129089 -0.200538367033005j,-0.774777591228485 -0.220013648271561j,-0.769023656845093 -0.239351272583008j,-0.762787222862244 -0.258538335561752j,-0.756072163581848 -0.277563154697418j,-0.748882472515106 -0.296414196491242j,-0.741223096847534 -0.315078854560852j,-0.733098447322845 -0.333546191453934j,-0.724513947963715 -0.351803839206696j,-0.715474843978882 -0.369840770959854j,-0.705986499786377 -0.387645959854126j,-0.696055471897125 -0.405207574367523j,-0.68568742275238 -0.422515243291855j,-0.674889326095581 -0.439557462930679j,-0.663667798042297 -0.456323891878128j,-0.652029514312744 -0.4728042781353j,-0.639982342720032 -0.488987654447556j,-0.627533674240112 -0.504864275455475j,-0.614690959453583 -0.52042430639267j,-0.601462721824646 -0.535657525062561j,-0.587856888771057 -0.550554931163788j,-0.573882341384888 -0.565106570720673j,-0.559547781944275 -0.579303622245789j,-0.544861853122711 -0.593137443065643j,-0.52983421087265 -0.606598794460297j,-0.514473855495453 -0.619679749011994j,-0.498791009187698 -0.632371604442597j,-0.482795149087906 -0.644666731357575j,-0.466496050357819 -0.656557559967041j,-0.449904561042786 -0.668036103248596j,-0.43303045630455 -0.67909574508667j,-0.415884912014008 -0.68972909450531j,-0.398478388786316 -0.699929535388947j,-0.380821526050568 -0.709691047668457j,-0.362926036119461 -0.719007015228271j,-0.344802796840668 -0.727871835231781j,-0.326462864875793 -0.736280083656311j,-0.307918429374695 -0.744226157665253j,-0.289180427789688 -0.751705408096313j,-0.270261347293854 -0.758712828159332j,-0.251172661781311 -0.765244245529175j,-0.23192597925663 -0.771295487880707j,-0.212534174323082 -0.776862680912018j,-0.193008586764336 -0.781942486763j,-0.173362299799919 -0.786531567573547j,-0.15360726416111 -0.790627062320709j
