0.567083656787873 +0.247207552194595j,0.548722267150879 +0.285655945539474j,0.527758181095124 +0.322748750448227j,0.504290282726288 +0.358311027288437j,0.478430092334748 +0.392173558473587j,0.450300335884094 +0.424175709486008j,0.420034527778626 +0.454165697097778j,0.387776553630829 +0.482000827789307j,0.353678673505783 +0.50754988193512j,0.317902982234955 +0.530691206455231j,0.280619770288468 +0.551314771175385j,0.242004349827767 +0.569323599338531j,0.202241972088814 +0.584631204605103j,0.161519095301628 +0.597165822982788j,0.120031125843525 +0.60686731338501j,0.0779737830162051 +0.613690137863159j,0.0355454161763194 +0.617601811885834j,-0.00705043552443361 +0.618583619594574j,-0.0496139936149118 +0.616631090641022j,-0.0919410437345502 +0.611753463745117j,-0.133831948041916 +0.603973925113678j,-0.175089135766029 +0.593328952789307j,-0.215514615178108 +0.579869747161865j,-0.254918843507767 +0.563659369945526j,-0.293112725019455 +0.544775545597077j,-0.329916179180145 +0.52330756187439j,-0.365155577659607 +0.49935644865036j,-0.398661822080612 +0.473037242889405j,-0.430276930332184 +0.444474071264267j,-0.459851771593094 +0.413801640272141j,-0.48724439740181 +0.381167083978653j,-0.51232635974884 +0.346723437309265j,-0.534977316856384 +0.310636013746262j,-0.555090546607971 +0.273074984550476j,-0.572571039199829 +0.234217554330826j,-0.587334990501404 +0.194250106811524j,-0.599313080310822 +0.153360053896904j,-0.608447849750519 +0.11174363642931j,-0.614696443080902 +0.0695971921086314j,-0.618029117584229 +0.0271193943917754j,-0.618430018424988 -0.0154858808964488j,-0.615897119045258 -0.0580188557505605j,-0.610442698001862 -0.100275442004204j,-0.602092564105988 -0.142056360840797j,-0.590885937213898 -0.183164522051811j,-0.576876699924469 -0.223402693867683j,-0.560130417346955 -0.262582182884216j,-0.540727496147156 -0.300514996051788j,-0.518759548664093 -0.337022215127945j,-0.494330108165741 -0.371931731700897j,-0.467556357383728 -0.405075907707214j,-0.438563883304596 -0.436299383640289j,-0.407491803169251 -0.465452343225479j,-0.374486714601517 -0.492397367954254j,-0.339704215526581 -0.517007231712341j,-0.303311228752137 -0.539163947105408j,-0.26547834277153 -0.558763563632965j,-0.226387172937393 -0.575712025165558j,-0.186222106218338 -0.589929461479187j,-0.145172521471977 -0.60134881734848j,-0.103435419499874 -0.609915196895599j,-0.0612064488232138 -0.615588545799255j,-0.018688324838877 -0.618341505527496j,0.02391842007637 -0.618161261081696j,0.0664129257202146 -0.615048587322235j,0.108591198921203 -0.609018385410309j,0.150254338979721 -0.600099205970764j,0.191205859184265 -0.588333070278168j,0.231249213218689 -0.573776304721832j,0.270196676254272 -0.556497275829315j,0.307861328125 -0.536578834056854j,0.344065606594086 -0.51411509513855j,0.378638684749603 -0.489211827516556j,0.41141465306282 -0.461988568305969j,0.442239850759506 -0.432572960853577j,0.470966309309006 -0.401106178760529j,0.497458726167679 -0.367736697196961j,0.521591961383819 -0.332621812820435j,0.543250262737274 -0.295929998159409j,0.562332093715668 -0.257833361625672j,0.57874584197998 -0.218514680862427j,0.592414259910583 -0.178159460425377j,0.60327273607254 -0.136957943439484j,0.611269116401672 -0.0951079055666926j,0.616365969181061 -0.0528055280447009j,0.618538856506348 -0.0102538000792267j,0.617777585983276 +0.0323465652763841j,0.614085674285889 +0.0747946500778196j,0.607480823993683 +0.116886727511883j,0.597993969917297 +0.158425524830818j,0.585670709609985 +0.199211627244949j,0.570569217205048 +0.239052727818489j,0.552760660648346 +0.277760952711105j,0.532330393791199 +0.315150439739227j,0.509374976158142 +0.351044982671738j,0.484002530574799 +0.385275214910507j,0.456334829330445 +0.417676895856857j,0.426501572132111 +0.448098063468933j,0.39464595913887 +0.476392716169357j,0.360918283462525 +0.502427577972412j,0.325477510690689 +0.526079714298248j,0.288493752479554 +0.547235608100891j,0.250140458345413 +0.565796077251434j,0.210601583123207 +0.581672132015228j,0.170063689351082 +0.59478884935379j,0.128717944025994 +0.605084419250488j,0.0867627039551737 +0.612509369850159j,0.0443947687745097 +0.617028832435608j,0.00181738031096781 +0.618621170520783j,-0.0407686457037923 +0.61727899312973j,-0.0831624418497083 +0.613008558750153j,-0.125160560011863 +0.605830252170563j,-0.166566073894501 +0.595777809619904j,-0.207180336117744 +0.582899451255798j,-0.246811792254448 +0.567256033420563j,-0.285273522138595 +0.548921167850495j,-0.322380930185318 +0.527982950210572j,-0.357959061861038 +0.504540145397187j,-0.391840100288391 +0.478703260421753j,-0.423861443996429 +0.450596213340759j,-0.453872919082641 +0.420350879430771j
0.616328895092011 +0.0532363913953303j,0.611202657222748 +0.0955340340733527j,0.603176951408386 +0.137379109859466j,0.592289924621582 +0.178572446107864j,0.578593194484711 +0.218918681144714j,0.562151730060578 +0.258226424455643j,0.543043851852417 +0.296308696269989j,0.52135968208313 +0.332985877990723j,0.497202247381211 +0.368083447217941j,0.470686197280884 +0.401434868574142j,0.441937327384949 +0.432882010936737j,0.411092460155487 +0.462275296449661j,0.378297060728073 +0.489476054906845j,0.343707084655762 +0.514354825019837j,0.307487189769745 +0.536793351173401j,0.269807577133179 +0.556685984134674j,0.230849131941796 +0.573937356472015j,0.19079452753067 +0.588466584682465j,0.149835929274559 +0.600203812122345j,0.108166582882405 +0.609093964099884j,0.0659829303622247 +0.615094840526581j,0.0234874505549671 +0.618177771568299j,-0.0191194266080855 +0.618328273296356j,-0.0616368018090724 +0.615545570850373j,-0.103860579431057 +0.609842956066132j,-0.145592883229256 +0.601247191429138j,-0.186633333563805 +0.589799523353577j,-0.226788491010666 +0.575554013252259j,-0.265868902206421 +0.558577835559845j,-0.303687036037445 +0.538952350616455j,-0.340065538883209 +0.516769647598267j,-0.374829888343811 +0.492136150598526j,-0.407816201448441 +0.465168118476868j,-0.438868820667267 +0.43599271774292j,-0.467838674783707 +0.404749840497971j,-0.494590014219284 +0.371586054563523j,-0.518994390964508 +0.336660474538803j,-0.540936887264252 +0.300137937068939j,-0.560313820838928 +0.26219055056572j,-0.577032268047333 +0.223000451922417j,-0.591013848781586 +0.182751402258873j,-0.60219144821167 +0.141636550426483j,-0.610512435436249 +0.0998498424887659j,-0.615937530994416 +0.057588290423155j,-0.618440628051758 +0.0150547260418536j,-0.618009984493256 -0.0275514591485261j,-0.614647746086121 -0.0700257122516631j,-0.608369827270508 -0.112167820334434j,-0.599205672740937 -0.153778985142708j,-0.58719938993454 -0.194659531116486j,-0.572407186031342 -0.234617754817009j,-0.554899990558624 -0.273461937904358j,-0.534760594367981 -0.311008870601654j,-0.512083888053894 -0.347081512212753j,-0.486978530883789 -0.381506681442261j,-0.459563165903092 -0.414122134447098j,-0.42996695637703 -0.444773972034454j,-0.398331940174103 -0.473315060138702j,-0.364806413650513 -0.499611616134644j,-0.329551249742508 -0.523537397384644j,-0.292732834815979 -0.544979751110077j,-0.254524737596512 -0.56383740901947j,-0.215110287070275 -0.58001983165741j,-0.174674302339554 -0.593451201915741j,-0.133410841226578 -0.604067027568817j,-0.0915145054459574 -0.611817419528961j,-0.049182925373316 -0.616665601730347j,-0.00661916937679067 -0.618588447570801j,0.0359771661460398 -0.617576777935028j,0.0784016251564025 -0.61363559961319j,0.120454214513302 -0.606783509254456j,0.161936536431312 -0.597052812576294j,0.202649503946304 -0.584490060806275j,0.242402285337448 -0.569154262542725j,0.281004101037979 -0.551119029521942j,0.318272918462753 -0.530469417572022j,0.354032933712006 -0.507302820682526j,0.388112515211105 -0.481730371713639j,0.420351892709732 -0.453871935606003j,0.450596392154694 -0.423861265182495j,0.478703379631043 -0.391839921474457j,0.504540264606476 -0.357958883047104j,0.527983069419861 -0.322380751371384j,0.548921823501587 -0.285272270441056j,0.567256093025208 -0.24681156873703j,0.582899510860443 -0.207180127501488j,0.595778167247772 -0.166564717888832j,0.605830311775208 -0.125160321593285j,0.613008558750153 -0.0831621885299684j,0.61727899312973 -0.040768399834633j,0.618621170520783 +0.00181760359555468j,0.617028713226319 +0.04439615085721j,0.612509310245514 +0.0867629498243331j,0.605084359645844 +0.128718167543411j,0.594788789749146 +0.1700639128685j,0.581672012805939 +0.210601791739464j,0.565795540809632 +0.250141739845276j,0.547235488891602 +0.288493990898132j,0.526079535484314 +0.325477719306946j,0.502427399158478 +0.360918462276459j,0.476392567157746 +0.394646137952805j,0.448097079992295 +0.426502615213394j,0.417676717042923 +0.456335008144379j,0.385275036096573 +0.484002679586411j,0.351044803857804 +0.509375095367432j,0.315150231122971 +0.532330513000488j,0.277759671211243 +0.552761256694794j,0.239052534103394 +0.570569336414337j,0.199211418628693 +0.585670828819275j,0.158424139022827 +0.597994387149811j,0.116886518895626 +0.607480883598328j,0.0747932121157648 +0.614085853099823j,0.0323463305830957 +0.617777585983277j,-0.0102540273219346 +0.618538856506348j,-0.0528069287538527 +0.616365909576416j,-0.0951081365346907 +0.611269056797028j,-0.136958181858063 +0.603272676467896j,-0.178159698843956 +0.592414200305939j,-0.218514919281006 +0.578745782375336j,-0.257834672927856 +0.562331557273865j,-0.295930236577988 +0.54325020313263j
0.601074039936066 -0.146306052803993j,0.609719097614289 -0.10458517074585j,0.615471959114075 -0.0623675622045994j,0.618305146694184 -0.0198541395366192j,0.61820524930954 +0.0227535087615252j,0.615172743797302 +0.0652525946497918j,0.609222054481507 +0.107442751526833j,0.600381314754486 +0.149123191833496j,0.588692545890808 +0.190096274018288j,0.574211299419403 +0.230167001485825j,0.557006001472473 +0.26914644241333j,0.537158310413361 +0.306849122047424j,0.5147625207901 +0.343096166849137j,0.489924848079682 +0.377715647220612j,0.462763428688049 +0.410542875528336j,0.433406442403794 +0.441423058509827j,0.401993423700333 +0.470209240913391j,0.368673473596573 +0.496764838695526j,0.333604633808136 +0.520963907241822j,0.296953231096268 +0.542691648006439j,0.258893668651581 +0.561844766139984j,0.219606041908264 +0.578332662582398j,0.179275527596474 +0.592077493667603j,0.138095706701279 +0.603013277053833j,0.0962596759200096 +0.611088812351227j,0.0539681129157543 +0.616265296936035j,0.0114205917343497 +0.61851841211319j,-0.0311822928488255 +0.617837429046631j,-0.0736361145973206 +0.614225685596466j,-0.115741744637489 +0.607699990272522j,-0.157297194004059 +0.598291754722595j,-0.198106482625008 +0.586045503616333j,-0.237977117300034 +0.571018695831299j,-0.276717722415924 +0.553283631801605j,-0.31414669752121 +0.532923340797425j,-0.350084483623505 +0.510035634040833j,-0.384361535310745 +0.484728455543518j,-0.416816204786301 +0.457121133804321j,-0.447292715311051 +0.427346110343933j,-0.475648164749146 +0.39554300904274j,-0.501746535301209 +0.361864447593689j,-0.525464773178101 +0.326469331979752j,-0.546690940856934 +0.289524495601654j,-0.565323233604431 +0.251207292079926j,-0.581273794174195 +0.211698457598686j,-0.594467341899872 +0.171184241771698j,-0.604840517044068 +0.129859119653702j,-0.612344741821289 +0.0879168286919594j,-0.616943955421448 +0.0455586165189743j,-0.61861664056778 +0.00298431748524307j,-0.61735475063324 -0.0396053269505501j,-0.613164305686951 -0.0820059254765511j,-0.606065034866333 -0.124018654227257j,-0.596090972423554 -0.165441930294037j,-0.583289206027985 -0.206080406904221j,-0.567720115184784 -0.24574239552021j,-0.54945832490921 -0.284237533807755j,-0.528589546680451 -0.321385383605957j,-0.505213797092438 -0.357007652521134j,-0.479441523551941 -0.390936374664307j,-0.45139417052269 -0.423011541366577j,-0.421206295490265 -0.453079134225846j,-0.389019429683685 -0.480998247861862j,-0.354988098144531 -0.506634891033173j,-0.319272786378861 -0.529868245124817j,-0.282041937112808 -0.550588607788086j,-0.243474185466766 -0.568696558475495j,-0.203750386834145 -0.584107220172882j,-0.163061127066612 -0.596746623516083j,-0.12159838527441 -0.606555283069611j,-0.0795576497912407 -0.613486766815186j,-0.0371406637132168 -0.617507934570313j,0.00545369694009424 -0.618599772453308j,0.0480209849774838 -0.616757214069367j,0.0903604924678803 -0.61198890209198j,0.132272481918335 -0.604317367076874j,0.173555880784988 -0.593779265880585j,0.214015990495682 -0.58042448759079j,0.253461956977844 -0.564315974712372j,0.291704475879669 -0.54553085565567j,0.328564286231995 -0.524157404899597j,0.363864421844483 -0.500298023223877j,0.397438555955887 -0.474065482616425j,0.42912819981575 -0.445583254098892j,0.458781331777573 -0.41498813033104j,0.486258894205094 -0.382423549890518j,0.511429011821747 -0.348045736551285j,0.534173130989075 -0.312016874551773j,0.55438381433487 -0.27450692653656j,0.571964144706726 -0.235695824027062j,0.586831569671631 -0.195765510201454j,0.598914921283722 -0.154907673597336j,0.608157217502594 -0.113315001130104j,0.614514708518982 -0.0711836367845535j,0.617956995964051 -0.0287157893180847j,0.618467926979065 +0.0138895083218813j,0.616044938564301 +0.0564277023077011j,0.610699713230133 +0.0986982136964799j,0.602457225322724 +0.140501722693443j,0.591357111930847 +0.181637555360794j,0.577451407909394 +0.221912875771523j,0.560806810855866 +0.261134386062622j,0.541501939296723 +0.299117177724838j,0.519627749919892 +0.335682034492493j,0.495289206504822 +0.370653539896012j,0.468600422143936 +0.403867661952973j,0.439689487218857 +0.435165047645569j,0.408692806959152 +0.464398175477982j,0.375756472349167 +0.491429060697556j,0.34103861451149 +0.51612800359726j,0.304702937602997 +0.538378655910492j,0.266920834779739 +0.558075904846192j,0.227873593568802 +0.575125277042389j,0.18774425983429 +0.589446842670441j,0.146725416183472 +0.600971817970276j,0.105010561645031 +0.609646022319794j,0.0627964287996292 +0.615428328514099j,0.0202855560928583 +0.618291139602661j,-0.0223227273672819 +0.618220984935761j,-0.0648239403963089 +0.615218102931977j,-0.107017628848553 +0.6092968583107j
0.522915124893189 -0.330537766218185j,0.544427156448364 -0.293759316205978j,0.563356518745423 -0.255587369203567j,0.579613447189331 -0.216202929615974j,0.593120634555817 -0.17579348385334j,0.603814423084259 -0.134549528360367j,0.611643850803375 -0.0926673039793967j,0.61657178401947 -0.0503455251455306j,0.618574857711792 -0.00778545485809429j,0.617643535137177 +0.0348120965063574j,0.613782286643982 +0.0772445350885393j,0.607009470462799 +0.119310528039932j,0.597357034683228 +0.160810545086861j,0.584871113300324 +0.201547130942345j,0.56961053609848 +0.241328209638596j,0.55164784193039 +0.279964506626129j,0.53106826543808 +0.317272663116455j,0.507969439029694 +0.353075802326203j,0.482461273670197 +0.387203544378281j,0.454664081335068 +0.419494986534119j,0.424710065126419 +0.449796408414841j,0.392741322517395 +0.477964133024216j,0.358910024166107 +0.503864169120789j,0.323375642299652 +0.52737432718277j,0.286307245492935 +0.548382759094239j,0.247881203889847 +0.566789507865906j,0.208278194069862 +0.582508027553559j,0.167688280344009 +0.595462918281555j,0.126301780343056 +0.605593323707581j,0.084317237138748 +0.612850725650788j,0.0419327579438685 +0.617201030254364j,-0.00065182719845341 +0.618623495101929j,-0.0432321391999723 +0.617111384868622j,-0.0856085419654848 +0.612671732902527j,-0.127577662467957 +0.605325818061829j,-0.168941631913185 +0.595108568668366j,-0.209505289793015 +0.582067847251892j,-0.24907398223877 +0.566266357898712j,-0.287461161613465 +0.547778725624085j,-0.324485778808594 +0.526692032814026j,-0.359970062971115 +0.503107368946076j,-0.393747687339783 +0.477135449647903j,-0.42565655708313 +0.448900818824768j,-0.455546289682389 +0.418536782264709j,-0.483275800943375 +0.386186450719833j,-0.508711993694306 +0.352005034685135j,-0.531735718250275 +0.316152840852737j,-0.552236318588257 +0.278801888227463j,-0.570117354393006 +0.240128427743912j,-0.585294306278229 +0.200314730405807j,-0.597694456577301 +0.159551918506622j,-0.607259511947632 +0.118031084537506j,-0.613943696022034 +0.0759514793753623j,-0.617715477943421 +0.0335116125643252j,-0.618557095527649 -0.00908841937780397j,-0.616464376449585 -0.0516441315412523j,-0.611447215080261 -0.0939560383558275j,-0.603529691696167 -0.135821089148522j,-0.592749238014221 -0.177041843533516j,-0.579156517982483 -0.217423886060715j,-0.562816917896271 -0.256773442029953j,-0.543806910514832 -0.294905960559845j,-0.522217750549317 -0.331638485193253j,-0.498151391744614 -0.366797834634781j,-0.471721231937409 -0.40021812915802j,-0.443054050207138 -0.43173897266388j,-0.412284344434738 -0.461212605237961j,-0.379559725522995 -0.48849755525589j,-0.345034629106522 -0.513465285301209j,-0.308871746063232 -0.535997867584229j,-0.271244704723358 -0.555987179279328j,-0.232330948114395 -0.57333916425705j,-0.192314013838768 -0.58797174692154j,-0.151385858654976 -0.599814772605896j,-0.109738431870937 -0.608812689781189j,-0.0675716176629065 -0.614922344684601j,-0.0250842478126286 -0.618115067481995j,0.0175233073532583 -0.618375599384308j,0.0600465275347235 -0.615702748298645j,0.10228606313467 -0.610109031200409j,0.144039258360863 -0.601621270179749j,0.185109168291092 -0.590279638767243j,0.225302085280419 -0.576137542724609j,0.264425128698349 -0.559262752532959j,0.302294820547104 -0.539734482765198j,0.338729500770569 -0.517646372318268j,0.373557388782501 -0.493102759122849j,0.406614124774933 -0.466219276189804j,0.437741100788117 -0.437124907970428j,0.466792345046997 -0.405956089496613j,0.493628472089768 -0.372862428426743j,0.518123030662537 -0.338000029325485j,0.540160357952118 -0.301533222198486j,0.559634685516358 -0.263637065887451j,0.576454699039459 -0.22448918223381j,0.590539813041687 -0.18427748978138j,0.601823568344116 -0.143191650509834j,0.610252678394318 -0.101425386965275j,0.615786731243134 -0.0591791681945322j,0.618399739265442 -0.0166510269045828j,0.618079125881195 +0.0259549226611854j,0.614826560020447 +0.0684377402067186j,0.608657360076904 +0.11059707403183j,0.599600970745087 +0.152230620384217j,0.587699890136719 +0.193143159151077j,0.573011338710785 +0.233138352632523j,0.555604577064514 +0.272027611732483j,0.535561621189118 +0.309627503156662j,0.512978732585907 +0.34575754404068j,0.487962424755096 +0.380247473716736j,0.460630595684052 +0.412934482097626j,0.431114435195923 +0.443661779165268j,0.399552345275879 +0.472285270690918j,0.366095751523972 +0.498667567968369j,0.330902546644211 +0.522684395313263j,0.294138610363007 +0.544222295284271j,0.255980372428894 +0.563178062438965j,0.216606751084328 +0.57946264743805j,0.176206707954407 +0.592998027801514j,0.1349708288908 +0.603720426559448j,0.0930934846401213 +0.611579179763794j
0.390032202005387 -0.480177402496338j,0.42215970158577 -0.452190905809402j,0.452284187078476 -0.422059774398804j,0.480263590812683 -0.389926105737686j,0.505964696407318 -0.355942666530609j,0.529265642166138 -0.320270746946335j,0.550055861473084 -0.283079534769058j,0.568236470222473 -0.244545996189117j,0.583721816539765 -0.204851865768432j,0.596438109874725 -0.164185956120491j,0.606325030326843 -0.122741185128689j,0.61333566904068 -0.0807141959667203j,0.617436826229096 -0.0383048541843889j,0.618608951568604 +0.00428675813600446j,0.61684662103653 +0.0468580536544325j,0.612158119678497 +0.0892070382833483j,0.604565799236298 +0.131132289767266j,0.594105422496796 +0.17243604362011j,0.580826818943024 +0.21292182803154j,0.56479287147522 +0.252397537231446j,0.546079635620117 +0.290675938129425j,0.5247762799263 +0.327574938535691j,0.50098317861557 +0.362920492887497j,0.474813580513 +0.396544486284256j,0.446391552686691 +0.428287327289582j,0.415851950645447 +0.457998484373093j,0.383340090513229 +0.485536605119705j,0.349009364843368 +0.510771870613098j,0.313022971153259 +0.533584177494049j,0.275552213191986 +0.553865015506744j,0.236773252487182 +0.571518957614899j,0.196872144937515 +0.586461246013641j,0.156036034226417 +0.598621964454651j,0.11446088552475 +0.607942581176758j,0.0723427236080167 +0.614379346370697j,0.0298802535980937 +0.617901802062988j,-0.0127227911725643 +0.618493020534515j,-0.0552654899656775 +0.616150319576263j,-0.0975472033023837 +0.610884606838226j,-0.139365002512932 +0.602721214294434j,-0.180522844195366 +0.591698348522186j,-0.2208231985569 +0.57786899805069j,-0.260076016187668 +0.561298429965973j,-0.298096179962158 +0.542064666748047j,-0.334701240062714 +0.520260035991669j,-0.369719505310059 +0.495986819267273j,-0.402982980012894 +0.469361424446106j,-0.434334844350815 +0.440509587526321j,-0.463627189397812 +0.409567236900329j,-0.490719377994538 +0.376682847738266j,-0.515484392642975 +0.342010617256164j,-0.53780347108841 +0.305716961622238j,-0.557571411132813 +0.267973124980926j,-0.574694812297821 +0.228956967592239j,-0.589091598987579 +0.188855826854706j,-0.600694239139557 +0.147857680916786j,-0.609447002410889 +0.1061592400074j,-0.615308821201325 +0.0639572218060491j,-0.618251800537109 +0.0214506853371856j,-0.618261992931366 -0.021156491711736j,-0.615339159965515 -0.0636644586920741j,-0.609497487545013 -0.105869248509407j,-0.600764513015747 -0.147571831941605j,-0.589181423187256 -0.188575506210327j,-0.574803709983826 -0.228683486580849j,-0.557699382305145 -0.267706722021103j,-0.537948906421661 -0.305461019277573j,-0.515647113323212 -0.341765314340592j,-0.490898549556732 -0.376449286937714j,-0.46382200717926 -0.409346550703049j,-0.434545248746872 -0.440302014350891j,-0.403206288814545 -0.469169616699219j,-0.369955480098724 -0.495810836553574j,-0.334948778152466 -0.520100772380829j,-0.298354119062424 -0.541922748088837j,-0.26034414768219 -0.561174094676972j,-0.221098154783249 -0.577763855457306j,-0.180804386734962 -0.59161239862442j,-0.13965180516243 -0.602654814720154j,-0.0978378802537916 -0.610838115215302j,-0.0555598549544809 -0.616123795509338j,-0.0130171105265615 -0.618486881256104j,0.0295862164348366 -0.6179159283638j,0.0720503777265551 -0.614413678646088j,0.11417155712843 -0.607997000217438j,0.155751168727875 -0.598696112632751j,0.196593075990677 -0.586554884910583j,0.236501261591912 -0.571631550788879j,0.27528864145279 -0.553996086120605j,0.312769055366516 -0.533733069896698j,0.348765760660172 -0.510938227176666j,0.383109033107758 -0.485718965530395j,0.415633976459503 -0.458196312189102j,0.446188122034073 -0.42849925160408j,0.474624842405319 -0.396770387887955j,0.500810086727143 -0.363159358501434j,0.524620294570923 -0.327824592590332j,0.545941233634949 -0.290935754776001j,0.564672887325287 -0.252665728330612j,0.580725371837616 -0.21319817006588j,0.594023168087006 -0.172719314694404j,0.604503333568573 -0.131419941782951j,0.612115621566773 -0.089498311281204j,0.616824209690094 -0.0471521615982053j,0.618606865406036 -0.00458114640787219j,0.617454946041107 +0.0380104519426825j,0.613373935222626 +0.0804229080677035j,0.606383383274078 +0.122452653944493j,0.596516311168671 +0.163901567459107j,0.583819210529327 +0.204574078321457j,0.568353056907654 +0.24427504837513j,0.550190210342407 +0.282818287611008j,0.529417932033539 +0.320018857717514j,0.506134331226349 +0.355701386928559j,0.480449080467224 +0.389697521924973j,0.452485382556915 +0.421844094991684j,0.42237439751625 +0.451990395784378j,0.39026066660881 +0.479991763830185j,0.356295645236969 +0.50571620464325j,0.320639491081238 +0.529042363166809j,0.283463299274444 +0.549858212471009j
0.216331541538239 -0.579565465450287j,0.255711823701859 -0.563300013542175j,0.293879598379135 -0.544362246990204j,0.330653309822083 -0.522842109203338j,0.365858435630798 -0.498841732740402j,0.399327576160431 -0.472475349903106j,0.430902868509293 -0.443867295980453j,0.460434049367905 -0.413153648376465j,0.487781077623367 -0.380480110645294j,0.512813806533813 -0.346002101898193j,0.535414218902588 -0.309882283210754j,0.555474817752838 -0.272292464971542j,0.572900295257568 -0.233410999178886j,0.587608158588409 -0.193422242999077j,0.599528312683105 -0.15251649916172j,0.608604609966278 -0.110886715352535j,0.61479389667511 -0.068730905652046j,0.618066728115082 -0.026249039918184j,0.618407547473907 +0.0163573585450652j,0.615814864635467 +0.058885555714369j,0.610300898551941 +0.101135015487671j,0.601891756057739 +0.142904698848725j,0.590627431869507 +0.183996468782425j,0.576561272144317 +0.224215403199196j,0.559760332107544 +0.26337018609047j,0.540303766727447 +0.30127614736557j,0.51828408241272 +0.337752938270569j,0.493805855512619 +0.37262749671936j,0.466985464096069 +0.405733942985535j,0.437949448823929 +0.436916142702103j,0.406835913658142 +0.466025739908218j,0.373792439699173 +0.492924600839615j,0.33897578716278 +0.51748514175415j,0.302551627159118 +0.539590537548065j,0.264691203832626 +0.559136867523193j,0.22557620704174 +0.576030254364014j,0.185391157865524 +0.590191125869751j,0.144325524568557 +0.601552665233612j,0.102576367557049 +0.610060274600983j,0.0603395067155359 +0.615674078464508j,0.017817525193095 +0.618367195129394j,-0.024788932874799 +0.61812698841095j,-0.0672789961099627 +0.614954471588135j,-0.109448753297329 +0.608864843845367j,-0.151100412011147 +0.599886775016785j,-0.192034184932709 +0.588063180446625j,-0.23205703496933 +0.573450088500976j,-0.2709801197052 +0.556116223335266j,-0.308616667985916 +0.536144733428955j,-0.344790250062943 +0.513629376888275j,-0.379327237606049 +0.488678127527237j,-0.412064850330353 +0.461408734321594j,-0.442848592996597 +0.431949764490127j,-0.471530705690384 +0.400442540645599j,-0.497976094484329 +0.367035776376724j,-0.522059917449951 +0.331886947154999j,-0.543666481971741 +0.295164704322815j,-0.562694668769836 +0.257041215896606j,-0.579053044319153 +0.217699453234672j,-0.59266459941864 +0.177325025200844j,-0.603465020656586 +0.13610827922821j,-0.611402451992035 +0.0942469760775564j,-0.616439759731293 +0.0519374646246431j,-0.618552684783935 +0.00938273686915612j,-0.61773145198822 -0.0332165062427523j,-0.613979756832123 -0.0756593421101572j,-0.607315599918365 -0.117742113769055j,-0.597770273685455 -0.159267485141754j,-0.585389614105224 -0.200036212801933j,-0.570232033729553 -0.239856019616127j,-0.552368938922882 -0.278539091348648j,-0.531886041164398 -0.315899789333344j,-0.508879423141479 -0.351762920618057j,-0.48345947265625 -0.385956436395645j,-0.455746203660965 -0.41831910610199j,-0.42587012052536 -0.448698222637177j,-0.39397469162941 -0.476948022842407j,-0.36020940542221 -0.502936005592346j,-0.324736356735229 -0.526537537574768j,-0.287722826004028 -0.547641336917877j,-0.249343410134315 -0.566147804260254j,-0.209782212972641 -0.581968128681183j,-0.169224753975868 -0.595028102397919j,-0.127865701913833 -0.605265080928802j,-0.0859000533819196 -0.612630903720856j,-0.0435257889330385 -0.617090702056885j,-0.000946185667998854 -0.61862313747406j,0.0416378825902941 -0.617220938205719j,0.0840256139636042 -0.612890839576721j,0.126013591885567 -0.605653405189514j,0.167404904961586 -0.595542669296265j,0.208001002669335 -0.582607090473175j,0.24761039018631 -0.566907882690429j,0.286046236753464 -0.548518896102905j,0.323124140501023 -0.527528464794159j,0.358670204877854 -0.504034876823425j,0.39251384139061 -0.478150933980942j,0.424495548009873 -0.44999885559082j,0.45446440577507 -0.419711291790008j,0.48227658867836 -0.387433528900146j,0.507801711559296 -0.353316992521286j,0.530917227268219 -0.31752535700798j,0.551514267921448 -0.280227482318878j,0.569495618343353 -0.241599231958389j,0.584774911403656 -0.201825961470604j,0.597280621528625 -0.161094188690185j,0.606952607631683 -0.119599357247352j,0.613745391368866 -0.0775371640920637j,0.617626965045929 -0.0351059995591638j,0.618578493595123 +0.00749051291495585j,0.61659574508667 +0.050051521509886j,0.611687898635864 +0.0923762544989588j,0.603878557682037 +0.134261593222618j,0.593204259872436 +0.175511211156845j,0.579716265201568 +0.215927109122277j,0.563478291034698 +0.255318701267243j,0.544566869735718 +0.29350021481514j,0.52307265996933 +0.330288410186768j,0.499096542596817 +0.365510761737824j,0.472753465175628 +0.398998230695725j,0.444167852401733 +0.43059304356575j
