-0.167431712150574 +0.0711973309516906j,-0.169329777359962 +0.0665572211146354j,-0.171099275350571 +0.0618665851652622j,-0.172738865017891 +0.0571289844810962j,-0.174247294664383 +0.0523479990661144j,-0.175623431801796 +0.0475273430347442j,-0.176866233348846 +0.0426705330610275j,-0.177974745631218 +0.0377813205122947j,-0.178948134183884 +0.0328634157776832j,-0.179785653948784 +0.0279205720871687j,-0.180486664175987 +0.0229565184563398j,-0.181050628423691 +0.0179751273244619j,-0.181477159261703 +0.0129799945279956j,-0.181765884160995 +0.00797501951456068j,-0.18191659450531 +0.00296398089267311j,-0.181929215788841 -0.00204930896870794j,-0.181803688406944 -0.00706104421988132j,-0.181540131568909 -0.012067323550582j,-0.181138724088669 -0.0170645322650671j,-0.180599808692932 -0.0220487862825394j,-0.179923743009567 -0.0270162951201201j,-0.1791110932827 -0.0319632925093174j,-0.178162440657616 -0.0368860252201557j,-0.177078545093536 -0.0417806655168534j,-0.175860181450844 -0.0466436706483364j,-0.174508303403854 -0.051471259444952j,-0.173023909330368 -0.0562597662210465j,-0.171408161520958 -0.061005562543869j,-0.169662266969681 -0.0657050386071205j,-0.167787581682205 -0.0703545436263085j,-0.165785476565361 -0.0749507173895836j,-0.163657501339912 -0.0794899761676788j,-0.161405265331268 -0.0839688926935196j,-0.159030482172966 -0.0883840471506119j,-0.156534999608994 -0.0927320271730423j,-0.153920620679855 -0.0970096737146378j,-0.151189386844635 -0.101213656365871j,-0.148343354463577 -0.10534080862999j,-0.145384699106216 -0.109387971460819j,-0.14231564104557 -0.113352075219154j,-0.139138594269752 -0.11723005771637j,-0.135855868458748 -0.121019095182419j,-0.132469967007637 -0.124716252088547j,-0.128983497619629 -0.128318712115288j,-0.125399097800255 -0.131823748350143j,-0.121719487011433 -0.135228708386421j,-0.117947533726692 -0.138530924916267j,-0.114085957407951 -0.141728013753891j,-0.11013775318861 -0.144817516207695j,-0.106105931103229 -0.147797048091888j,-0.101993553340435 -0.150664359331131j,-0.0978037267923355 -0.153417304158211j,-0.093539722263813 -0.156053692102432j,-0.0892046242952347 -0.158571660518646j,-0.0848018005490303 -0.160969212651253j,-0.0803345814347267 -0.163244560360909j,-0.0758063793182373 -0.165395975112915j,-0.071220614016056 -0.16742180287838j,-0.0665808543562889 -0.169320479035378j,-0.061890460550785 -0.171090632677078j,-0.0571530796587467 -0.172730892896652j,-0.0523723065853119 -0.174240007996559j,-0.047551766037941 -0.175616815686226j,-0.0426951237022876 -0.17686028778553j,-0.037806149572134 -0.177969455718994j,-0.0328883975744247 -0.178943529725075j,-0.0279456563293934 -0.17978173494339j,-0.0229817070066929 -0.180483460426331j,-0.0180003009736538 -0.181048139929771j,-0.0130052361637354 -0.181475341320038j,-0.00800038222223518 -0.181764766573906j,-0.00298936734907327 -0.181916192173958j,0.00202391878701749 -0.181929484009743j,0.00703566847369077 -0.181804656982422j,0.012042080052197 -0.181541800498962j,0.0170392561703921 -0.18114110827446j,0.0220235828310251 -0.180602878332138j,0.0269911866635084 -0.179927513003349j,0.031938299536705 -0.179115548729897j,0.0368611626327038 -0.178167581558228j,0.0417560376226902 -0.177084356546402j,0.0466191284358502 -0.175866693258285j,0.0514469034969807 -0.174515470862389j,0.0562356188893318 -0.173031762242317j,0.0609816387295723 -0.171416670084j,0.0656813606619835 -0.169671431183815j,0.0703312084078789 -0.16779737174511j,0.0749275758862496 -0.165795937180519j,0.0794671401381493 -0.163668587803841j,0.0839463621377945 -0.161416977643967j,0.0883618593215943 -0.159042820334434j,0.0927101820707321 -0.15654793381691j,0.0969881936907768 -0.153934165835381j,0.101192563772202 -0.151203498244286j,0.105320103466511 -0.148358061909676j,0.109367676079273 -0.145399957895279j,0.113332211971283 -0.142331451177597j,0.117210708558559 -0.139154896140099j,0.121000200510025 -0.135872691869736j,0.12469781935215 -0.132487311959267j,0.12830077111721 -0.129001349210739j,0.131806313991547 -0.125417426228523j,0.135211661458015 -0.12173842638731j,0.138514459133148 -0.117966860532761j,0.141712099313736 -0.114105731248856j,0.144802138209343 -0.110157959163189j,0.147782236337662 -0.106126554310322j,0.150650128722191 -0.10201457887888j,0.153403639793396 -0.097825139760971j,0.15604068338871 -0.0935614258050918j,0.158559247851372 -0.0892266780138015j,0.160957425832748 -0.084824189543724j,0.163233399391174 -0.0803572908043861j,0.16538542509079 -0.07582937926054j,0.16741181910038 -0.0712440609931946j,0.169311180710793 -0.0666044875979423j,0.171081990003586 -0.0619143396615982j,0.172722920775414 -0.057177186012268j,0.174232676625252 -0.0523966215550899j,0.175610169768333 -0.0475762784481048j,0.176854327321053 -0.0427198149263859j
-0.157763823866844 +0.0906256511807441j,-0.160200864076614 +0.0862445458769798j,-0.162516251206398 +0.0817979574203491j,-0.164708241820335 +0.0772892609238624j,-0.166775196790695 +0.0727218762040138j,-0.168715476989746 +0.0680993646383285j,-0.170527696609497 +0.0634250715374946j,-0.172210440039635 +0.0587026104331016j,-0.173762440681458 +0.0539355874061584j,-0.17518250644207 +0.0491276234388351j,-0.176469579339027 +0.0442823469638824j,-0.177622631192207 +0.0394035279750824j,-0.178640842437744 +0.0344947203993797j,-0.179523423314095 +0.029559712857008j,-0.180269703269005 +0.0246022678911686j,-0.180879101157188 +0.0196261405944824j,-0.181351169943809 +0.0146351112052798j,-0.181685552000999 +0.00963305868208406j,-0.181881994009018 +0.00462360493838785j,-0.181940332055092 -0.000389360095141474j,-0.181860536336899 -0.0054020266979933j,-0.181642651557922 -0.0104105956852436j,-0.181286871433258 -0.0154112596064806j,-0.180793449282646 -0.0204001348465681j,-0.180162742733955 -0.0253736060112715j,-0.179395258426666 -0.0303278155624867j,-0.178491562604904 -0.0352589935064316j,-0.177452340722084 -0.0401634015142918j,-0.176278412342072 -0.0450373217463493j,-0.174970641732216 -0.0498769581317902j,-0.173530012369156 -0.0546788088977337j,-0.17195762693882 -0.0594391487538815j,-0.170254677534103 -0.0641543567180634j,-0.16842246055603 -0.0688208565115929j,-0.166462406516075 -0.0734350234270096j,-0.164375931024551 -0.0779935121536255j,-0.162164658308029 -0.0824927836656571j,-0.159830257296562 -0.0869294255971909j,-0.157374501228332 -0.0913000628352165j,-0.154799252748489 -0.095601387321949j,-0.152106523513794 -0.0998300462961197j,-0.149298280477524 -0.103982985019684j,-0.14637665450573 -0.108056969940662j,-0.143343910574913 -0.112048916518688j,-0.140202313661575 -0.115955784916878j,-0.13695427775383 -0.119774617254734j,-0.133602321147919 -0.12350244820118j,-0.130148872733116 -0.127136573195457j,-0.126596599817276 -0.130674168467522j,-0.122948206961155 -0.134112536907196j,-0.119206465780735 -0.137449100613594j,-0.115374214947224 -0.14068129658699j,-0.11145443469286 -0.143806621432304j,-0.107449971139431 -0.146822825074196j,-0.103363923728466 -0.149727538228035j,-0.0991993993520736 -0.152518570423126j,-0.0949595421552658 -0.15519380569458j,-0.0906475931406021 -0.157751217484474j,-0.0862668976187706 -0.16018882393837j,-0.0818206295371055 -0.162504822015762j,-0.0773122385144233 -0.164697468280792j,-0.0727451518177986 -0.166765034198761j,-0.0681228265166282 -0.168705999851227j,-0.063448779284954 -0.17051887512207j,-0.0587266497313976 -0.172202259302139j,-0.0539598427712917 -0.173754915595055j,-0.0491520576179027 -0.175175651907921j,-0.0443069748580456 -0.176463395357132j,-0.0394282266497612 -0.177617147564888j,-0.0345196463167667 -0.178636029362679j,-0.0295847691595554 -0.179519295692444j,-0.0246274191886186 -0.180266261100769j,-0.0196513812988996 -0.180876359343529j,-0.0146604189649224 -0.181349128484726j,-0.00965832732617853 -0.181684210896492j,-0.0046489844098687 -0.181881338357925j,0.000363970466423798 -0.181940391659737j,0.00537665141746404 -0.18186129629612j,0.0103852460160852 -0.181644111871719j,0.015385958366096 -0.18128901720047j,0.0203749872744084 -0.180796280503273j,0.0253484603017569 -0.180166289210319j,0.0303027778863907 -0.179399490356445j,0.0352340862154961 -0.178496479988098j,0.0401386432349682 -0.177457958459854j,0.0450127199292183 -0.176284685730934j,0.0498526245355606 -0.174977570772171j,0.0546545945107937 -0.173537641763687j,0.0594151541590691 -0.171965911984444j,0.0641305968165398 -0.17026361823082j,0.0687973499298096 -0.168432071805j,0.0734118670225144 -0.166472613811493j,0.0779706537723541 -0.1643867790699j,0.0824701562523842 -0.162176162004471j,0.0869071185588837 -0.159842386841774j,0.0912781730294228 -0.15738719701767j,0.0955797135829926 -0.154812648892403j,0.0998088195919991 -0.152120471000671j,0.103962145745754 -0.149312779307365j,0.108036540448666 -0.146391734480858j,0.112028911709785 -0.143359541893005j,0.11593621969223 -0.140218511223793j,0.119755506515503 -0.136970996856689j,0.123483866453171 -0.133619502186775j,0.127118468284607 -0.130166545510292j,0.130656555294991 -0.126614764332771j,0.134095445275307 -0.12296686321497j,0.137432515621185 -0.119225576519966j,0.140665143728256 -0.115393914282322j,0.143791064620018 -0.111474499106407j,0.146807819604874 -0.107470452785492j,0.149713113903999 -0.10338481515646j,0.152504727244377 -0.0992206782102585j,0.15518057346344 -0.0949811935424804j,0.157738566398621 -0.090669609606266j,0.160176828503609 -0.086289182305336j,0.162493452429771 -0.081843227148056j,0.164686694741249 -0.0773351490497589j,0.16675491631031 -0.0727683529257774j,0.168696522712708 -0.0681462958455085j,0.170509994029999 -0.0634726658463478j
-0.145851537585258 +0.108764708042145j,-0.148792862892151 +0.104704916477203j,-0.151621207594872 +0.100565634667873j,-0.154334425926208 +0.0963499918580055j,-0.156930416822433 +0.092061273753643j,-0.159407317638397 +0.0877025723457336j,-0.161763176321983 +0.0832773000001907j,-0.163996234536171 +0.0787887871265411j,-0.166104763746262 +0.0742404535412788j,-0.168087184429169 +0.0696357563138008j,-0.169941931962967 +0.0649782717227936j,-0.171667695045471 +0.0602713637053966j,-0.173263132572174 +0.0555186979472637j,-0.174726992845535 +0.0507238768041134j,-0.176058202981949 +0.0458905510604381j,-0.177255749702454 +0.0410223789513111j,-0.178318694233894 +0.0361231379210949j,-0.179246261715889 +0.0311964005231857j,-0.1800377368927 +0.0262459628283977j,-0.180692508816719 +0.0212756022810936j,-0.181210100650787 +0.0162890907377004j,-0.181590110063553 +0.0112902075052261j,-0.181832239031792 +0.0062828417867422j,-0.181936308741569 +0.0012706210836768j,-0.181902259588242 -0.0037425660993904j,-0.181730091571808 -0.00875291135162116j,-0.181419938802719 -0.0137566141784191j,-0.180972039699554 -0.0187498722225428j,-0.180386751890182 -0.0237288009375334j,-0.179664492607117 -0.0286898072808981j,-0.178805828094482 -0.0336290299892426j,-0.177811399102211 -0.0385427139699459j,-0.176681980490684 -0.0434271395206451j,-0.175418391823769 -0.0482785888016224j,-0.174021646380424 -0.0530933029949665j,-0.172492757439613 -0.0578677877783775j,-0.170832917094231 -0.0625983402132988j,-0.169043347239494 -0.0672813579440117j,-0.167125448584557 -0.0719132944941521j,-0.165080636739731 -0.0764906331896782j,-0.162910550832748 -0.0810098126530647j,-0.160616710782051 -0.0854675695300102j,-0.158200949430466 -0.0898604318499565j,-0.155665054917335 -0.0941850692033768j,-0.153010964393616 -0.0984381884336472j,-0.15024071931839 -0.10261657834053j,-0.147356435656548 -0.106716975569725j,-0.144360244274139 -0.110736422240734j,-0.141254425048828 -0.114671796560287j,-0.138041362166405 -0.118520103394985j,-0.134723499417305 -0.122278422117233j,-0.131303340196609 -0.125943899154663j,-0.127783551812172 -0.129513695836067j,-0.124166682362556 -0.132985219359398j,-0.120455540716648 -0.136355772614479j,-0.116652943193912 -0.139622807502747j,-0.112761773169041 -0.14278382062912j,-0.108785063028336 -0.145836368203163j,-0.104725688695908 -0.148778259754181j,-0.100586794316769 -0.151607170701027j,-0.0963715314865112 -0.154320985078812j,-0.0920830965042114 -0.156917616724968j,-0.0877247527241707 -0.159395113587379j,-0.0832998603582382 -0.161751568317413j,-0.0788116678595543 -0.163985222578049j,-0.0742636322975158 -0.166094392538071j,-0.0696592107415199 -0.168077453970909j,-0.0650018975138664 -0.169932901859283j,-0.0602952316403389 -0.17165932059288j,-0.0555428825318813 -0.173255369067192j,-0.0507482625544071 -0.174719914793968j,-0.0459151230752468 -0.176051810383797j,-0.0410471111536026 -0.177250012755394j,-0.036147940903902 -0.178313672542572j,-0.031221330165863 -0.17924191057682j,-0.0262710899114609 -0.180034071207046j,-0.0213008224964142 -0.180689543485641j,-0.0163143817335367 -0.181207820773125j,-0.0113155515864491 -0.181588530540466j,-0.00630812859162687 -0.181831359863281j,-0.00129592663142829 -0.181936129927635j,0.00371718336828054 -0.181902781128883j,0.00872755330055953 -0.181731298565865j,0.0137312952429056 -0.181421846151352j,0.0187246128916741 -0.180974647402763j,0.0237037148326635 -0.180390045046806j,0.0286648198962212 -0.179668486118317j,0.0336040742695332 -0.178810521960258j,0.0385178998112679 -0.177816778421402j,0.0434024855494499 -0.176688030362129j,0.0482541099190712 -0.175425127148628j,0.0530690997838974 -0.174029037356377j,0.0578437186777592 -0.17250083386898j,0.0625744983553886 -0.17084164917469j,0.0672577694058418 -0.169052734971046j,0.0718899741768837 -0.16713547706604j,0.0764675959944725 -0.165091320872307j,0.0809871554374695 -0.16292180120945j,0.0854451507329941 -0.160628646612167j,0.0898383557796478 -0.15821348130703j,0.0941634178161621 -0.155678153038025j,0.098416768014431 -0.153024762868881j,0.102595537900925 -0.150255084037781j,0.106696411967278 -0.147371336817741j,0.110716283321381 -0.144375696778297j,0.114652082324028 -0.14127042889595j,0.118500843644142 -0.138057917356491j,0.122259624302387 -0.134740561246872j,0.125925570726395 -0.131320923566818j,0.129495933651924 -0.127801567316055j,0.132967948913574 -0.124185189604759j,0.136339023709297 -0.120474509894848j,0.139606580138206 -0.116672359406948j,0.142768025398254 -0.112781770527363j,0.145821183919907 -0.108805410563946j,0.148763626813889 -0.104746446013451j,0.151593133807182 -0.100607939064503j,0.154307529330254 -0.0963930562138557j,0.156904771924019 -0.0921049863100052j,0.159382879734039 -0.0877469852566719j,0.161739975214004 -0.0833223685622215j
-0.131864324212074 +0.125356435775757j,-0.135268077254295 +0.121675722301006j,-0.13856914639473 +0.117902629077435j,-0.141764983534813 +0.114040017127991j,-0.144853144884109 +0.110090889036655j,-0.147831380367279 +0.106058105826378j,-0.150697365403175 +0.101944789290428j,-0.153448939323425 +0.0977540835738182j,-0.156084001064301 +0.0934891402721405j,-0.158600553870201 +0.0891532376408577j,-0.160996645689011 +0.084749698638916j,-0.163270562887192 +0.0802817568182945j,-0.16542050242424 +0.0757528468966484j,-0.167444840073585 +0.0711664259433746j,-0.169342055916786 +0.066525973379612j,-0.171110689640045 +0.0618350133299827j,-0.172749385237694 +0.0570971854031086j,-0.174256935715675 +0.0523159243166447j,-0.175632193684578 +0.0474949367344379j,-0.176874101161957 +0.0426378957927227j,-0.177981704473495 +0.0377484746277332j,-0.178954184055328 +0.0328303910791874j,-0.179790779948235 +0.0278874784708023j,-0.180490881204605 +0.0229233000427484j,-0.181053936481476 +0.0179417133331299j,-0.181479543447494 +0.0129465134814382j,-0.181767359375954 +0.00794147048145532j,-0.181917145848274 +0.00293041113764047j,-0.18192882835865 -0.00208279234357179j,-0.181802377104759 -0.00709450338035823j,-0.18153789639473 -0.0121008222922683j,-0.181135579943657 -0.0170979592949152j,-0.180595725774765 -0.0220821127295494j,-0.179918766021728 -0.0270494986325502j,-0.179105207324028 -0.0319962613284588j,-0.178155645728111 -0.0369188189506531j,-0.177070841193199 -0.0418133437633514j,-0.175851568579674 -0.0466761216521263j,-0.174498796463013 -0.0515034608542919j,-0.173013523221016 -0.0562916956841946j,-0.171396926045418 -0.0610371083021164j,-0.169650167226791 -0.0657362639904022j,-0.167774602770805 -0.0703855082392693j,-0.165771648287773 -0.074981302022934j,-0.163642838597298 -0.0795201808214188j,-0.161389768123627 -0.0839986726641655j,-0.159014225006103 -0.0884133204817772j,-0.156517893075943 -0.0927609130740166j,-0.153902724385262 -0.0970380753278732j,-0.151170700788498 -0.101241558790207j,-0.148323908448219 -0.105368174612522j,-0.145364552736282 -0.109414726495743j,-0.142294779419899 -0.113378271460533j,-0.139116957783699 -0.117255732417107j,-0.135833516716957 -0.121044158935547j,-0.132446959614754 -0.124740697443485j,-0.128959819674492 -0.128342509269714j,-0.125374838709831 -0.131846830248833j,-0.121694602072239 -0.135251104831696j,-0.117921963334084 -0.13855268061161j,-0.114059798419476 -0.141749069094658j,-0.110111035406589 -0.144837826490402j,-0.106078654527664 -0.147816628217697j,-0.101965814828873 -0.150683134794235j,-0.0977754965424538 -0.153435289859772j,-0.0935109257698059 -0.156070947647095j,-0.0891753658652305 -0.158588111400604j,-0.084772102534771 -0.160984858870506j,-0.0803044587373733 -0.163259387016296j,-0.0757759362459183 -0.165409922599792j,-0.0711897984147072 -0.167434900999069j,-0.0665496066212654 -0.169332757592201j,-0.0618588887155056 -0.171102061867714j,-0.0571212098002434 -0.172741428017616j,-0.0523401573300361 -0.174249649047852j,-0.0475194454193115 -0.175625562667847j,-0.0426625721156597 -0.176868140697479j,-0.0377733148634434 -0.177976429462433j,-0.0328553691506386 -0.178949609398842j,-0.0279124844819307 -0.179786905646324j,-0.022948395460844 -0.18048769235611j,-0.0179669801145792 -0.181051447987556j,-0.0129718370735645 -0.181477725505829j,-0.00796684157103299 -0.181766241788864j,-0.00295579759404062 -0.181916728615761j,0.00205749389715493 -0.181929111480713j,0.00706921936944128 -0.181803360581398j,0.0120754903182387 -0.181539580225944j,0.017072681337595 -0.181137949228287j,0.0220569092780352 -0.180598810315132j,0.0270243883132935 -0.179922536015511j,0.031971350312233 -0.179109647870064j,0.0368939526379108 -0.178160801529884j,0.0417886339128017 -0.177076667547226j,0.04665157943964 -0.175858080387115j,0.0514791086316109 -0.174505978822708j,0.0562675483524799 -0.173021376132965j,0.0610132701694965 -0.171405404806137j,0.0657125860452652 -0.169659346342087j,0.0703620910644531 -0.167784422636032j,0.0749581754207611 -0.165782108902931j,0.0794973447918892 -0.163653925061226j,0.083976149559021 -0.161401495337486j,0.0883912071585655 -0.159026518464088j,0.0927391424775124 -0.156530782580376j,0.0970166698098183 -0.153916209936142j,0.101220533251762 -0.151184782385826j,0.105347409844398 -0.148338675498962j,0.109394438564777 -0.145379826426506j,0.113358408212662 -0.142310589551926j,0.117236316204071 -0.13913331925869j,0.121025204658508 -0.135850414633751j,0.124722212553024 -0.132464364171028j,0.128324523568153 -0.128977730870247j,0.131829395890236 -0.1253931671381j,0.135234177112579 -0.121713407337666j,0.138536289334297 -0.117941237986088j,0.141733199357986 -0.114079505205154j,0.144822418689728 -0.110131315886974j,0.147801771759987 -0.106099359691143j,0.150668904185295 -0.101986840367317j
-0.116001151502132 +0.140164792537689j,-0.119818933308125 +0.136915519833565j,-0.123545743525028 +0.133562296628952j,-0.127178743481636 +0.130107656121254j,-0.130715131759644 +0.126554310321808j,-0.134152323007584 +0.122904799878597j,-0.137487664818764 +0.119161978363991j,-0.140718623995781 +0.115328684449196j,-0.143842726945877 +0.111407823860645j,-0.146857634186745 +0.107402384281158j,-0.149760976433754 +0.103315457701683j,-0.152550667524338 +0.0991500243544578j,-0.155224546790123 +0.0949093177914619j,-0.157780557870865 +0.090596541762352j,-0.160216763615608 +0.0862149819731712j,-0.162531331181526 +0.0817679613828659j,-0.164722472429275 +0.077258937060833j,-0.166788578033447 +0.0726911798119545j,-0.168728038668632 +0.068068228662014j,-0.170539394021034 +0.0633936077356338j,-0.172221288084984 +0.0586708374321461j,-0.173772394657135 +0.0539035275578499j,-0.175191551446915 +0.0490953736007214j,-0.176477715373039 +0.0442498549818993j,-0.177629888057709 +0.0393707528710365j,-0.178647205233574 +0.0344617515802383j,-0.179528877139091 +0.0295265801250935j,-0.180274233222008 +0.0245689991861582j,-0.180882707238197 +0.0195928439497948j,-0.181353867053986 +0.0146017298102379j,-0.181687325239181 +0.0095995320007205j,-0.181882843375206 +0.00459003821015358j,-0.181940257549286 -0.000422932003857569j,-0.181859537959099 -0.00543558457866311j,-0.18164074420929 -0.010444026440382j,-0.18128402531147 -0.0154446233063936j,-0.180789679288864 -0.020433496683836j,-0.18015806376934 -0.0254068523645401j,-0.179389655590057 -0.0303609147667885j,-0.178485050797462 -0.0352919325232506j,-0.177444949746132 -0.0401960648596287j,-0.176270112395287 -0.0450697652995586j,-0.174961432814598 -0.0499092452228069j,-0.173519924283028 -0.0547108352184296j,-0.17194664478302 -0.0594708807766437j,-0.170242860913277 -0.064185693860054j,-0.168409794569015 -0.0688518583774567j,-0.16644886136055 -0.0734657421708107j,-0.164361536502838 -0.0780238434672356j,-0.162149429321289 -0.0825227126479149j,-0.159814208745956 -0.0869589224457741j,-0.157357692718506 -0.0913290306925773j,-0.154781669378281 -0.0956298783421516j,-0.15208812057972 -0.0998581126332283j,-0.149279087781906 -0.104010529816151j,-0.146356716752052 -0.108083978295326j,-0.143323227763176 -0.112075366079807j,-0.140180975198746 -0.115981593728065j,-0.136932238936424 -0.119799830019474j,-0.133579537272453 -0.123527102172375j,-0.130125403404236 -0.127160578966141j,-0.126572474837303 -0.130697518587112j,-0.122923456132412 -0.134135231375694j,-0.119181163609028 -0.137471035122871j,-0.115348324179649 -0.140702530741692j,-0.111427895724773 -0.143827185034752j,-0.107422865927219 -0.146842643618584j,-0.103336296975613 -0.149746611714363j,-0.0991712361574173 -0.152536883950233j,-0.0949309766292572 -0.15521128475666j,-0.0906185582280159 -0.157767906785011j,-0.0862373411655426 -0.160204723477364j,-0.0817906409502029 -0.162519931793213j,-0.0772818550467491 -0.164711713790894j,-0.0727143734693527 -0.166778460144997j,-0.0680917799472809 -0.168718531727791j,-0.0634173974394798 -0.170530557632446j,-0.0586948655545711 -0.172213092446327j,-0.0539277754724026 -0.173764869570732j,-0.049119733273983 -0.175184711813927j,-0.0442744046449661 -0.176471561193466j,-0.0393955409526825 -0.177624404430389j,-0.0344866774976253 -0.178642392158508j,-0.0295516327023506 -0.179524749517441j,-0.0245941579341888 -0.180270805954933j,-0.0196180008351803 -0.18087999522686j,-0.014626950956881 -0.181351840496063j,-0.00962488818913698 -0.181685984134674j,-0.00461542280390858 -0.181882187724113j,0.000397542375139893 -0.181940317153931j,0.00541020929813385 -0.18186029791832j,0.0104187643155456 -0.181642189621925j,0.0154193267226219 -0.181286185979843j,0.0204082671552896 -0.180792540311813j,0.0253817103803158 -0.180161610245705j,0.030335882678628 -0.179393887519836j,0.0352670215070248 -0.178489968180656j,0.0401713885366917 -0.17745053768158j,0.0450451672077179 -0.17627640068531j,0.0498848296701908 -0.174968406558037j,0.0546866171061993 -0.173527553677559j,0.0594468861818314 -0.171954944729805j,0.064162015914917 -0.170251786708832j,0.0688284337520599 -0.168419361114502j,0.0734425112605095 -0.166459113359451j,0.0780009031295776 -0.164372429251671j,0.0825000777840614 -0.162160947918892j,0.0869366154074669 -0.159826338291168j,0.0913071483373642 -0.157370388507843j,0.0956083461642265 -0.154794961214066j,0.0998369604349136 -0.152101993560791j,0.103989772498608 -0.149293556809425j,0.108063623309135 -0.146371752023697j,0.112055294215679 -0.143338918685913j,0.115962028503418 -0.140197157859802j,0.119780719280243 -0.136948958039284j,0.123508453369141 -0.133596763014793j,0.127142429351807 -0.130143150687218j,0.130679860711098 -0.126590713858604j,0.13411808013916 -0.122942164540291j,0.137454465031624 -0.11920028179884j
