0.287374347448349 +0.640459001064301j,0.257667899131775 +0.652977049350739j,0.227418690919876 +0.664117813110352j,0.196689262986183 +0.673858344554901j,0.165545716881752 +0.682177662849426j,0.134052440524101 +0.689058542251587j,0.102277100086212 +0.694486260414124j,0.0702854245901108 +0.698449492454529j,0.0381462089717388 +0.700939774513245j,0.00592587282881143 +0.70195198059082j,-0.0263063013553619 +0.701483905315399j,-0.0584836564958095 +0.699536561965942j,-0.0905376523733139 +0.69611394405365j,-0.122400090098381 +0.691223502159119j,-0.154005065560341 +0.684875309467316j,-0.185284644365311 +0.67708295583725j,-0.216174110770225 +0.667862594127655j,-0.246607095003128 +0.657234072685242j,-0.276520669460297 +0.645219385623932j,-0.305850476026535 +0.631844282150269j,-0.334535926580429 +0.617136478424072j,-0.362515300512314 +0.601127564907074j,-0.38973081111908 +0.583850681781769j,-0.416123896837234 +0.565342962741852j,-0.441639989614487 +0.545642614364624j,-0.46622422337532 +0.524792075157166j,-0.489825814962387 +0.502834379673004j,-0.51239401102066 +0.479816794395447j,-0.533882081508636 +0.455786854028702j,-0.554243862628937 +0.430796325206757j,-0.573437333106995 +0.404896765947342j,-0.59142142534256 +0.37814337015152j,-0.608158051967621 +0.350593090057373j,-0.623612463474274 +0.322302877902985j,-0.637751579284668 +0.293333649635315j,-0.650546073913574 +0.263745188713074j,-0.661968410015106 +0.233601197600365j,-0.671995043754578 +0.202963933348656j,-0.68060439825058 +0.171899348497391j,-0.687778651714325 +0.140471577644348j,-0.693502366542816 +0.108748227357864j,-0.697763741016388 +0.0767949149012566j,-0.70055365562439 +0.0446802899241448j,-0.701866209506989 +0.0124707706272602j,-0.70169872045517 -0.0197643358260393j,-0.700051426887512 -0.051958430558443j,-0.696927964687347 -0.0840423107147217j,-0.692334771156311 -0.115949638187885j,-0.686281621456146 -0.147611781954765j,-0.678781151771545 -0.178963288664818j,-0.669849455356598 -0.209936752915382j,-0.659504950046539 -0.24046815931797j,-0.647769927978516 -0.2704918384552j,-0.63466864824295 -0.299945712089539j,-0.620228946208954 -0.328767031431198j,-0.604481637477875 -0.356894493103027j,-0.58745926618576 -0.384269893169403j,-0.569198429584503 -0.410834401845932j,-0.549736857414246 -0.436533063650131j,-0.529116451740265 -0.461310684680939j,-0.507379770278931 -0.485115975141525j,-0.484573602676392 -0.507897794246674j,-0.460745096206665 -0.529608964920044j,-0.435945481061935 -0.550202906131744j,-0.41022601723671 -0.56963700056076j,-0.383642017841339 -0.587869465351105j,-0.356248468160629 -0.604862570762634j,-0.328104197978973 -0.620579838752747j,-0.299267441034317 -0.634988784790039j,-0.269800215959549 -0.648058295249939j,-0.239763393998146 -0.659761488437653j,-0.209221616387367 -0.67007315158844j,-0.178237959742546 -0.678971946239471j,-0.146879121661186 -0.686438798904419j,-0.115209877490997 -0.692458212375641j,-0.0832976624369621 -0.69701737165451j,-0.0512104779481888 -0.700106561183929j,-0.0190146081149578 -0.701719403266907j,0.0132206454873085 -0.70185250043869j,0.0454287379980087 -0.700505495071411j,0.0775403380393982 -0.697681307792664j,0.109489090740681 -0.693385779857635j,0.141206309199333 -0.687628149986267j,0.172626376152039 -0.680420339107513j,0.203681796789169 -0.671777844429016j,0.234308317303658 -0.661718487739563j,0.264440089464188 -0.650263905525208j,0.29401484131813 -0.63743782043457j,0.322968989610672 -0.623267829418182j,0.351242631673813 -0.607783138751984j,0.378775000572205 -0.591017127037048j,0.405509203672409 -0.573004424571991j,0.431387692689896 -0.553783714771271j,0.456357002258301 -0.533394813537598j,0.480363458395004 -0.511881530284882j,0.503357410430908 -0.489288330078125j,0.525289833545685 -0.465663284063339j,0.546114146709442 -0.441056758165359j,0.565787196159363 -0.415519654750824j,0.584266722202301 -0.389106810092926j,0.601514518260956 -0.361872851848602j,0.617493569850922 -0.333876401185989j,0.632170736789703 -0.305175244808197j,0.64551442861557 -0.275831162929535j,0.657497227191925 -0.245904758572578j,0.668093204498291 -0.215460434556007j,0.67728054523468 -0.184561148285866j,0.685039401054382 -0.153273269534111j,0.691353857517242 -0.121661551296711j,0.696210265159607 -0.0897939130663872j,0.699598610401154 -0.0577362217009068j,0.70151162147522 -0.025557478889823j,0.701945245265961 +0.00667583290487525j,0.70089864730835 +0.0388944000005722j,0.698373973369598 +0.0710316002368927j,0.694376647472382 +0.1030183583498j,0.688914895057678 +0.134788528084755j,0.682000517845154 +0.166273817420006j,0.67364776134491 +0.197409108281136j,0.663874685764313 +0.228127464652061j,0.652701318264008 +0.258365362882614j
0.416130751371384 +0.565337896347046j,0.389737337827682 +0.5838463306427j,0.362522572278976 +0.601123213768005j,0.334542810916901 +0.617132723331451j,0.305858135223389 +0.631840586662292j,0.276527851819992 +0.645216286182404j,0.246615052223206 +0.657231092453003j,0.216181591153145 +0.667860209941864j,0.185292854905129 +0.677080690860748j,0.154012709856033 +0.684873580932617j,0.122408472001553 +0.691222012042999j,0.0905454531311989 +0.696112990379333j,0.058491449803114 +0.69953590631485j,0.0263147950172425 +0.701483607292175j,-0.00591801619157191 +0.701952040195465j,-0.0381377153098583 +0.700940251350403j,-0.0702776163816452 +0.698450267314911j,-0.102268680930138 +0.694487452507019j,-0.134044736623764 +0.689060032367706j,-0.165537446737289 +0.682179629802704j,-0.19668173789978 +0.673860549926758j,-0.227410644292831 +0.664120554924011j,-0.257660567760467 +0.652979850769043j,-0.287366569042206 +0.640462458133698j,-0.31646716594696 +0.626594185829163j,-0.34489980340004 +0.611404836177826j,-0.372605681419373 +0.594925820827484j,-0.399525284767151 +0.577192604541779j,-0.42560288310051 +0.558241784572601j,-0.450782477855682 +0.538114190101624j,-0.475011974573135 +0.516851425170898j,-0.498239725828171 +0.494498640298843j,-0.52041631937027 +0.471103578805923j,-0.5414959192276 +0.446714550256729j,-0.56143319606781 +0.42138397693634j,-0.58018696308136 +0.395164310932159j,-0.597716808319092 +0.368111878633499j,-0.613986551761627 +0.340282589197159j,-0.628961205482483 +0.311736285686493j,-0.642609834671021 +0.282531976699829j,-0.654903054237366 +0.252732545137405j,-0.665815412998199 +0.222399473190308j,-0.67532354593277 +0.191598057746887j,-0.683407723903656 +0.160391956567764j,-0.690050601959229 +0.128848299384117j,-0.695238411426544 +0.0970322340726853j,-0.698960065841675 +0.065012238919735j,-0.701207756996155 +0.032854475080967j,-0.701976716518402 +0.000628084759227973j,-0.701265394687653 -0.0316002890467643j,-0.699075281620026 -0.0637613907456398j,-0.695410847663879 -0.0957886576652526j,-0.690280079841614 -0.127613291144371j,-0.683693528175354 -0.15916945040226j,-0.675665140151978 -0.190389946103096j,-0.666212141513824 -0.221208319067955j,-0.655354022979736 -0.251560837030411j,-0.64311408996582 -0.281382232904434j,-0.629517734050751 -0.310610890388489j,-0.614594161510468 -0.339183926582336j,-0.59837418794632 -0.367042273283005j,-0.58089280128479 -0.394126027822494j,-0.562185943126678 -0.420379191637039j,-0.542293965816498 -0.445745348930359j,-0.521258056163788 -0.470172047615051j,-0.499123334884644 -0.493606746196747j,-0.475935578346252 -0.516001045703888j,-0.451744675636292 -0.537306666374207j,-0.426600605249405 -0.557479739189148j,-0.400557488203049 -0.576476752758026j,-0.373669117689133 -0.594258487224579j,-0.345993340015411 -0.61078667640686j,-0.317587316036224 -0.626027166843414j,-0.288512200117111 -0.639947235584259j,-0.258828014135361 -0.652518033981323j,-0.228598043322563 -0.663712799549103j,-0.197886630892754 -0.673507690429688j,-0.166757255792618 -0.681882500648499j,-0.135276913642883 -0.688819169998169j,-0.103510610759258 -0.694303452968597j,-0.0715266987681389 -0.698323428630829j,-0.0393912605941296 -0.700870931148529j,-0.00717346277087931 -0.701940357685089j,0.0250601340085268 -0.701529562473297j,0.057240255177021 -0.69963937997818j,0.0893002897500991 -0.696273744106293j,0.12117138504982 -0.691439986228943j,0.152787610888481 -0.685147941112518j,0.184080958366394 -0.677411198616028j,0.214986756443977 -0.668245732784271j,0.24543859064579 -0.657671332359314j,0.275373458862305 -0.645709812641144j,0.304726988077164 -0.632386863231659j,0.333438515663147 -0.61773008108139j,0.361446350812912 -0.60177093744278j,0.388692498207092 -0.584542453289032j,0.415118962526321 -0.56608122587204j,0.440669506788254 -0.546426713466644j,0.465291261672974 -0.525619387626648j,0.488931328058243 -0.503704130649567j,0.511540830135345 -0.480726212263107j,0.533071160316467 -0.456735014915466j,0.553477764129639 -0.431780189275742j,0.572716772556305 -0.405915290117264j,0.590748429298401 -0.379193872213364j,0.607533991336823 -0.351673394441605j,0.623038709163666 -0.323410779237747j,0.637229263782501 -0.29446667432785j,0.650076270103455 -0.264901012182236j,0.66155219078064 -0.234777331352234j,0.671633243560791 -0.204157963395119j,0.680297791957855 -0.173108711838722j,0.687527894973755 -0.141693755984306j,0.693307995796204 -0.109980620443821j,0.697626173496246 -0.0780349299311638j,0.700473129749298 -0.0459253527224064j,0.701842963695526 -0.0137181971222163j,0.701732754707336 +0.0185171477496624j,0.700142741203308 +0.0507141500711441j,0.697076261043549 +0.0828035250306129j,0.692539751529694 +0.114718966186047j
0.526121854782104 +0.46472305059433j,0.504231691360474 +0.488387286663055j,0.48127868771553 +0.511021077632904j,0.457310259342194 +0.532577753067017j,0.432377964258194 +0.553010880947113j,0.406533360481262 +0.572278201580048j,0.379831999540329 +0.590338349342346j,0.352329075336456 +0.607153952121735j,0.324083775281906 +0.622688889503479j,0.295154422521591 +0.636910974979401j,0.265603274106979 +0.64978963136673j,0.235491394996643 +0.661298334598541j,0.204882949590683 +0.671412467956543j,0.173843041062355 +0.680110514163971j,0.142435893416405 +0.687374532222748j,0.110729031264782 +0.693188905715942j,0.0787880122661591 +0.697541534900665j,0.0466815121471882 +0.700423121452332j,0.0144758792594076 +0.701827764511108j,-0.0177595801651477 +0.701752305030823j,-0.0499582551419734 +0.700197041034698j,-0.082050934433937 +0.697165250778198j,-0.113971255719662 +0.692663192749023j,-0.145650535821915 +0.686700522899628j,-0.177023351192474 +0.679289638996124j,-0.208022207021713 +0.670446455478668j,-0.238583043217659 +0.660189270973206j,-0.268640100955963 +0.648540079593658j,-0.298131287097931 +0.635522961616516j,-0.32699316740036 +0.621165990829468j,-0.355166077613831 +0.605498790740967j,-0.382589995861053 +0.588554680347443j,-0.409206569194794 +0.570369780063629j,-0.434960752725601 +0.55098170042038j,-0.459797143936157 +0.530432164669037j,-0.483664453029633 +0.508763611316681j,-0.506511330604553 +0.486022651195526j,-0.528290510177612 +0.462256252765656j,-0.548955261707306 +0.437515586614609j,-0.568462729454041 +0.411851733922958j,-0.586771070957184 +0.385319948196411j,-0.603842377662659 +0.357975006103516j,-0.619639933109283 +0.329875767230988j,-0.634131193161011 +0.301080316305161j,-0.647284865379333 +0.271650522947311j,-0.659073829650879 +0.241647258400917j,-0.669472694396973 +0.211135059595108j,-0.678460001945496 +0.180177003145218j,-0.686016380786896 +0.148839622735977j,-0.692126274108887 +0.117187678813934j,-0.696776568889618 +0.0852886512875558j,-0.699957430362701 +0.0532104186713696j,-0.701662242412567 +0.0210192669183016j,-0.701887428760529 -0.0112154791131615j,-0.700632452964783 -0.0434272848069667j,-0.697899997234344 -0.0755468234419822j,-0.693695783615112 -0.107507735490799j,-0.688028812408447 -0.139241248369217j,-0.680910706520081 -0.170681789517403j,-0.672357022762299 -0.201761767268181j,-0.662385165691376 -0.232416898012161j,-0.651016712188721 -0.262581288814545j,-0.63827520608902 -0.292192548513412j,-0.62418794631958 -0.321187049150467j,-0.608784079551697 -0.349504828453064j,-0.59209680557251 -0.377085000276565j,-0.574160575866699 -0.403870522975922j,-0.55501389503479 -0.429803818464279j,-0.534696400165558 -0.454831302165985j,-0.513251721858978 -0.478899091482162j,-0.490724325180054 -0.501957476139069j,-0.467162579298019 -0.523956894874573j,-0.442615151405335 -0.544851839542389j,-0.417134314775467 -0.56459778547287j,-0.39077439904213 -0.583152711391449j,-0.363589853048325 -0.600478291511536j,-0.335639119148254 -0.6165372133255j,-0.306980043649674 -0.631296277046204j,-0.277674198150635 -0.644723832607269j,-0.247782155871391 -0.656791985034943j,-0.217368230223656 -0.667474925518036j,-0.186495304107666 -0.676750481128693j,-0.155229717493057 -0.684598743915558j,-0.123636148869991 -0.691003501415253j,-0.091782532632351 -0.695950925350189j,-0.059734657406807 -0.699430823326111j,-0.0275615025311709 -0.701435744762421j,0.00467041973024601 -0.70196145772934j,0.0368918590247631 -0.701006948947906j,0.0690361410379409 -0.698574066162109j,0.101034209132194 -0.694668114185333j,0.132819831371307 -0.689297199249268j,0.164324730634689 -0.682472765445709j,0.195483759045601 -0.67420905828476j,0.226229920983314 -0.664523720741272j,0.256499618291855 -0.653436779975891j,0.28622841835022 -0.640971958637238j,0.315353006124496 -0.627155661582947j,0.343813151121139 -0.612016499042511j,0.371547728776932 -0.595587074756622j,0.398499339818954 -0.577901363372803j,0.424610048532486 -0.558997333049774j,0.449825882911682 -0.538914084434509j,0.474092572927475 -0.51769483089447j,0.497360050678253 -0.495383381843567j,0.519578218460083 -0.472027778625488j,0.540701150894165 -0.447676241397858j,0.560683369636536 -0.422381192445755j,0.579483687877655 -0.396194845438004j,0.597061574459076 -0.369173616170883j,0.613380789756775 -0.341373294591904j,0.628406167030334 -0.312853664159775j,0.642106652259827 -0.283673644065857j,0.654452800750732 -0.253896117210388j,0.665419101715088 -0.223582491278648j,0.674981951713562 -0.192798033356667j,0.683121562004089 -0.161606356501579j,0.689820528030396 -0.130074545741081j,0.695064902305603 -0.0982677638530732j,0.698843359947205 -0.0662544146180153j,0.701148271560669 -0.0341006927192212j
0.612387657165527 +0.343151688575745j,0.595987856388092 +0.37090453505516j,0.578331232070923 +0.397875219583511j,0.559455394744873 +0.424006342887878j,0.539399385452271 +0.449243813753128j,0.518206357955933 +0.473533421754837j,0.495920032262802 +0.496824949979782j,0.472588419914246 +0.51906830072403j,0.448259681463242 +0.540217518806458j,0.422986209392548 +0.56022709608078j,0.396820247173309 +0.579055607318878j,0.369817972183228 +0.596662700176239j,0.342035263776779 +0.61301189661026j,0.313531845808029 +0.628068089485168j,0.284366726875305 +0.641800045967102j,0.254602491855621 +0.654178321361542j,0.224300727248192 +0.665177345275879j,0.193526595830917 +0.674773395061493j,0.162343710660935 +0.682946741580963j,0.130819141864777 +0.689679682254791j,0.0990180522203446 +0.694958388805389j,0.0670088231563569 +0.698771417140961j,0.0348576046526433 +0.701111018657684j,0.00263353018090134 +0.70197206735611j,-0.0295967403799295 +0.701352775096893j,-0.0617646016180515 +0.699254512786865j,-0.0938015580177307 +0.695681691169739j,-0.125641360878944 +0.690641701221466j,-0.157215550541878 +0.684145450592041j,-0.188458874821663 +0.676206290721893j,-0.219304129481316 +0.666841387748718j,-0.249687537550926 +0.656069993972778j,-0.279543787240982 +0.643915355205536j,-0.308811157941818 +0.630402565002441j,-0.337426692247391 +0.6155606508255j,-0.365331262350082 +0.599420368671417j,-0.392464876174927 +0.582016408443451j,-0.418771386146545 +0.563384652137756j,-0.444194257259369 +0.543565213680267j,-0.46868097782135 +0.522599160671234j,-0.492178797721863 +0.500531435012817j,-0.51463919878006 +0.477407813072205j,-0.536013901233673 +0.453277856111527j,-0.556258678436279 +0.428191542625427j,-0.575330018997192 +0.402202785015106j,-0.593188464641571 +0.375365316867828j,-0.609795689582825 +0.347736865282059j,-0.625117301940918 +0.31937450170517j,-0.639120638370514 +0.290338635444641j,-0.651775896549225 +0.26069113612175j,-0.663057029247284 +0.230493277311325j,-0.672939598560333 +0.199809953570366j,-0.681403338909149 +0.168704643845558j,-0.688429892063141 +0.137244239449501j,-0.694004893302917 +0.105493709445j,-0.69811624288559 +0.0735214278101922j,-0.700755536556244 +0.0413934290409089j,-0.701916992664337 +0.00917879585176712j,-0.701598286628723 -0.023055849596858j,-0.699800074100494 -0.0552412196993827j,-0.696526050567627 -0.0873107612133026j,-0.691783308982849 -0.119195513427257j,-0.685581624507904 -0.150829568505287j,-0.677934288978577 -0.182144910097122j,-0.668857216835022 -0.213076770305633j,-0.658369839191437 -0.243558689951897j,-0.646493911743164 -0.273527592420578j,-0.633254885673523 -0.302919089794159j,-0.61868017911911 -0.33167240023613j,-0.602801084518433 -0.359725654125214j,-0.585650503635406 -0.387020945549011j,-0.56726485490799 -0.413500040769577j,-0.547683417797089 -0.439106613397598j,-0.526946544647217 -0.463787734508514j,-0.505098938941956 -0.487490326166153j,-0.482185661792755 -0.510165333747864j,-0.45825606584549 -0.531764090061188j,-0.433359622955322 -0.552241921424866j,-0.407549828290939 -0.571554780006409j,-0.380880057811737 -0.589662730693817j,-0.353407621383667 -0.606526792049408j,-0.325189381837845 -0.622112154960632j,-0.29628598690033 -0.636385381221771j,-0.266757130622864 -0.649316847324371j,-0.2366663813591 -0.660878777503967j,-0.206075936555862 -0.671047270298004j,-0.175051540136337 -0.679800510406494j,-0.143657371401787 -0.687120258808136j,-0.111960865557194 -0.692990958690643j,-0.0800276547670365 -0.697400391101837j,-0.0479256324470044 -0.700339078903198j,-0.0157232321798802 -0.701800882816315j,0.0165129750967025 -0.701782763004303j,0.048713706433773 -0.700284719467163j,0.0808123871684074 -0.697309911251068j,0.112739987671375 -0.692864656448364j,0.144430473446846 -0.686958193778992j,0.175815761089325 -0.679603219032288j,0.20683091878891 -0.67081493139267j,0.237409293651581 -0.660612285137177j,0.267487645149231 -0.649016261100769j,0.297001302242279 -0.636051833629608j,0.325889229774475 -0.621745884418488j,0.354089349508285 -0.606129050254822j,0.38154336810112 -0.589233756065369j,0.408192217350006 -0.571096181869507j,0.433980792760849 -0.55175393819809j,0.458853662014008 -0.531248509883881j,0.482759445905685 -0.50962245464325j,0.5056471824646 -0.486921638250351j,0.527468144893646 -0.463194459676743j,0.548177182674408 -0.438490033149719j,0.567729830741882 -0.412861436605454j,0.586085617542267 -0.386361658573151j,0.603205144405365 -0.359047681093216j,0.61905300617218 -0.330975979566574j,0.633595108985901 -0.302206873893738j,0.646801292896271 -0.272799909114838j,0.658643305301666 -0.242818295955658j,0.66909658908844 -0.212323993444443j,0.678138673305511 -0.181382536888123j
0.671038031578064 +0.20610599219799j,0.660868167877197 +0.236695975065231j,0.649304628372192 +0.266786843538284j,0.636372089385986 +0.29631444811821j,0.622097313404083 +0.325217813253403j,0.606510996818542 +0.353434801101685j,0.589645266532898 +0.380907028913498j,0.571536481380463 +0.40757542848587j,0.552222073078156 +0.433384865522385j,0.531743586063385 +0.458279877901077j,0.510143339633942 +0.482208997011185j,0.487467676401138 +0.505120754241943j,0.463763624429703 +0.526967763900757j,0.439082086086273 +0.547703087329865j,0.413474082946777 +0.567283749580383j,0.38699471950531 +0.585667848587036j,0.359698683023453 +0.602817237377167j,0.331644684076309 +0.618695020675659j,0.302890717983246 +0.633268475532532j,0.27349865436554 +0.646506190299988j,0.243529215455055 +0.658380806446075j,0.213046818971634 +0.668866753578186j,0.18211455643177 +0.677942514419556j,0.150798857212067 +0.685588359832764j,0.119164541363716 +0.691788673400879j,0.087278887629509 +0.696530044078827j,0.0552098862826825 +0.69980251789093j,0.0230237897485495 +0.701599299907684j,-0.00921021960675712 +0.701916575431824j,-0.041425485163927 +0.700753629207611j,-0.0735526829957962 +0.698112964630127j,-0.105525478720665 +0.694000065326691j,-0.13727505505085 +0.688423812389374j,-0.168735802173614 +0.681395590305328j,-0.199840068817139 +0.672930657863617j,-0.230523586273193 +0.663046479225159j,-0.260720312595367 +0.651764214038849j,-0.290367871522903 +0.639107346534729j,-0.319402486085892 +0.625102996826172j,-0.347764164209366 +0.609780132770538j,-0.375391870737076 +0.593171656131744j,-0.402228564023972 +0.57531201839447j,-0.428216457366943 +0.556239545345306j,-0.453301846981049 +0.535993576049805j,-0.477430820465088 +0.514617800712585j,-0.500553548336029 +0.492156386375427j,-0.522620141506195 +0.468657553195953j,-0.543585121631622 +0.444169938564301j,-0.563403785228729 +0.41874560713768j,-0.582033932209015 +0.392438769340515j,-0.599437057971954 +0.365303844213486j,-0.615575790405273 +0.337399125099182j,-0.630416691303253 +0.308782339096069j,-0.643927872180939 +0.279514968395233j,-0.656081438064575 +0.249657496809959j,-0.666851162910461 +0.219274252653122j,-0.676214933395386 +0.188427940011025j,-0.684152483940125 +0.157184913754463j,-0.690647482872009 +0.125609770417213j,-0.695685863494873 +0.0937703847885132j,-0.69925731420517 +0.0617326349020005j,-0.701354146003723 +0.0295653082430363j,-0.70197194814682 -0.00266499374993141j,-0.70110946893692 -0.0348889864981174j,-0.698768436908722 -0.0670401230454444j,-0.694953918457031 -0.0990491956472396j,-0.689673781394958 -0.130850046873093j,-0.682939469814301 -0.162374317646027j,-0.674764752388 -0.193556815385818j,-0.665167093276978 -0.22433115541935j,-0.65416693687439 -0.254631787538528j,-0.641787052154541 -0.284396052360535j,-0.628054022789001 -0.313560009002686j,-0.612996280193329 -0.342063307762146j,-0.596646130084991 -0.369844675064087j,-0.579037487506866 -0.39684671163559j,-0.560208141803741 -0.42301133275032j,-0.540197014808655 -0.448284417390823j,-0.519047141075134 -0.472611665725708j,-0.496802270412445 -0.495942741632462j,-0.473510235548019 -0.518227517604828j,-0.449219167232513 -0.539419949054718j,-0.42398127913475 -0.559474408626556j,-0.397848755121231 -0.578349411487579j,-0.370877832174301 -0.596004486083984j,-0.343124240636826 -0.612403035163879j,-0.314647674560547 -0.627509832382202j,-0.285506933927536 -0.64129364490509j,-0.255764752626419 -0.653724789619446j,-0.225482612848282 -0.664777636528015j,-0.194724962115288 -0.674428582191467j,-0.163557291030884 -0.682657122612j,-0.132044062018395 -0.689446210861206j,-0.100253090262413 -0.694781303405762j,-0.0682499706745148 -0.698651313781738j,-0.036103654652834 -0.701047956943512j,-0.00388049427419905 -0.701966226100922j,0.0283501464873552 -0.701404273509979j,0.0605216920375824 -0.699363172054291j,0.0925649479031562 -0.695847272872925j,0.124413669109344 -0.690863907337189j,0.155999377369881 -0.684423804283142j,0.187256723642349 -0.676540195941925j,0.218118578195572 -0.667230069637299j,0.248521104454994 -0.65651273727417j,0.278398901224136 -0.644411206245422j,0.307690232992172 -0.630950450897217j,0.336332112550735 -0.616159379482269j,0.364265322685242 -0.600068747997284j,0.391430348157883 -0.582712590694427j,0.417769402265549 -0.564128041267395j,0.443228006362915 -0.544353425502777j,0.467751413583755 -0.523431360721588j,0.491288900375366 -0.501405000686646j,0.513789892196655 -0.478321701288223j,0.535207867622375 -0.454229295253754j,0.555496752262115 -0.429179519414902j,0.574614644050598 -0.403224170207977j,0.592520415782928 -0.37641903758049j,0.609177052974701 -0.348819553852081j,0.624548673629761 -0.320485025644302j
0.699428141117096 +0.0597659908235073j,0.6959468126297 +0.091813676059246j,0.690997838973999 +0.123667761683464j,0.684591770172119 +0.155260369181633j,0.67674195766449 +0.186526253819466j,0.667465150356293 +0.217398121953011j,0.656780660152435 +0.247812181711197j,0.644711375236511 +0.277703046798706j,0.631282210350037 +0.307008892297745j,0.616522133350372 +0.335666716098785j,0.600461602210999 +0.363617300987244j,0.58313524723053 +0.390800505876541j,0.564578711986542 +0.417160153388977j,0.544832050800323 +0.44263955950737j,0.523935973644257 +0.467186033725739j,0.501935541629791 +0.490746825933456j,0.478876084089279 +0.513273179531097j,0.454807341098785 +0.534716784954071j,0.429778963327408 +0.555033087730408j,0.403844803571701 +0.574178636074066j,0.377058476209641 +0.592113673686981j,0.349477559328079 +0.608799755573273j,0.32115912437439 +0.624202370643616j,0.292163997888565 +0.63828831911087j,0.26255214214325 +0.651028454303741j,0.232386574149132 +0.662395775318146j,0.201731666922569 +0.67236602306366j,0.170650660991669 +0.680918574333191j,0.139210447669029 +0.688035011291504j,0.107475996017456 +0.693700671195984j,0.0755155757069588 +0.697903394699097j,0.0433952175080777 +0.70063441991806j,0.0111840488389135 +0.701887905597687j,-0.0210513658821583 +0.701661288738251j,-0.0532417483627796 +0.69995504617691j,-0.0853205025196075 +0.696772634983063j,-0.117218680679798 +0.692121028900146j,-0.148870319128036 +0.686009705066681j,-0.180207386612892 +0.678451895713806j,-0.211165055632591 +0.669463217258453j,-0.241676807403564 +0.65906298160553j,-0.271679520606995 +0.647272706031799j,-0.301108717918396 +0.634117722511292j,-0.329903542995453 +0.619625210762024j,-0.358002066612244 +0.603826344013214j,-0.385346204042435 +0.586753785610199j,-0.411877751350403 +0.568443894386292j,-0.437540143728256 +0.548935651779175j,-0.462280422449112 +0.528269410133362j,-0.486045330762863 +0.50648957490921j,-0.508785724639893 +0.483641177415848j,-0.530452787876129 +0.459773421287537j,-0.551001608371735 +0.434935539960861j,-0.57038813829422 +0.40918105840683j,-0.588572204113007 +0.38256311416626j,-0.605514705181122 +0.35513898730278j,-0.621180653572083 +0.326965361833572j,-0.635536313056946 +0.298102825880051j,-0.648552060127258 +0.268611073493958j,-0.66019994020462 +0.23855347931385j,-0.670455813407898 +0.207992196083069j,-0.679297566413879 +0.176992937922478j,-0.686707079410553 +0.145619794726372j,-0.692668259143829 +0.113940231502056j,-0.69716888666153 +0.0820197314023972j,-0.700199246406555 +0.0499269142746926j,-0.70175313949585 +0.0177281275391579j,-0.701827108860016 -0.0145073281601071j,-0.700421035289764 -0.0467128790915012j,-0.697537899017334 -0.0788199007511139j,-0.693183898925781 -0.110760077834129j,-0.687367975711823 -0.142467334866524j,-0.68010276556015 -0.173873499035835j,-0.671403110027313 -0.204913645982742j,-0.661287784576416 -0.235521018505096j,-0.649777770042419 -0.265632390975952j,-0.63689774274826 -0.295182973146439j,-0.622674345970154 -0.324111640453339j,-0.607138216495514 -0.352356284856796j,-0.590321362018585 -0.379858434200287j,-0.572260022163391 -0.406558960676193j,-0.552991509437561 -0.432402700185776j,-0.532557249069214 -0.457334071397781j,-0.51099956035614 -0.481301546096802j,-0.488364696502686 -0.504253566265106j,-0.464699506759644 -0.526142656803131j,-0.440054833889008 -0.546921789646149j,-0.414481669664383 -0.566547989845276j,-0.388035029172897 -0.584979116916656j,-0.360769510269165 -0.60217696428299j,-0.332743167877197 -0.618104934692383j,-0.304015755653381 -0.632729113101959j,-0.274646639823914 -0.646019279956818j,-0.244698986411095 -0.657946944236755j,-0.21423465013504 -0.668487250804901j,-0.183319181203842 -0.677617728710175j,-0.152016490697861 -0.685319423675537j,-0.120393872261047 -0.691575765609741j,-0.0885167345404625 -0.696373820304871j,-0.0564535595476628 -0.699703335762024j,-0.0242706947028637 -0.701557278633118j,0.00796266831457612 -0.701931834220886j,0.0401799343526363 -0.700826168060303j,0.0723118111491203 -0.698242604732513j,0.104291826486587 -0.694186508655548j,0.136051282286644 -0.688666641712189j,0.167524486780167 -0.681694447994232j,0.198643758893013 -0.673284769058228j,0.229344755411148 -0.663455128669739j,0.259562134742737 -0.652226328849792j,0.289231508970261 -0.639622390270233j,0.318291574716568 -0.625669360160828j,0.346679836511612 -0.610397279262543j,0.374337613582611 -0.59383761882782j,0.40120542049408 -0.576026022434235j,0.427227675914764 -0.556999266147614j,0.452348500490189 -0.536798417568207j,0.47651594877243 -0.515465140342712j,0.499677985906601 -0.49304524064064j,0.52178680896759 -0.469585180282593j,0.542794823646545 -0.44513538479805j
