-0.0672087147831917 -0.0752443373203277j,-0.056237630546093 -0.0837618708610535j,-0.0442008711397648 -0.0906918123364448j,-0.0313262268900871 -0.0959030166268349j,-0.017857875674963 -0.0992966145277023j,-0.00405106740072371 -0.100808285176754j,0.00983251724392174 -0.100409381091595j,0.0235295612365007 -0.0981075018644333j,0.0367810353636741 -0.0939461439847946j,0.0493350587785244 -0.0880044028162956j,0.060954075306654 -0.0803947895765305j,0.0714181587100029 -0.0712612643837929j,0.0805284231901169 -0.0607774257659912j,0.0881126895546913 -0.049141388386488j,0.0940268039703369 -0.0365743301808834j,0.0981589183211326 -0.0233141127973795j,0.100430764257908 -0.00961166340857746j,0.100799143314362 +0.00427257362753151j,0.0992571040987968 +0.0180762130767107j,0.0958339497447014 +0.0315368920564651j,0.0905945524573326 +0.0443998761475086j,0.0836379826068878 +0.0564217120409012j,0.0750964656472206 +0.0673738941550255j,0.0651314333081246 +0.0770494565367699j,0.0539322756230831 +0.0852644741535187j,0.0417109914124012 +0.0918635651469231j,0.028698829934001 +0.0967217609286308j,0.0151431150734425 +0.0997467190027237j,0.00130041094962509 +0.100881271064281j,-0.0125673217698932 +0.100103870034218j,-0.0261964984238148 +0.0974292829632759j,-0.0393295474350452 +0.0929080620408058j,-0.0517168492078781 +0.0866261497139931j,-0.0631240084767341 +0.078702487051487j,-0.0733351036906242 +0.069286972284317j,-0.0821560472249985 +0.058558564633131j,-0.0894201397895813 +0.0467200130224228j,-0.0949893221259117 +0.0339963361620903j,-0.0987582504749298 +0.0206283554434776j,-0.100655540823936 +0.00686904182657601j,-0.100645117461681 -0.00702007720246909j,-0.0987271890044212 -0.0207765288650989j,-0.0949382036924362 -0.0341388359665871j,-0.0893499329686165 -0.0468541458249092j,-0.0820680782198906 -0.0586817823350429j,-0.0732310488820076 -0.0693969428539276j,-0.0630058348178864 -0.0787971168756485j,-0.0515867993235588 -0.0867036581039429j,-0.0391900837421417 -0.0929669737815857j,-0.0260502640157938 -0.0974684879183769j,-0.0124170929193497 -0.100122615695j,0.00145179021637885 -0.100879207253456j,0.0152927795425057 -0.0997238829731941j,0.0288439374417066 -0.0966785848140717j,0.0418487973511219 -0.0918008759617805j,0.054060161113739 -0.0851834565401077j,0.0652469843626022 -0.0769516304135323j,0.0751974880695343 -0.0672611296176911j,0.0837225541472435 -0.0562961399555206j,0.0906610786914825 -0.044263880699873j,0.0958811640739441 -0.0313930474221707j,0.0992841124534607 -0.017927248030901j,0.100805439054966 -0.00412130868062379j,0.100416220724583 +0.00976235792040823j,0.0981238260865211 +0.0234613828361034j,0.0939718186855316 +0.0367153882980347j,0.0880388468503952 +0.0492735579609871j,0.0804371312260628 +0.060898195952177j,0.0713111460208893 +0.071368359029293j,0.0608333684504032 +0.0804861634969711j,0.0492029413580895 +0.0880783274769783j,0.0366400182247162 +0.0940012261271477j,0.0233823172748089 +0.0981426984071731j,0.00968183390796186 +0.100424021482468j,-0.00420252885669468 +0.100802086293697j,-0.0180068612098694 +0.0992697104811668j,-0.03146992623806 +0.0958559662103653j,-0.0443369150161743 +0.0906253829598427j,-0.056363258510828 +0.0836773812770844j,-0.0673216953873634 +0.0751432701945305j,-0.0770039334893226 +0.0651852488517761j,-0.0852267742156982 +0.0539918392896652j,-0.0918345600366592 +0.0417748168110848j,-0.0967016890645027 +0.0287664048373699j,-0.0997361168265343 +0.0152128068730235j,-0.100880347192287 +0.00137051066849382j,-0.100112624466419 -0.0124973766505718j,-0.0974474623799324 -0.0261287894099951j,-0.0929355174303055 -0.0392646193504333j,-0.0866622626781464 -0.0516563057899475j,-0.0787463337182999 -0.0630693063139915j,-0.0693381950259209 -0.0732866749167442j,-0.0586156398057938 -0.0821153372526169j,-0.0467824786901474 -0.0893874764442444j,-0.0340626947581768 -0.0949655398726463j,-0.0206969752907753 -0.0987438932061195j,-0.00693936878815295 -0.10065071284771j,0.00695013860240577 -0.100649975240231j,0.020707543939352 -0.0987416803836823j,0.034072495996952 -0.0949620306491852j,0.0467920452356338 -0.0893824696540833j,0.0586244277656078 -0.0821090638637543j,0.0693460330367088 -0.0732792541384697j,0.0787530764937401 -0.0630608797073364j,0.0866675972938537 -0.0516473650932312j,0.0929397195577621 -0.0392546765506268j,0.0974502563476562 -0.0261183585971594j,0.100113958120346 -0.0124866645783186j,0.100880198180676 +0.00138130481354891j,0.0997345447540283 +0.0152230970561504j,0.0966986045241356 +0.0287767499685287j,0.0918300896883011 +0.0417846404016018j,0.0852210000157356 +0.0540009550750255j,0.0769969522953034 +0.0651934891939163j,0.0673136562108994 +0.0751504749059677j,0.0563543066382408 +0.0836834162473678j,0.0443272180855274 +0.0906301289796829j,0.0314600318670273 +0.0958592072129249j,0.0179962366819382 +0.0992716327309608j,0.00419174181297423 +0.100802540779114j,-0.00969257671386002 +0.100422985851765j
-0.0991672873497009 -0.0185626037418842j,-0.0956781953573227 -0.0320063382387161j,-0.0903757065534592 -0.0448436588048935j,-0.0833603665232659 -0.0568310655653477j,-0.0747651383280754 -0.0677413940429688j,-0.0647530630230904 -0.0773677080869675j,-0.0535136200487614 -0.0855278596282005j,-0.0412599556148052 -0.0920670330524445j,-0.0282243080437184 -0.09686129540205j,-0.0146539295092225 -0.0998197570443154j,-0.000805633841082462 -0.100886434316635j,0.0130579341202974 -0.100041054189205j,0.0266740135848522 -0.0972996354103089j,0.0397843793034554 -0.0927142128348351j,0.0521410778164864 -0.0863714665174484j,0.0635092407464981 -0.0783919543027878j,0.0736737698316574 -0.068926751613617j,0.0824422538280487 -0.058154933154583j,0.0896480232477188 -0.0462812408804894j,0.0951549112796784 -0.0335300602018833j,0.0988582372665405 -0.0201437547802925j,0.100687995553017 -0.00637568812817336j,0.100609481334686 +0.00751359667629003j,0.0986241847276688 +0.0212601013481617j,0.0947696268558502 +0.0346040390431881j,0.0891190692782402 +0.0472917892038822j,0.0817795246839523 +0.0590832605957985j,0.0728898197412491 +0.0697552636265755j,0.0626189261674881 +0.0791049376130104j,0.0511609464883804 +0.0869556143879891j,0.0387336649000645 +0.0931580662727356j,0.0255722980946303 +0.0975949764251709j,0.0119259031489492 +0.100182309746742j,-0.00194614089559763 +0.100870877504349j,-0.015781681984663 +0.0996476784348488j,-0.029317744076252 +0.0965359583497048j,-0.0422981716692448 +0.0915946885943413j,-0.0544772893190384 +0.0849172919988632j,-0.0656235963106155 +0.0766307041049004j,-0.0755264535546303 +0.0668915212154389j,-0.0839976444840431 +0.0558848567306996j,-0.0908769071102142 +0.0438190586864948j,-0.096033975481987 +0.0309224277734757j,-0.0993708446621895 +0.0174401048570871j,-0.100824438035488 +0.00362686929292978j,-0.10036713629961 -0.0102547258138657j,-0.0980076715350151 -0.0239419639110565j,-0.0937906205654144 -0.0371758192777634j,-0.0877961292862892 -0.0497047416865826j,-0.0801374912261963 -0.0612919591367245j,-0.0709602683782578 -0.071717232465744j,-0.0604382082819939 -0.0807833224534988j,-0.0487703792750836 -0.0883185863494873j,-0.0361785590648651 -0.0941797941923142j,-0.0229007042944431 -0.0982561931014061j,-0.00918919406831266 -0.100470297038555j,0.0046964669600129 -0.100780285894871j,0.0184935014694929 -0.0991801992058754j,0.031939659267664 -0.0957004651427269j,0.0447804965078831 -0.0904070138931275j,0.0567729696631432 -0.0833999514579773j,0.0676891356706619 -0.0748124495148659j,0.0773226991295815 -0.0648068115115166j,0.0854905471205712 -0.053573202341795j,0.0920381769537926 -0.0413242727518082j,0.0968416035175324 -0.0282917935401201j,0.0998095199465752 -0.0147234760224819j,0.100885845720768 -0.000875736528541901j,0.100050128996372 +0.0129882227629423j,0.09731824696064 +0.026606023311615j,0.0927418395876885 +0.0397199429571629j,0.086407870054245 +0.0520807132124901j,0.0784360691905022 +0.0634547472000122j,0.0689779296517372 +0.0736258551478386j,0.0582125224173069 +0.0824016034603119j,0.0463435277342796 +0.0896158441901207j,0.0335965380072594 +0.0951314568519592j,0.020212447270751 +0.0988442152738571j,0.00644565420225264 +0.10068354010582j,-0.00744329812005161 +0.100614704191685j,-0.0211915615946054 +0.0986389368772507j,-0.0345378182828426 +0.0947937816381455j,-0.0472298488020897 +0.0891519114375115j,-0.0590264163911343 +0.0818205550312996j,-0.0697043165564537 +0.0729385390877724j,-0.0790614113211632 +0.062673881649971j,-0.0869198516011238 +0.0512216910719872j,-0.0931309834122658 +0.0387987457215786j,-0.0975771844387055 +0.0256401114165783j,-0.100173950195313 +0.011995897628367j,-0.100872203707695 -0.00187604781240224j,-0.0996586829423905 -0.0157120544463396j,-0.0965564250946045 -0.0292502846568823j,-0.0916240587830544 -0.0422345139086246j,-0.0849553421139717 -0.0544179417192936j,-0.076676294207573 -0.0655703321099281j,-0.0669442787766457 -0.0754797011613846j,-0.0559435337781906 -0.0839585810899735j,-0.0438821949064732 -0.0908464342355728j,-0.030989520251751 -0.0960123464465141j,-0.017509151250124 -0.0993587002158165j,-0.00369731336832047 -0.100821882486343j,0.010184595361352 -0.100374281406403j,0.0238738544285297 -0.0980242863297463j,0.0371102802455425 -0.0938165709376335j,0.0496437177062035 -0.0878306478261948j,0.0612359493970871 -0.0801802948117256j,0.0716676339507103 -0.0710103660821915j,0.0807413011789322 -0.0604943260550499j,0.0882844850420952 -0.0488320775330067j,0.094154492020607 -0.0362443514168263j,0.0982401669025421 -0.022969352081418j,0.100463852286339 -0.0092593925073743j,0.10078351944685 +0.00462643429636954j,0.0991930961608887 +0.0184241961687803j,0.0957227572798729 +0.0318727865815163j,0.090438112616539 +0.0447176657617092j,0.0834395959973335 +0.0567146837711334j,0.0748594701290131 +0.0676371306180954j,0.0648608207702637 +0.0772773921489716j,0.0536329224705696 +0.085453100502491j
-0.0898739248514176 +0.0458410121500492j,-0.0953181460499764 +0.0330631621181965j,-0.0989558398723602 +0.0196586735546589j,-0.100718066096306 +0.00588160287588834j,-0.100571431219578 -0.00800674501806499j,-0.0985187292098999 -0.0217435359954834j,-0.0945988371968269 -0.0350682362914086j,-0.088886059820652 -0.0477282963693142j,-0.081488773226738 -0.0594836287200451j,-0.0725469663739204 -0.0701117590069771j,-0.0622302144765854 -0.0794111043214798j,-0.050734031945467 -0.0872053876519203j,-0.0382763147354126 -0.0933469086885452j,-0.0250933468341827 -0.0977192223072052j,-0.0114346146583557 -0.10023956745863j,0.00244082929566504 -0.100860126316547j,0.0162698235362768 -0.0995691493153572j,0.0297908391803503 -0.0963910147547722j,0.0427468828856945 -0.0913861393928528j,0.0548931024968624 -0.0846490934491158j,0.0659986361861229 -0.0763079449534416j,0.0758533552289009 -0.066520594060421j,0.084270715713501 -0.0554722249507904j,0.0910907238721848 -0.0433728322386742j,0.0961844846606255 -0.0304510686546564j,0.0994551777839661 -0.0169525407254696j,0.100841000676155 -0.00313272699713706j,0.100315637886524 +0.0107468422502279j,0.0978890731930733 +0.0244223494082689j,0.0936073139309883 +0.0376350060105324j,0.0875513032078743 +0.0501347295939922j,0.0798361599445343 +0.0616839453577995j,0.0706076845526695 +0.0720643922686577j,0.0600412860512733 +0.0810787677764893j,0.0483369790017605 +0.0885565280914307j,0.0357162281870842 +0.0943560972809792j,0.0224189180880785 +0.0983672365546227j,0.00869633816182612 +0.100514158606529j,-0.0051906779408455 +0.100756034255028j,-0.0189793184399605 +0.0990883782505989j,-0.0324086286127567 +0.0955426767468453j,-0.0452233552932739 +0.0901863053441048j,-0.0571813136339188 +0.0831205099821091j,-0.0680552273988724 +0.0744795799255371j,-0.0776393562555313 +0.0644271075725555j,-0.0857522636651993 +0.0531532801687717j,-0.0922397375106812 +0.0408723838627338j,-0.0969791933894158 +0.0278165023773909j,-0.0998805314302445 +0.0142337959259748j,-0.100888930261135 +0.000381326535716641j,-0.0999852269887924 -0.0134787494316697j,-0.0971865877509117 -0.0270829927176237j,-0.0925459191203117 -0.0401743091642857j,-0.0861514136195183 -0.0525038652122021j,-0.0781241580843925 -0.0638383701443672j,-0.068616010248661 -0.0739632621407509j,-0.0578076913952827 -0.0826861038804054j,-0.0459037981927395 -0.0898418799042702j,-0.0331295691430569 -0.0952950865030289j,-0.0197278093546629 -0.0989420786499977j,-0.0059517822228372 -0.100713945925236j,0.00793666299432517 -0.100576989352703j,0.0216746982187033 -0.0985338985919953j,0.0350023061037064 -0.0946232527494431j,0.0476661771535874 -0.088919386267662j,0.0594269931316376 -0.0815300866961479j,0.0700611993670464 -0.0725958049297333j,0.0793676003813744 -0.0622856803238392j,0.0871700122952461 -0.0507947877049446j,0.0933201387524605 -0.0383415259420872j,0.097701758146286 -0.0251612439751625j,0.10023158043623 -0.0115044582635164j,0.100861802697182 +0.00237035681493582j,0.0995804220438004 +0.0162006318569183j,0.0964118018746376 +0.0297234877943993j,0.0914158150553703 +0.0426833629608154j,0.0846874341368675 +0.0548339411616326j,0.0763540416955948 +0.0659453049302101j,0.066573292016983 +0.0758071169257164j,0.0555310919880867 +0.084231935441494j,0.0434361211955547 +0.0910605564713478j,0.0305182654410601 +0.0961631834506989j,0.0170220248401165 +0.0994433090090752j,0.00320279970765113 +0.100838802754879j,-0.0106767490506172 +0.100323118269444j,-0.0243539474904537 +0.0979061126708985j,-0.0375699475407601 +0.0936334356665611j,-0.0500735454261303 +0.0875863134860992j,-0.0616284534335137 +0.0798790082335472j,-0.0720150396227837 +0.0706580206751823j,-0.0810367912054062 +0.0600979216396809j,-0.0885229110717774 +0.0483985021710396j,-0.0943311154842377 +0.0357821471989155j,-0.0983516350388527 +0.0224872659891844j,-0.10050805658102 +0.00876656547188758j,-0.100759640336037 -0.00512027693912388j,-0.0991015434265137 -0.0189104583114386j,-0.0955652967095375 -0.0323418639600277j,-0.0902177095413208 -0.0451606698334217j,-0.083160437643528 -0.0571232251822949j,-0.0745271071791649 -0.0680031701922417j,-0.0644810423254967 -0.0775945708155632j,-0.0532131791114807 -0.0857151076197624j,-0.0409364700317383 -0.0922113209962845j,-0.0278842560946941 -0.0969597324728966j,-0.0143035780638456 -0.0998705625534058j,-0.000451432890258717 -0.100888639688492j,0.0134088834747672 -0.0999946221709252j,0.0270154532045126 -0.0972053855657578j,0.0401096343994141 -0.0925739631056786j,0.0524436607956886 -0.0861880704760551j,0.0637840703129769 -0.0781685039401054j,0.0739153102040291 -0.0686676725745201j,0.0826459228992462 -0.0578651390969753j,0.0898099541664124 -0.0459662191569805j,0.0952719151973725 -0.0331961438059807j,0.0989283472299576 -0.019796559587121j,0.10070975869894 -0.00602215109392999j,0.100582480430603 +0.00786677468568088j,0.0985489338636398 +0.021606219932437j,0.094647690653801 +0.034936185926199j
-0.0431945584714413 +0.0911753922700882j,-0.0553072728216648 +0.084379069507122j,-0.0663719400763512 +0.075983464717865j,-0.0761786922812462 +0.0661477819085121j,-0.0845416560769081 +0.0550584234297275j,-0.0913023427128792 +0.0429255664348602j,-0.0963325574994087 +0.0299793425947428j,-0.0995370969176292 +0.0164647586643696j,-0.100855156779289 +0.00263812555931507j,-0.100261747837067 -0.0112385097891092j,-0.0977681204676628 -0.0249021407216787j,-0.09342160820961 -0.0380936376750469j,-0.0873044654726982 -0.0505633503198624j,-0.0795326754450798 -0.06207475066185j,-0.0702535435557365 -0.0724096745252609j,-0.0596430785953998 -0.0813721418380737j,-0.0479020811617374 -0.0887925252318382j,-0.0352532193064689 -0.0945300608873367j,-0.0219362173229456 -0.0984760075807571j,-0.00820346456021069 -0.100555583834648j,0.00568457320332529 -0.100729376077652j,0.0194650609046221 -0.098994106054306j,0.0328764580190182 -0.0953827053308487j,0.045665118843317 -0.0899634286761284j,0.0575879663228989 -0.0828392878174782j,0.0684196874499321 -0.0741449147462845j,0.0779544040560722 -0.0640455558896065j,0.086011715233326 -0.0527324043214321j,0.0924390852451324 -0.0404195114970207j,0.0971143469214439 -0.0273409131914377j,0.0999491438269615 -0.0137437703087926j,0.100889585912228 +0.000113477712147884j,0.099917970597744 +0.0139685776084662j,0.0970525965094566 +0.0275593046098948j,0.0923479273915291 +0.0406273528933525j,0.085892878472805 +0.0529257543385029j,0.0778101310133934 +0.0642207562923431j,0.0682527273893356 +0.0742986351251602j,0.0574014708399773 +0.0829686224460602j,0.0454626269638538 +0.0900659263134003j,0.0326618067920208 +0.0954564213752747j,0.0192423220723867 +0.0990376472473145j,0.00545815378427504 +0.100741900503635j,-0.00842984206974508 +0.100536853075027j,-0.0221576876938343 +0.098426416516304j,-0.0354659594595432 +0.0944504514336586j,-0.0481017045676708 +0.088684543967247j,-0.0598258189857006 +0.0812378823757171j,-0.0704163908958435 +0.0722513273358345j,-0.0796721205115318 +0.0618956834077835j,-0.0874180868268013 +0.0503666587173939j,-0.0935070663690567 +0.037883386015892j,-0.0978238880634308 +0.0246821455657482j,-0.100286796689033 +0.0110127460211515j,-0.100848957896233 -0.00286499550566079j,-0.0994997769594192 -0.0166888199746609j,-0.0962648689746857 -0.0301959682255983j,-0.0912055522203445 -0.0431308448314667j,-0.0844174847006798 -0.0552486218512058j,-0.0760296955704689 -0.0663189813494682j,-0.0662009939551353 -0.0761324539780617j,-0.0551173202693462 -0.0845032706856728j,-0.0429893508553505 -0.0912723317742348j,-0.0300462748855352 -0.0963116958737373j,-0.016534112393856 -0.0995256006717682j,-0.00270859152078627 -0.100853286683559j,0.0111686419695616 -0.100269548594952j,0.0248338244855404 -0.0977854952216148j,0.0380287133157253 -0.0934480503201485j,0.0505025014281273 -0.0873396769165993j,0.0620191656053066 -0.0795760303735733j,0.0723607093095779 -0.0703039839863777j,0.0813305601477623 -0.0596997626125812j,0.0887592136859894 -0.04796377196908j,0.0945054739713669 -0.0353190787136555j,0.0984606593847275 -0.0220050159841776j,0.100549839437008 -0.00827353075146674j,0.100733309984207 +0.00561438174918295j,0.0990076065063476 +0.0193962678313255j,0.0954055264592171 +0.0328101627528668j,0.0899953097105026 +0.0456022471189499j,0.0828792825341225 +0.0575303882360458j,0.0741926953196525 +0.0683678686618805j,0.0640997067093849 +0.0779098719358444j,0.0527921579778194 +0.0859750509262085j,0.0404840894043445 +0.0924108177423477j,0.0274083893746137 +0.0970953181385994j,0.013813603669405 +0.0999395176768303j,-4.29838546551911e-05 +0.100889645516872j,-0.0138991381973028 +0.09992765635252j,-0.0274914875626564 +0.0970718264579773j,-0.0405631698668003 +0.092376135289669j,-0.0528657287359238 +0.0859298333525658j,-0.0641663745045662 +0.0778549835085869j,-0.074251189827919 +0.0683043375611305j,-0.0829285010695457 +0.0574594289064407j,-0.0900343134999275 +0.0455252006649971j,-0.0954335778951645 +0.0327284932136536j,-0.0990241765975952 +0.0193115156143904j,-0.100738078355789 +0.00552815664559601j,-0.100542716681957 -0.00835959333926441j,-0.0984417870640755 -0.0220892857760191j,-0.0944752022624016 -0.0353999547660351j,-0.0887181311845779 -0.0480397269129753j,-0.0812794342637062 -0.0597693547606468j,-0.0723005011677742 -0.0703658908605576j,-0.0619510300457477 -0.079629085958004j,-0.0504277274012565 -0.0873828753829002j,-0.0379487127065658 -0.093480572104454j,-0.0247501172125339 -0.0978067144751549j,-0.0110828150063753 -0.100279077887535j,0.00279491744004191 -0.100850932300091j,0.0166192930191755 -0.0995114147663116j,0.0301286987960339 -0.0962859466671944j,0.0430674590170384 -0.0912354961037636j,0.0551896281540394 -0.0844560638070106j,0.066265843808651 -0.07607601583004j,0.0760864317417145 -0.0662538781762123j,0.0844647437334061 -0.0551763474941254j,0.0912424325942993 -0.0430527627468109j,0.0962906777858734 -0.030113561078906j
0.0214529857039452 +0.0985824093222618j,0.0077103921212256 +0.100594587624073j,-0.00617852108553051 +0.100700281560421j,-0.0199503302574158 +0.0988974496722221j,-0.0333440341055393 +0.0952202603220939j,-0.0461056120693683 +0.089738480746746j,-0.0579935535788536 +0.0825558602809906j,-0.0687823593616485 +0.0738085880875587j,-0.0782675743103027 +0.0636624693870544j,-0.0862693041563034 +0.0523099340498447j,-0.0926361307501793 +0.0399658419191837j,-0.097247265279293 +0.0268642958253622j,-0.100015319883823 +0.0132536021992564j,-0.100887812674046 -0.00060828094137832j,-0.0998482629656792 -0.0144584439694881j,-0.0969163253903389 -0.0280347783118486j,-0.0921475663781166 -0.0410797744989395j,-0.0856323689222336 -0.0533462092280388j,-0.0774942338466644 -0.0646015927195549j,-0.0678875148296356 -0.0746324807405472j,-0.0569940283894539 -0.0832490399479866j,-0.0450203604996204 -0.0902878120541572j,-0.0321934372186661 -0.0956153944134712j,-0.0187563672661781 -0.0991308242082596j,-0.00496400985866785 -0.100767455995083j,0.00892262160778045 -0.1004943177104j,0.0226401425898075 -0.0983165577054024j,0.0359283946454525 -0.0942755118012428j,0.0485360696911812 -0.0884475633502006j,0.0602235235273838 -0.0809434950351715j,0.0707698985934257 -0.0719050988554954j,0.0799747183918953 -0.0615041926503181j,0.0876638665795326 -0.049937654286623j,0.093691736459732 -0.0374243371188641j,0.0979437679052353 -0.0242020823061466j,0.100339561700821 -0.0105211511254311j,0.10083369910717 +0.00335956597700715j,0.0994167923927307 +0.0171762257814407j,0.0961156189441681 +0.0306677259504795j,0.0909929201006889 +0.0435776300728321j,0.0841457173228264 +0.0556616559624672j,0.0757035315036774 +0.0666910633444786j,0.0658268108963966 +0.076456218957901j,0.0547022186219692 +0.0847725793719292j,0.0425411947071552 +0.0914820656180382j,0.0295739304274321 +0.0964577868580818j,0.0160457976162434 +0.099605493247509j,0.00221393490210176 +0.100865356624126j,-0.0116602722555399 +0.100213572382927j,-0.0253131035715341 +0.0976625233888626j,-0.0384862050414085 +0.0932605713605881j,-0.050930242985487 +0.087090939283371j,-0.0624086894094944 +0.0792709067463875j,-0.0727046355605125 +0.069948248565197j,-0.081622377038002 +0.0593001656234264j,-0.0889932066202164 +0.047528225928545j,-0.0946775525808334 +0.0348551608622074j,-0.098567396402359 +0.0215218607336283j,-0.100589208304882 +0.00778029207140208j,-0.100704573094845 -0.0061083510518074j,-0.0989113673567772 -0.0198812298476696j,-0.0952434688806534 -0.0332776792347431j,-0.0897705778479576 -0.0460430718958378j,-0.0825963616371155 -0.0579358525574207j,-0.0738565027713775 -0.0687309131026268j,-0.0637171342968941 -0.0782230719923973j,-0.0523698665201664 -0.0862329304218292j,-0.0400303825736046 -0.0926082655787468j,-0.0269322395324707 -0.0972284749150276j,-0.0133232902735472 -0.100006058812141j,0.000537789426743979 -0.100888215005398j,0.0143890557810664 -0.099858283996582j,0.0279672350734472 -0.0969358310103416j,0.0410153791308403 -0.0921762436628342j,0.0532865263521671 -0.085669532418251j,0.0645474344491958 -0.0775393545627594j,0.0745852887630463 -0.067939355969429j,0.0832093060016632 -0.05705201998353j,0.0902563333511352 -0.0450834333896637j,0.0955929383635521 -0.0322600565850735j,0.0991176962852478 -0.018825626000762j,0.100763984024525 -0.00503403134644032j,0.100500516593456 +0.00885259360074996j,0.0983323529362678 +0.0225714407861233j,0.0943004563450813 +0.0358628742396831j,0.088481456041336 +0.0484742596745491j,0.0809853225946426 +0.0601672641932964j,0.071954533457756 +0.0707196369767189j,0.0615600571036339 +0.079931728541851j,0.0499985590577125 +0.0876291394233703j,0.0374897867441177 +0.093665562570095j,0.0242701377719641 +0.0979269221425056j,0.0105908727273345 +0.100332222878933j,-0.00328911119140684 +0.100836023688316j,-0.0171071384102106 +0.0994287058711052j,-0.0306005645543337 +0.096137024462223j,-0.0435140505433082 +0.0910233482718468j,-0.0556031726300716 +0.0841843783855438j,-0.0666381493210792 +0.0757501050829887j,-0.0764104574918747 +0.0658799260854721j,-0.0847343355417251 +0.0547614358365536j,-0.0914523229002952 +0.0426051020622253j,-0.0964372083544731 +0.0296409502625465j,-0.0995942577719688 +0.0161153897643089j,-0.100863792002201 +0.00228402251377702j,-0.100221693515778 -0.011590245179832j,-0.0976801887154579 -0.0252448618412018j,-0.0932872891426086 -0.0384213887155056j,-0.0871265009045601 -0.0508693754673004j,-0.0793142542243004 -0.0623535960912704j,-0.0699990317225456 -0.0726557448506355j,-0.0593571811914444 -0.0815809220075607j,-0.0475900508463383 -0.0889601558446884j,-0.0349213033914566 -0.0946531742811203j,-0.0215903483331203 -0.0985524132847786j,-0.00785057432949543 -0.100583747029304j,0.00603798637166619 -0.100708812475204j,0.0198124907910824 -0.0989251583814621j,0.0332111231982708 -0.095266692340374j,0.0459806807339191 -0.0898025557398796j,0.0578784458339214 -0.0826365947723389j
