-0.159011617302895 -0.0707066580653191j,-0.156772628426552 -0.0755411833524704j,-0.154386654496193 -0.0803049728274345j,-0.151855960488319 -0.084993489086628j,-0.149182975292206 -0.0896022692322731j,-0.146370112895966 -0.0941271334886551j,-0.143420040607452 -0.0985637679696083j,-0.140335604548454 -0.102907940745354j,-0.137119576334953 -0.107155732810497j,-0.133775010704994 -0.111303076148033j,-0.130305111408234 -0.115346036851406j,-0.126713007688522 -0.119280934333801j,-0.123002134263515 -0.123104020953178j,-0.119175978004932 -0.126811727881432j,-0.115238167345524 -0.130400508642197j,-0.111192278563976 -0.133867114782333j,-0.107042163610458 -0.137208238244057j,-0.102791778743267 -0.140420705080032j,-0.0984449908137321 -0.143501609563828j,-0.0940059125423431 -0.146448001265526j,-0.0894787907600403 -0.149257078766823j,-0.0848677232861519 -0.151926293969154j,-0.0801771134138107 -0.154453098773956j,-0.0754113495349884 -0.156835123896599j,-0.070574976503849 -0.15907010436058j,-0.0656723752617836 -0.16115602850914j,-0.0607082098722458 -0.163090884685516j,-0.0556872226297855 -0.164872854948044j,-0.0506139621138573 -0.166500315070152j,-0.0454932637512684 -0.167971700429916j,-0.0403299145400524 -0.169285640120506j,-0.0351288467645645 -0.170440867543221j,-0.0298947673290968 -0.171436369419098j,-0.024632666260004 -0.172271177172661j,-0.0193475652486086 -0.172944486141205j,-0.0140442382544279 -0.173455730080605j,-0.00872775446623564 -0.173804357647896j,-0.00340316770598292 -0.173990070819855j,0.00192468881141394 -0.174012705683708j,0.00725074345245957 -0.173872232437134j,0.0125699192285538 -0.173568785190582j,0.0178773961961269 -0.173102647066116j,0.0231681130826473 -0.172474250197411j,0.028437115252018 -0.171684175729752j,0.0336793772876263 -0.170733198523521j,0.0388901568949223 -0.169622182846069j,0.0440644808113575 -0.168352156877518j,0.0491974204778671 -0.166924357414246j,0.054284330457449 -0.165340065956116j,0.0593203529715538 -0.16360080242157j,0.0643006935715675 -0.161708205938339j,0.0692208483815193 -0.159664019942284j,0.0740761086344719 -0.157470181584358j,0.0788619443774223 -0.155128732323647j,0.0835737809538841 -0.152641907334328j,0.0882073491811752 -0.150011956691742j,0.0927582532167435 -0.147241413593292j,0.097222127020359 -0.144332885742188j,0.101595014333725 -0.141288995742798j,0.105872541666031 -0.138112753629684j,0.110050827264786 -0.13480706512928j,0.114126086235046 -0.131374895572662j,0.118094243109226 -0.127819702029228j,0.121951706707478 -0.124144695699215j,0.125694990158081 -0.12035321444273j,0.129320323467255 -0.116449043154716j,0.132824465632439 -0.112435720860958j,0.136204198002815 -0.108316868543625j,0.139456152915955 -0.104096628725529j,0.142577394843102 -0.0997788235545158j,0.14556510746479 -0.0953673422336578j,0.148416265845299 -0.0908666104078293j,0.151128306984901 -0.0862807035446167j,0.153698787093163 -0.0816137865185738j,0.156125113368034 -0.0768705159425735j,0.158405110239983 -0.0720551982522011j,0.160536676645279 -0.0671721771359444j,0.162517711520195 -0.0622263513505459j,0.164346426725388 -0.0572222024202347j,0.166021138429642 -0.0521642602980137j,0.167540177702904 -0.047057569026947j,0.168902233242989 -0.0419066213071346j,0.170105919241905 -0.0367165543138981j,0.171150147914886 -0.0314920656383038j,0.1720340102911 -0.0262378938496113j,0.172756567597389 -0.0209592971950769j,0.173317223787308 -0.0156610570847988j,0.17371541261673 -0.0103479726240039j,0.173950776457787 -0.00502535002306104j,0.17402309179306 +0.000301985768601298j,0.173932284116745 +0.00562920141965151j,0.173678442835808 +0.0109509732574224j,0.173261821269989 +0.0162624828517437j,0.172682777047157 +0.0215589124709368j,0.171941891312599 +0.0268349703401327j,0.171039834618568 +0.0320858731865883j,0.169977426528931 +0.0373068638145924j,0.168755725026131 +0.0424927286803722j,0.167375847697258 +0.0476387590169907j,0.165839046239853 +0.0527402944862843j,0.164146840572357 +0.057792242616415j,0.162300780415535 +0.0627900138497353j,0.160302519798279 +0.0677290931344032j,0.15815407037735 +0.0726045221090317j,0.155857309699059 +0.0774120539426804j,0.153414532542229 +0.0821468755602837j,0.150827959179878 +0.0868047028779984j,0.148099914193153 +0.0913813039660454j,0.145233139395714 +0.0958721041679382j,0.142230242490768 +0.100273050367832j,0.139093935489655 +0.104580134153366j,0.135827332735062 +0.108789063990116j,0.132433444261551 +0.112896025180817j,0.128915295004845 +0.116897292435169j,0.125276416540146 +0.120788849890232j,0.12152011692524 +0.124567203223705j,0.117649793624878 +0.128228902816772j,0.113669320940971 +0.131770312786102j,0.109582297503948 +0.135188192129135j,0.105392426252365 +0.138479471206665j,0.101103909313679 +0.141640827059746j
-0.167106866836548 -0.0485739000141621j,-0.165541604161263 -0.0536666065454483j,-0.163821145892143 -0.0587090887129307j,-0.161947146058083 -0.0636965408921242j,-0.159921377897263 -0.0686242133378983j,-0.157745659351349 -0.0734876319766045j,-0.15542209148407 -0.0782821774482727j,-0.152952879667282 -0.0830032676458359j,-0.150340259075165 -0.0876466259360313j,-0.147586733102798 -0.0922078341245651j,-0.144694894552231 -0.0966825410723686j,-0.141667395830154 -0.101066693663597j,-0.138507097959518 -0.105356112122536j,-0.135216981172562 -0.109546780586243j,-0.131800159811974 -0.113634698092937j,-0.128259748220444 -0.117616169154644j,-0.124599121510983 -0.121487393975258j,-0.120821759104729 -0.125244677066803j,-0.116931080818176 -0.128884628415108j,-0.112930804491043 -0.132403776049614j,-0.108824737370014 -0.135798752307892j,-0.104616604745388 -0.139066502451897j,-0.100310415029526 -0.142203897237778j,-0.0959101840853691 -0.14520800113678j,-0.0914201289415359 -0.148075938224792j,-0.0868443176150322 -0.15080514550209j,-0.0821871012449265 -0.153392985463142j,-0.0774529129266739 -0.155836999416351j,-0.0726460665464401 -0.158134996891022j,-0.0677711144089699 -0.160284757614136j,-0.0628326535224915 -0.162284269928932j,-0.0578353591263294 -0.164131641387939j,-0.0527837760746479 -0.165825203061104j,-0.0476827286183834 -0.167363330721855j,-0.0425370559096336 -0.168744549155235j,-0.0373514406383038 -0.169967636466026j,-0.0321308001875877 -0.171031400561333j,-0.0268801394850016 -0.171934828162193j,-0.0216041896492243 -0.172677114605904j,-0.01630799472332 -0.173257544636726j,-0.0109965968877077 -0.173675566911697j,-0.00567480875179172 -0.173930794000626j,-0.000347699009580538 -0.174023002386093j,0.00497973663732409 -0.173952087759972j,0.0103024169802666 -0.173718124628067j,0.0156155293807387 -0.173321321606636j,0.0209140013903379 -0.17276206612587j,0.0261927880346775 -0.17204087972641j,0.0314471051096916 -0.17115843296051j,0.036671943962574 -0.170115530490875j,0.0418623350560665 -0.168913215398788j,0.0470135621726513 -0.167552545666695j,0.0521207228302956 -0.166034817695618j,0.0571790300309658 -0.164361447095871j,0.0621836595237255 -0.162534058094025j,0.0671300813555717 -0.16055428981781j,0.0720135793089867 -0.158424019813538j,0.0768295004963875 -0.156145304441452j,0.081573486328125 -0.153720170259476j,0.0862410068511963 -0.151150971651077j,0.0908276215195656 -0.14844012260437j,0.0953292399644852 -0.145590052008629j,0.0997413620352745 -0.142603605985641j,0.104059994220734 -0.139483496546745j,0.108281217515469 -0.136232540011406j,0.112400822341442 -0.132853984832764j,0.116415061056614 -0.129350915551186j,0.120320320129395 -0.125726491212845j,0.124112665653229 -0.12198431789875j,0.127788677811623 -0.118127815425396j,0.131345018744469 -0.114160470664501j,0.134778141975403 -0.110086224973202j,0.138084933161736 -0.105908818542957j,0.141262397170067 -0.101631991565228j,0.144307360053062 -0.0972600430250168j,0.147217035293579 -0.0927969217300415j,0.149988830089569 -0.088246688246727j,0.152619943022728 -0.0836138725280762j,0.155108004808426 -0.0789026916027069j,0.157450750470161 -0.07411739975214j,0.159645840525627 -0.0692627876996994j,0.161691352725029 -0.0643430948257446j,0.163585245609283 -0.0593632459640503j,0.165325805544853 -0.0543277598917484j,0.166911453008652 -0.0492411851882935j,0.168340593576431 -0.044108621776104j,0.16961196064949 -0.0389347076416016j,0.170724362134933 -0.0337241478264332j,0.171676710247993 -0.0284821297973394j,0.172468155622482 -0.0232134163379669j,0.17309795320034 -0.0179227814078331j,0.173565477132797 -0.0126155093312263j,0.173870325088501 -0.00729641737416387j,0.174012199044228 -0.00197031628340483j,0.173990964889526 +0.00335746258497238j,0.173806637525558 +0.00868209544569254j,0.173459395766258 +0.0139987543225288j,0.172949567437172 +0.0193021278828382j,0.172277644276619 +0.0245874151587486j,0.171444207429886 +0.0298498123884201j,0.170450091362 +0.0350840725004673j,0.169296219944954 +0.0402854420244694j,0.16798360645771 +0.0454492121934891j,0.166513606905937 +0.0505702272057533j,0.164887458086014 +0.0556439943611622j,0.163106814026833 +0.0606654472649097j,0.161173284053802 +0.0656300410628319j,0.159088611602783 +0.0705332607030869j,0.156854897737503 +0.0753702223300934j,0.154474154114723 +0.0801365375518799j,0.151948526501656 +0.0848278850317001j,0.149280577898026 +0.0894395783543587j,0.146472692489624 +0.0939674377441406j,0.143527418375015 +0.0984073504805565j,0.140447705984116 +0.102754890918732j,0.137236356735229 +0.10700611770153j,0.133896261453629 +0.111157171428204j,0.130430772900581 +0.115203909575939j,0.1268430352211 +0.119142659008503j,0.123136274516582 +0.122969850897789j,0.119314216077328 +0.126681670546532j
-0.172137469053268 -0.0255503207445145j,-0.171274647116661 -0.0308078192174435j,-0.170251280069351 -0.0360365137457848j,-0.169068321585655 -0.0412314347922802j,-0.167726904153824 -0.0463876277208328j,-0.166228264570236 -0.0515004210174084j,-0.164573788642883 -0.0565649382770061j,-0.162765100598335 -0.0615763552486897j,-0.160803809762001 -0.0665301382541656j,-0.158691808581352 -0.0714215561747551j,-0.156431078910828 -0.0762459486722946j,-0.154023677110672 -0.080998957157135j,-0.151471927762032 -0.0856760367751122j,-0.148778185248375 -0.0902728140354156j,-0.145945012569427 -0.0947849005460739j,-0.142975032329559 -0.0992082133889198j,-0.139871001243591 -0.103538528084755j,-0.136635944247246 -0.10777173936367j,-0.133272752165794 -0.111903987824917j,-0.129784628748894 -0.11593134701252j,-0.126174911856651 -0.119849979877472j,-0.122446872293949 -0.123656332492828j,-0.118604063987732 -0.127346783876419j,-0.114650085568428 -0.130917862057686j,-0.110588692128658 -0.134366169571877j,-0.10642359405756 -0.137688592076302j,-0.102158732712269 -0.140881940722466j,-0.0977981761097908 -0.143943190574646j,-0.0933458805084229 -0.146869570016861j,-0.0888061001896858 -0.149658292531967j,-0.0841830745339394 -0.152306720614433j,-0.0794812068343163 -0.154812350869179j,-0.0747047737240791 -0.157172918319702j,-0.0698583051562309 -0.159386143088341j,-0.0649464502930641 -0.161449953913689j,-0.0599736273288727 -0.163362443447113j,-0.0549445934593678 -0.165121838450432j,-0.0498641394078732 -0.166726410388947j,-0.0447368621826172 -0.168174728751183j,-0.0395676530897617 -0.169465407729149j,-0.0343614406883717 -0.170597240328789j,-0.0291229393333197 -0.171569168567657j,-0.0238571353256702 -0.172380283474922j,-0.018568966537714 -0.173029825091362j,-0.0132634826004505 -0.173517167568207j,-0.00794547889381647 -0.173841863870621j,-0.0026200267020613 -0.174003630876541j,0.00270779523998499 -0.174002289772034j,0.00803316012024879 -0.173837840557098j,0.0133510027080774 -0.17351046204567j,0.0186562407761812 -0.17302043735981j,0.0239440742880106 -0.172368228435516j,0.0292094685137272 -0.171554461121559j,0.0344474837183952 -0.170579880475998j,0.0396531261503696 -0.169445440173149j,0.0448216833174229 -0.168152153491974j,0.04994822666049 -0.16670124232769j,0.0550278723239899 -0.165094092488289j,0.0600560195744038 -0.163332179188728j,0.0650278702378273 -0.161417171359062j,0.0699386969208717 -0.159350901842117j,0.0747840330004692 -0.157135203480721j,0.0795592814683914 -0.154772251844406j,0.084259957075119 -0.152264207601547j,0.0888815745711327 -0.149613484740257j,0.0934199467301369 -0.146822467446327j,0.0978707000613213 -0.143893897533417j,0.102229841053486 -0.140830352902412j,0.106493026018143 -0.137634888291359j,0.110656388103962 -0.13431042432785j,0.114716164767742 -0.130859956145287j,0.118668280541897 -0.127286940813065j,0.122509174048901 -0.123594611883163j,0.126235350966454 -0.119786322116852j,0.129843086004257 -0.115865871310234j,0.13332910835743 -0.111836813390255j,0.136690273880959 -0.107702814042568j,0.139923214912415 -0.103467971086502j,0.143024995923042 -0.0991361513733864j,0.145992815494537 -0.0947112739086151j,0.1488236784935 -0.0901977568864822j,0.151515156030655 -0.0855995640158653j,0.154064521193504 -0.0809212625026703j,0.156469479203224 -0.0761671140789986j,0.158727839589119 -0.0713414251804352j,0.160837352275848 -0.0664490237832069j,0.16279610991478 -0.0614943280816078j,0.164602339267731 -0.0564818494021893j,0.166254207491875 -0.0514165721833706j,0.167750254273415 -0.0463031008839607j,0.169089108705521 -0.0411460772156715j,0.170269429683685 -0.0359506458044052j,0.171290159225464 -0.0307215061038733j,0.17215034365654 -0.0254634134471416j,0.172849148511887 -0.0201816204935312j,0.173385947942734 -0.0148809039965272j,0.173760235309601 -0.00956607889384031j,0.173971623182297 -0.00424245093017817j,0.174019977450371 +0.00108515191823244j,0.173905193805695 +0.00641190586611629j,0.173627406358719 +0.011732479557395j,0.173186868429184 +0.0170420594513416j,0.172584012150764 +0.0223358310759068j,0.171819373965263 +0.0276085026562214j,0.170893669128418 +0.0328554548323154j,0.169807806611061 +0.0380714498460293j,0.168562784790993 +0.0432517603039742j,0.167159706354141 +0.0483916886150837j,0.165600001811981 +0.0534860976040363j,0.163885086774826 +0.0585303790867329j,0.162016496062279 +0.0635199472308159j,0.159996092319489 +0.0684498250484467j,0.157825723290443 +0.0733155459165573j,0.15550734102726 +0.0781126841902733j,0.153043285012245 +0.0828364640474319j,0.150435775518417 +0.0874826014041901j,0.147687166929245 +0.0920468792319298j,0.144800215959549 +0.0965247377753258j,0.141777530312538 +0.100912116467953j,0.138621866703033 +0.105205051600933j,0.135336369276047 +0.109399236738682j
-0.174011170864105 -0.00205816840752959j,-0.173866614699364 -0.00738403154537082j,-0.173559099435806 -0.0127030527219176j,-0.173088878393173 -0.0180101711302996j,-0.172456428408623 -0.0233003217726946j,-0.171662330627441 -0.0285687185823917j,-0.170707315206528 -0.0338103324174881j,-0.169592306017876 -0.0390201769769192j,-0.168318331241608 -0.0441935248672962j,-0.166886568069458 -0.0493254475295544j,-0.165298402309418 -0.0544110611081123j,-0.163555279374123 -0.0594457499682903j,-0.161658853292465 -0.0644247159361839j,-0.159610882401466 -0.0693432986736298j,-0.157413348555565 -0.0741968080401421j,-0.155068218708038 -0.078980840742588j,-0.152577742934227 -0.083690844476223j,-0.149944305419922 -0.088322326540947j,-0.147170260548592 -0.0928710922598839j,-0.14425827562809 -0.0973328128457069j,-0.141211122274399 -0.101703226566315j,-0.138031557202339 -0.105978384613991j,-0.134722605347633 -0.110154196619987j,-0.13128736615181 -0.114226758480072j,-0.127729132771492 -0.118192195892334j,-0.124051116406918 -0.122046902775764j,-0.120256818830967 -0.12578721344471j,-0.116349875926971 -0.129409566521645j,-0.112333796918392 -0.132910668849945j,-0.108212426304817 -0.136287182569504j,-0.103989623486996 -0.139535963535309j,-0.0996694192290306 -0.142653897404671j,-0.0952557250857353 -0.145638167858124j,-0.0907527357339859 -0.148485913872719j,-0.0861647576093674 -0.15119443833828j,-0.0814959481358528 -0.153761297464371j,-0.0767507329583168 -0.156184032559395j,-0.0719336643815041 -0.158460319042206j,-0.0670490935444832 -0.160588130354881j,-0.0621016696095467 -0.162565410137177j,-0.0570961162447929 -0.16439026594162j,-0.0520369708538055 -0.166061073541641j,-0.0469290465116501 -0.167576223611832j,-0.0417771302163601 -0.168934300541878j,-0.0365861393511295 -0.170134007930756j,-0.0313607789576054 -0.171174257993698j,-0.02610600925982 -0.172054082155228j,-0.0208268631249666 -0.172772601246834j,-0.015528105199337 -0.173329189419746j,-0.0102147944271564 -0.173723295331001j,-0.004891995806247 -0.173954576253891j,0.000435473339166492 -0.174022808670998j,0.00576253514736891 -0.173927918076515j,0.0110841942951083 -0.173669993877411j,0.0163953807204962 -0.173249304294586j,0.0216912813484669 -0.172666192054749j,0.0269668530672789 -0.171921253204346j,0.0322170630097389 -0.171015173196793j,0.0374371558427811 -0.169948771595955j,0.042622160166502 -0.168723076581955j,0.0477671325206757 -0.167339250445366j,0.0528674125671387 -0.165798559784889j,0.0579181350767612 -0.164102464914322j,0.0629145726561546 -0.162252530455589j,0.0678519532084465 -0.160250544548035j,0.0727258175611496 -0.158098340034485j,0.0775315091013908 -0.15579791367054j,0.0822644531726837 -0.153351500630379j,0.086920365691185 -0.150761321187019j,0.0914947316050529 -0.148029863834381j,0.0959834828972816 -0.145159557461739j,0.100382119417191 -0.142153277993202j,0.104686670005322 -0.139013782143593j,0.108893223106861 -0.135743856430054j,0.112997576594353 -0.132346794009209j,0.116996020078659 -0.128825694322586j,0.120884910225868 -0.125183716416359j,0.12466038018465 -0.121424533426762j,0.12831899523735 -0.117551520466805j,0.131857454776764 -0.11356820166111j,0.135272204875946 -0.109478570520878j,0.138560265302658 -0.105286173522472j,0.141718342900276 -0.100995227694511j,0.144743591547012 -0.0966096147894859j,0.147633269429207 -0.0921333059668541j,0.150384455919266 -0.0875707864761353j,0.152994692325592 -0.0829261839389801j,0.155461594462395 -0.0782037004828453j,0.157782718539238 -0.0734080597758293j,0.159955933690071 -0.0685436129570007j,0.161979272961617 -0.0636147707700729j,0.163850739598274 -0.0586264505982399j,0.165568619966507 -0.053583174943924j,0.167131364345551 -0.0484895221889019j,0.168537393212318 -0.043350588530302j,0.16978545486927 -0.0381709970533848j,0.170874401926994 -0.0329554826021194j,0.171803161501884 -0.0277092345058918j,0.172570884227753 -0.0224370136857033j,0.173176854848862 -0.0171435959637165j,0.173620507121086 -0.0118342731148005j,0.17390139400959 -0.00651386519894004j,0.174019306898117 -0.0011871769092977j,0.173974081873894 +0.0041404515504837j,0.173765808343887 +0.00946437008678913j,0.17339463531971 +0.0147792492061853j,0.172860950231552 +0.0200802739709616j,0.172165215015411 +0.0253626443445683j,0.171308130025864 +0.0306210722774267j,0.170290470123291 +0.0358508042991161j,0.169113159179688 +0.0410470925271511j,0.167777374386787 +0.0462047457695007j,0.166284337639809 +0.0513190887868404j,0.164635360240936 +0.0563854835927486j,0.162832140922546 +0.061398871243j,0.160876289010048 +0.0663547143340111j,0.158769577741623 +0.0712485089898109j,0.156514108181 +0.076075367629528j,0.154111936688423 +0.080830916762352j,0.151565238833427 +0.0855108574032784j,0.148876547813416 +0.0901104882359505j
-0.172693639993668 +0.0214717332273722j,-0.173269987106323 +0.0161751732230186j,-0.17368395626545 +0.0108633730560541j,-0.173935100436211 +0.00554139027372003j,-0.174023225903511 +0.000214295476325788j,-0.173948228359222 -0.00511308386921883j,-0.17371016740799 -0.01043566968292j,-0.173309311270714 -0.0157483909279108j,-0.172745987772942 -0.0210464335978031j,-0.172020733356476 -0.0263247489929199j,-0.171134263277054 -0.0315783023834229j,-0.170087367296219 -0.0368023477494717j,-0.168881043791771 -0.0419918894767761j,-0.167516425251961 -0.047142069786787j,-0.165994808077812 -0.0522479861974716j,-0.164317563176155 -0.0573050081729889j,-0.16248631477356 -0.0623083151876926j,-0.160502776503563 -0.0672531425952911j,-0.158368781208992 -0.0721350088715553j,-0.156086325645447 -0.0769492536783218j,-0.153657600283623 -0.0816913023591042j,-0.151084810495377 -0.0863568484783173j,-0.148370400071144 -0.0909414514899254j,-0.145516932010651 -0.0954408198595047j,-0.142527103424072 -0.0998506471514702j,-0.139403641223907 -0.104166954755783j,-0.136149495840073 -0.108385622501373j,-0.132767781615257 -0.112502634525299j,-0.129261583089828 -0.116514258086681j,-0.125634208321571 -0.120416663587093j,-0.12188907712698 -0.124206192791462j,-0.118029750883579 -0.127879247069359j,-0.114059738814831 -0.131432503461838j,-0.109982818365097 -0.134862542152405j,-0.105802856385708 -0.138166129589081j,-0.101523667573929 -0.141340270638466j,-0.0971493124961853 -0.144381910562515j,-0.0926839709281921 -0.14728818833828j,-0.0881316810846329 -0.150056436657906j,-0.0834967792034149 -0.152684032917023j,-0.0787836834788322 -0.155168473720551j,-0.0739966705441475 -0.15750752389431j,-0.069140300154686 -0.1596989184618j,-0.064219132065773 -0.161740630865097j,-0.0592378228902817 -0.163630694150925j,-0.054200928658247 -0.165367424488068j,-0.0491132251918316 -0.166949152946472j,-0.0439795628190041 -0.168374359607697j,-0.0388045981526375 -0.169641762971878j,-0.0335932597517967 -0.170750170946121j,-0.0283505208790302 -0.171698495745659j,-0.0230811182409525 -0.172485917806625j,-0.0177900809794664 -0.173111647367477j,-0.0124823739752173 -0.173575103282928j,-0.00716304639354348 -0.173875868320465j,-0.00183692248538136 -0.174013659358025j,0.00349092530086637 -0.173988327383995j,0.00881541799753904 -0.173799932003021j,0.014131722971797 -0.173448607325554j,0.0194347891956568 -0.172934710979462j,0.0247195567935705 -0.172258719801903j,0.0299812331795692 -0.171421274542809j,0.0352148078382015 -0.1704231351614j,0.0404153726994991 -0.169265255331993j,0.0455779768526554 -0.167948722839355j,0.0506979376077652 -0.166474759578705j,0.0557703785598278 -0.164844751358032j,0.0607904642820358 -0.163060262799263j,0.0657536461949348 -0.161122888326645j,0.0706551969051361 -0.159034490585327j,0.0754904448986053 -0.15679706633091j,0.0802550092339516 -0.154412627220154j,0.0849443450570107 -0.151883468031883j,0.089553989470005 -0.149211972951889j,0.0940797626972198 -0.146400570869446j,0.0985172837972641 -0.143451988697052j,0.102862596511841 -0.140368849039078j,0.107111349701881 -0.13715423643589j,0.11125972121954 -0.133811071515083j,0.115303918719292 -0.130342364311218j,0.119239918887615 -0.126751601696014j,0.123064272105694 -0.123041905462742j,0.126773148775101 -0.11921700835228j,0.130363211035728 -0.115280359983444j,0.133831173181534 -0.111235521733761j,0.137173593044281 -0.107086561620235j,0.140387445688248 -0.102837212383747j,0.143469795584679 -0.0984913483262062j,0.146417573094368 -0.0940532982349396j,0.149228110909462 -0.0895270854234695j,0.151898860931396 -0.084916815161705j,0.154427140951157 -0.0802270919084549j,0.15681067109108 -0.07546216994524j,0.159047290682793 -0.0706263706088066j,0.161134764552116 -0.0657245218753815j,0.163071200251579 -0.0607610642910004j,0.164854854345322 -0.0557405017316341j,0.166483923792839 -0.0506678484380245j,0.167956933379173 -0.0455476976931095j,0.169272571802139 -0.040384691208601j,0.17042949795723 -0.0351839959621429j,0.171426668763161 -0.0299503207206726j,0.172263205051422 -0.0246884152293205j,0.172938227653503 -0.0194035321474075j,0.173451170325279 -0.014100288040936j,0.173801526427269 -0.00878399424254894j,0.173988968133926 -0.00345947267487645j,0.174013316631317 +0.00186845823191106j,0.173874571919441 +0.00719447527080774j,0.173572853207588 +0.0125137530267239j,0.173108413815498 +0.0178214628249407j,0.17248173058033 +0.0231122951954603j,0.171693384647369 +0.0283814705908298j,0.170744076371193 +0.0336242094635963j,0.169634744524956 +0.0388352610170841j,0.168366432189941 +0.0440099164843559j,0.166940242052078 +0.0491434819996357j,0.165357634425163 +0.0542308203876019j,0.16362002491951 +0.0592673309147358j,0.161728993058205 +0.0642484426498413j,0.159686416387558 +0.0691691786050797j
-0.168209001421928 +0.0446078442037106j,-0.169495701789856 +0.0394377335906029j,-0.170623555779457 +0.0342305712401867j,-0.171591460704803 +0.0289913211017847j,-0.172398522496223 +0.0237249806523323j,-0.173044010996819 +0.0184363219887018j,-0.173527285456657 +0.0131303761154413j,-0.173847913742065 +0.00781220989301801j,-0.174005582928658 +0.00248663779348135j,-0.174000158905983 -0.0028412623796612j,-0.173831641674042 -0.00816642586141825j,-0.173500165343285 -0.0134840030223131j,-0.173006072640419 -0.0187889523804188j,-0.172349810600281 -0.0240762904286385j,-0.171532019972801 -0.0293409712612629j,-0.170553430914879 -0.0345782376825809j,-0.169414967298508 -0.0397830940783024j,-0.168117731809616 -0.0449505709111691j,-0.166662901639938 -0.0500760041177273j,-0.165051832795143 -0.0551544949412346j,-0.163286104798317 -0.0601812116801739j,-0.161367282271385 -0.0651515945792198j,-0.159297198057175 -0.0700609013438225j,-0.157077804207802 -0.0749045461416245j,-0.154711216688156 -0.0796779096126556j,-0.152199566364288 -0.0843766555190086j,-0.149545252323151 -0.0889963135123253j,-0.146750822663307 -0.0935324802994728j,-0.143818780779839 -0.0979810431599617j,-0.140751928091049 -0.102337770164013j,-0.137553155422211 -0.106598563492298j,-0.134225502610207 -0.110759384930134j,-0.130771979689598 -0.114816442131996j,-0.127195879817009 -0.118765883147717j,-0.123500607907772 -0.122603945434093j,-0.119689516723156 -0.126327142119408j,-0.115766242146492 -0.129931926727295j,-0.111734516918659 -0.1334148645401j,-0.107597984373569 -0.13677279651165j,-0.1033606082201 -0.140002533793449j,-0.0990264117717743 -0.143100991845131j,-0.0945993363857269 -0.14606536924839j,-0.0900835692882538 -0.1488928347826j,-0.0854833796620369 -0.151580736041069j,-0.0808031260967255 -0.154126510024071j,-0.0760470777750015 -0.156527861952782j,-0.0712197348475456 -0.158782482147217j,-0.0663257092237473 -0.160888254642487j,-0.0613694377243519 -0.162843242287636j,-0.0563556477427483 -0.164645582437515j,-0.0512891076505184 -0.166293576359749j,-0.0461744107306004 -0.167785733938217j,-0.0410164408385754 -0.169120609760284j,-0.0358200185000896 -0.17029695212841j,-0.0305901002138853 -0.171313673257828j,-0.0253314394503832 -0.172169804573059j,-0.0200490225106478 -0.172864586114883j,-0.0147478999570012 -0.173397302627563j,-0.00943287555128336 -0.173767507076263j,-0.00410900264978409 -0.173974841833115j,0.00121863686945289 -0.174019083380699j,0.00654521770775318 -0.173900216817856j,0.0118656605482101 -0.173618346452713j,0.0171748995780945 -0.173173755407333j,0.0224681254476309 -0.172566831111908j,0.0277402903884649 -0.171798139810562j,0.0329864509403706 -0.170868441462517j,0.0382016152143478 -0.169778570532799j,0.0433810465037823 -0.16852955520153j,0.0485198199748993 -0.167122572660446j,0.0536130294203758 -0.165558964014053j,0.058656070381403 -0.163840144872665j,0.0636441260576248 -0.161967739462852j,0.0685724541544914 -0.15994356572628j,0.0734365805983543 -0.157769426703453j,0.0782318785786629 -0.155447423458099j,0.0829538330435753 -0.15297968685627j,0.0875979736447334 -0.150368630886078j,0.0921600013971329 -0.147616595029831j,0.0966357812285423 -0.144726127386093j,0.101020842790604 -0.141700088977814j,0.105311349034309 -0.138541132211685j,0.109503015875816 -0.135252416133881j,0.11359204351902 -0.131836920976639j,0.117574714124203 -0.128297746181488j,0.121447063982487 -0.124638430774212j,0.12520557641983 -0.120862275362015j,0.12884683907032 -0.116972729563713j,0.132367223501205 -0.112973645329475j,0.135763540863991 -0.108868680894375j,0.139032691717148 -0.104661539196968j,0.142171427607536 -0.100356414914131j,0.145176902413368 -0.0959572345018387j,0.148046389222145 -0.0914679691195488j,0.150777027010918 -0.0868931114673615j,0.153366342186928 -0.0822368040680885j,0.155811965465546 -0.0775032714009285j,0.158111482858658 -0.0726972371339798j,0.160262778401375 -0.0678230598568916j,0.162263929843903 -0.062885157763958j,0.16411292552948 -0.0578884668648243j,0.165808096528053 -0.0528375171124935j,0.167347893118858 -0.0477368831634521j,0.168730780482292 -0.0425916649401188j,0.169955566525459 -0.0374063551425934j,0.171020984649658 -0.0321861505508423j,0.171926125884056 -0.0269357729703188j,0.172670125961304 -0.0216599851846695j,0.173252254724503 -0.0163640640676022j,0.173671990633011 -0.011052799411118j,0.173928961157799 -0.00573100708425045j,0.174022883176804 -0.00040401829755865j,0.173953697085381 +0.0049233608879149j,0.173721447587013 +0.0102462833747268j,0.173326373100281 +0.0155594376847148j,0.172768831253052 +0.0208580121397972j,0.172049343585968 +0.0261371955275536j,0.171168595552444 +0.0313917174935341j,0.170127421617508 +0.0366168133914471j,0.168926730751991 +0.0418077483773232j,0.167567729949951 +0.0469593368470669j
