-0.117676720023155 -0.741917848587036j,-0.092057429254055 -0.745530247688293j,-0.0663286224007607 -0.748258292675018j,-0.0405211113393307 -0.750098645687103j,-0.0146655365824699 -0.751049160957336j,0.0112070739269257 -0.751108705997467j,0.0370667427778244 -0.750277280807495j,0.0628824383020401 -0.748555719852448j,0.0886235609650612 -0.745946228504181j,0.11425918340683 -0.742451846599579j,0.139759585261345 -0.738076686859131j,0.16509422659874 -0.732825934886932j,0.190233007073402 -0.72670578956604j,0.215146124362946 -0.719723582267761j,0.239803671836853 -0.711887717247009j,0.264177083969116 -0.70320725440979j,0.28823709487915 -0.69369250535965j,0.311955183744431 -0.683354914188385j,0.3353031873703 -0.672206580638885j,0.358253121376038 -0.660261034965515j,0.38077837228775 -0.647532045841217j,0.402851909399033 -0.634034872055054j,0.424447268247604 -0.619785785675049j,0.445539683103561 -0.604801058769226j,0.466102987527847 -0.589099228382111j,0.486113876104355 -0.572698175907135j,0.505547642707825 -0.555618166923523j,0.524381577968597 -0.537879049777985j,0.542594015598297 -0.519501328468323j,0.560162305831909 -0.500507891178131j,0.577066540718079 -0.480920106172562j,0.5932856798172 -0.460762411355972j,0.608801126480103 -0.44005811214447j,0.623594701290131 -0.418831199407578j,0.637648105621338 -0.397107988595963j,0.650945544242859 -0.37491312623024j,0.663470327854156 -0.352274090051651j,0.675208032131195 -0.329217195510864j,0.686145126819611 -0.305769115686417j,0.69626796245575 -0.281958937644958j,0.705564796924591 -0.257814317941666j,0.714024901390076 -0.233363106846809j,0.721637725830078 -0.208635807037354j,0.728394687175751 -0.183660283684731j,0.73428738117218 -0.158467590808868j,0.739308953285217 -0.133086904883385j,0.743453681468964 -0.107547678053379j,0.746716380119324 -0.0818815156817436j,0.749093294143677 -0.0561175346374512j,0.750581443309784 -0.0302876885980368j,0.751179277896881 -0.00442192982882261j,0.750886023044586 +0.021449813619256j,0.749701976776123 +0.0472953952848911j,0.747628569602966 +0.0730855762958527j,0.744668245315552 +0.0987883508205414j,0.740824580192566 +0.12437392771244j,0.736101925373077 +0.149812668561935j,0.730506241321564 +0.175072982907295j,0.724043786525726 +0.200126320123672j,0.716722548007965 +0.224941551685333j,0.708551108837128 +0.249489918351173j,0.699538886547089 +0.273743033409119j,0.689697086811066 +0.297670722007751j,0.679036796092987 +0.321245908737183j,0.667571306228638 +0.344439417123795j,0.655313849449158 +0.367224276065826j,0.642278671264648 +0.38957417011261j,0.628481924533844 +0.411461263895035j,0.613939642906189 +0.432860285043716j,0.59866863489151 +0.453746378421783j,0.582687854766846 +0.474093616008759j,0.566015362739563 +0.493878990411758j,0.548671960830688 +0.513077974319458j,0.530677616596222 +0.531668305397034j,0.512053251266479 +0.549628436565399j,0.492821991443634 +0.566936016082764j,0.473005473613739 +0.583571493625641j,0.452628493309021 +0.599514305591583j,0.431714504957199 +0.614745914936066j,0.410287827253342 +0.62924861907959j,0.388374984264374 +0.643004477024078j,0.366000831127167 +0.655997931957245j,0.343193113803864 +0.668212890625j,0.319978266954422 +0.679635107517242j,0.296383202075958 +0.690251350402832j,0.272437185049057 +0.700048506259918j,0.24816732108593 +0.709015429019928j,0.22360372543335 +0.717141032218933j,0.19877490401268 +0.724415957927704j,0.173709556460381 +0.730831623077393j,0.148438826203346 +0.736380219459534j,0.122991308569908 +0.741055309772491j,0.0973986089229584 +0.744851231575012j,0.0716903582215309 +0.747763574123383j,0.0458963438868523 +0.74978893995285j,0.0200486071407795 +0.75092476606369j,-0.00582289369776845 +0.751169741153717j,-0.0316882245242596 +0.750523626804352j,-0.0575152486562729 +0.748987257480621j,-0.083274744451046 +0.746562242507935j,-0.10893477499485 +0.743251740932465j,-0.134465545415878 +0.739059507846832j,-0.159837514162064 +0.733990371227264j,-0.185019180178642 +0.728050708770752j,-0.20998203754425 +0.72124719619751j,-0.234695106744766 +0.713588237762451j,-0.259129762649536 +0.705082714557648j,-0.283257693052292 +0.695740640163422j,-0.307048946619034 +0.685573399066925j,-0.330476582050323 +0.674592614173889j,-0.353511542081833 +0.662811815738678j,-0.376127153635025 +0.650244772434235j,-0.398297160863876 +0.636906027793884j,-0.419994086027145 +0.62281209230423j,-0.441193372011185 +0.607978880405426j,-0.461868703365326 +0.592424869537354j,-0.481996089220047 +0.576168119907379j,-0.501552283763885 +0.559227347373962j,-0.520512878894806 +0.541623651981354j,-0.538856565952301 +0.523377001285553j,-0.556560575962067 +0.504509925842285j
-0.230985447764397 -0.714797616004944j,-0.206232577562332 -0.722328245639801j,-0.181235432624817 -0.729001820087433j,-0.156022891402245 -0.734810709953308j,-0.130625307559967 -0.739747941493988j,-0.105072721838951 -0.743807554244995j,-0.079395517706871 -0.746984779834747j,-0.0536244735121727 -0.749275863170624j,-0.0277894623577595 -0.75067812204361j,-0.00192148052155971 -0.751189887523651j,0.0239487625658512 -0.750810503959656j,0.0497905984520912 -0.749540388584137j,0.0755730420351028 -0.747381210327148j,0.10126618295908 -0.744335353374481j,0.126839160919189 -0.740406453609467j,0.152261704206467 -0.735599279403687j,0.177503257989883 -0.72991955280304j,0.202534586191177 -0.723373830318451j,0.227325648069382 -0.715969920158386j,0.251847058534622 -0.707716763019562j,0.276069670915604 -0.698623955249786j,0.299964487552643 -0.688702583312988j,0.323503762483597 -0.67796403169632j,0.346659272909164 -0.666421234607697j,0.369403541088104 -0.654087841510773j,0.391709595918655 -0.640978574752808j,0.413550674915314 -0.627109050750732j,0.43490144610405 -0.612495422363281j,0.455736041069031 -0.597155392169952j,0.47603052854538 -0.581106543540955j,0.495759785175323 -0.564368784427643j,0.514901459217072 -0.546961069107056j,0.533431768417358 -0.528904974460602j,0.55132931470871 -0.510221421718597j,0.568573296070099 -0.490932106971741j,0.585142314434052 -0.471060931682587j,0.601017594337463 -0.45063042640686j,0.616179525852203 -0.429665833711624j,0.630610466003418 -0.408191591501236j,0.64429372549057 -0.3862324655056j,0.657212257385254 -0.36381584405899j,0.669351518154144 -0.34096696972847j,0.680696368217468 -0.317714244127274j,0.691233813762665 -0.294084638357162j,0.700951457023621 -0.270105451345444j,0.709837317466736 -0.245806559920311j,0.717881381511688 -0.221215382218361j,0.725073575973511 -0.196362465620041j,0.731405675411224 -0.1712766289711j,0.736870229244232 -0.145986840128899j,0.741460561752319 -0.120524652302265j,0.745171308517456 -0.0949187278747559j,0.747998118400574 -0.0692009329795837j,0.749937534332275 -0.043401051312685j,0.750987350940704 -0.0175489485263824j,0.751146197319031 +0.0083232345059514j,0.750414073467255 +0.0341855585575104j,0.748791694641113 +0.0600080378353596j,0.746281027793884 +0.0857586339116096j,0.742884993553162 +0.111408166587353j,0.738607823848724 +0.136924862861633j,0.733454406261444 +0.162279099225998j,0.727430820465088 +0.187441572546959j,0.720544397830963 +0.212380930781364j,0.712803065776825 +0.237069070339203j,0.704216301441193 +0.261475294828415j,0.694794178009033 +0.285571336746216j,0.684547543525696 +0.309329241514206j,0.673489153385162 +0.332719594240189j,0.661631405353546 +0.355715841054916j,0.648989200592041 +0.378289490938187j,0.635577082633972 +0.400414377450943j,0.621410608291626 +0.422064870595932j,0.606507360935211 +0.44321408867836j,0.590884208679199 +0.46383810043335j,0.574560523033142 +0.483911275863647j,0.557555258274078 +0.503410398960114j,0.539888083934784 +0.522312879562378j,0.521580934524536 +0.540595233440399j,0.502654552459717 +0.55823677778244j,0.483132392168045 +0.575215637683868j,0.463037103414536 +0.591512084007263j,0.442391961812973 +0.607107281684875j,0.421222597360611 +0.621981859207153j,0.399553537368774 +0.636118650436401j,0.377409845590591 +0.649501144886017j,0.354819118976593 +0.662112772464752j,0.331806808710098 +0.673939287662506j,0.308401554822922 +0.684966027736664j,0.284630388021469 +0.695180177688599j,0.260520935058594 +0.704569935798645j,0.236103102564812 +0.713123559951782j,0.211404532194138 +0.720831513404846j,0.186455845832825 +0.727684080600739j,0.161285951733589 +0.733673512935638j,0.135924026370049 +0.738792657852173j,0.110401578247547 +0.74303525686264j,0.084747426211834 +0.746396541595459j,0.0589934997260571 +0.74887228012085j,0.0331695452332497 +0.750459671020508j,0.00730553548783064 +0.751156806945801j,-0.0185664221644402 +0.750962853431702j,-0.0444170646369457 +0.749877989292145j,-0.0702142938971519 +0.747903645038605j,-0.0959282442927361 +0.745042085647583j,-0.121529094874859 +0.741296589374542j,-0.146985083818436 +0.73667174577713j,-0.172267392277718 +0.731172919273376j,-0.197344660758972 +0.724806904792786j,-0.222187802195549 +0.71758097410202j,-0.246768072247505 +0.709503650665283j,-0.271054923534393 +0.700584888458252j,-0.295020878314972 +0.690834701061249j,-0.318636178970337 +0.680265307426453j,-0.341873526573181 +0.668888926506042j,-0.364705950021744 +0.656718730926514j,-0.387105077505112 +0.643769800662994j,-0.409044981002808 +0.630057215690613j,-0.430500268936157 +0.615596771240234j,-0.451444268226624 +0.600406527519226j,-0.471853286027908 +0.584503531455994j
-0.338737368583679 -0.670482635498047j,-0.315447002649307 -0.681750059127808j,-0.291782140731812 -0.692208886146545j,-0.267771124839783 -0.701846539974213j,-0.243442445993423 -0.710651636123657j,-0.218825280666351 -0.718613505363464j,-0.193948239088058 -0.725723087787628j,-0.16884109377861 -0.731971740722656j,-0.143533617258072 -0.737352013587952j,-0.118056282401085 -0.741857588291168j,-0.0924385115504265 -0.745483100414276j,-0.0667110979557037 -0.748224258422852j,-0.0409045480191708 -0.750077843666077j,-0.0150494603440166 -0.751041531562805j,0.0108231035992503 -0.751114368438721j,0.036683227866888 -0.750296115875244j,0.0624997951090336 -0.748587787151337j,0.08824223279953 -0.745991408824921j,0.113880001008511 -0.742510139942169j,0.139382302761078 -0.738148033618927j,0.164719611406326 -0.732910215854645j,0.18986152112484 -0.726802945137024j,0.214778199791908 -0.719833493232727j,0.239440083503723 -0.712010085582733j,0.263817578554153 -0.703342199325562j,0.287882447242737 -0.693839728832245j,0.311605840921402 -0.68351423740387j,0.334959536790848 -0.67237788438797j,0.357915580272675 -0.66044408082962j,0.380447328090668 -0.647726595401764j,0.402527749538422 -0.634240746498108j,0.424130380153656 -0.620002686977386j,0.445230454206467 -0.605028748512268j,0.465801775455475 -0.589337408542633j,0.485821098089218 -0.572946608066559j,0.50526350736618 -0.555876493453979j,0.524106562137604 -0.538147032260895j,0.542328417301178 -0.519778609275818j,0.559906363487244 -0.500794172286987j,0.576820611953735 -0.48121502995491j,0.593050122261047 -0.461065590381622j,0.608576059341431 -0.440369248390198j,0.623380541801453 -0.419149875640869j,0.637445092201233 -0.397433906793594j,0.650753438472748 -0.375246435403824j,0.663290143013 -0.352613210678101j,0.675039708614349 -0.329562306404114j,0.68598872423172 -0.306119799613953j,0.696123719215393 -0.28231480717659j,0.705432951450348 -0.258174926042557j,0.713905572891235 -0.233728095889091j,0.721530973911285 -0.209004655480385j,0.72830069065094 -0.184032589197159j,0.734206259250641 -0.15884293615818j,0.739240884780884 -0.133464813232422j,0.743398606777191 -0.107927657663822j,0.746674418449402 -0.0822632014751434j,0.74906450510025 -0.0565004274249077j,0.750565946102142 -0.0306713487952948j,0.751176953315735 -0.00480589643120766j,0.750896871089935 +0.0210659820586443j,0.749726057052612 +0.0469121597707272j,0.747665822505951 +0.0727033913135529j,0.744718670845032 +0.0984076857566833j,0.740888059139252 +0.123995222151279j,0.736178457736969 +0.149436384439468j,0.730595648288727 +0.174699544906616j,0.724146008491516 +0.199756175279617j,0.716837465763092 +0.224575132131577j,0.708678603172302 +0.249127700924873j,0.699678778648376 +0.273385405540466j,0.689849138259888 +0.29731810092926j,0.679201245307922 +0.320898145437241j,0.667747259140015 +0.344098120927811j,0.655501484870911 +0.366889268159866j,0.642477691173553 +0.389245808124542j,0.628692150115967 +0.411139965057373j,0.61416083574295 +0.432546406984329j,0.598900496959686 +0.453440308570862j,0.582930147647858 +0.473795711994171j,0.566267788410187 +0.493589639663696j,0.548934161663055 +0.512797474861145j,0.530949354171753 +0.531396985054016j,0.512334167957306 +0.549366593360901j,0.493111699819565 +0.566684007644653j,0.473303765058517 +0.583329677581787j,0.452934861183167 +0.59928286075592j,0.43202868103981 +0.614525139331818j,0.410609394311905 +0.62903881072998j,0.388703614473343 +0.642805933952332j,0.366336107254028 +0.65581077337265j,0.343534618616104 +0.668037295341492j,0.320325642824173 +0.679471373558044j,0.296736001968384 +0.690099716186523j,0.272794991731644 +0.699909150600433j,0.248529732227325 +0.708888530731201j,0.223970279097557 +0.717026650905609j,0.199145138263702 +0.724314272403717j,0.174083068966866 +0.730742752552032j,0.148815229535103 +0.73630428314209j,0.123370103538036 +0.740992367267609j,0.097779355943203 +0.74480140209198j,0.0720726102590561 +0.747726857662201j,0.0462796203792095 +0.749765336513519j,0.0204324685037136 +0.750914394855499j,-0.00543964700773358 +0.751172661781311j,-0.0313045904040337 +0.750539779663086j,-0.0571323893964291 +0.749016582965851j,-0.0828931406140327 +0.746604740619659j,-0.10855483263731 +0.74330735206604j,-0.134087741374969 +0.739128112792969j,-0.159462302923203 +0.734072029590607j,-0.184646993875504 +0.728145182132721j,-0.20961332321167 +0.721354424953461j,-0.23433031141758 +0.713708102703094j,-0.258769333362579 +0.705215096473694j,-0.282902032136917 +0.695885300636292j,-0.306698471307755 +0.685730278491974j,-0.330131709575653 +0.674761414527893j,-0.353172689676285 +0.662992417812347j,-0.37579470872879 +0.650436997413635j
-0.438341081142426 -0.61003851890564j,-0.417073160409927 -0.624771893024445j,-0.395310163497925 -0.638764262199402j,-0.373078227043152 -0.65199887752533j,-0.350403726100922 -0.664460003376007j,-0.327313542366028 -0.67613297700882j,-0.303835362195969 -0.687003612518311j,-0.279996424913406 -0.697059452533722j,-0.255825400352478 -0.706288397312164j,-0.231350794434547 -0.714679479598999j,-0.206601798534393 -0.722222685813904j,-0.181608036160469 -0.728909075260162j,-0.156398490071297 -0.734730899333954j,-0.131003424525261 -0.739681005477905j,-0.105452947318554 -0.743753731250763j,-0.0797776877880096 -0.746944069862366j,-0.0540074668824673 -0.749248385429382j,-0.0281731821596623 -0.750663876533508j,-0.00230546644888819 -0.751188814640045j,0.0235649719834328 -0.750822603702545j,0.0494071207940578 -0.749565780162811j,0.0751909837126732 -0.747419714927673j,0.100885674357414 -0.744387030601501j,0.126460671424866 -0.740471184253693j,0.151885658502579 -0.735677003860474j,0.177130118012428 -0.730010151863098j,0.202164798974991 -0.723477244377136j,0.226959645748138 -0.716086030006409j,0.251485258340836 -0.707845389842987j,0.275712192058563 -0.698765158653259j,0.299612402915955 -0.688855826854706j,0.323157161474228 -0.678129315376282j,0.346318572759628 -0.666598379611969j,0.369069159030914 -0.654276609420776j,0.391381591558456 -0.641178905963898j,0.413230061531067 -0.627320349216461j,0.434588313102722 -0.612717628479004j,0.455430746078491 -0.597388327121735j,0.475733458995819 -0.581349849700928j,0.495471239089966 -0.564622104167938j,0.514621794223785 -0.547224223613739j,0.533161342144012 -0.52917754650116j,0.551068425178528 -0.510503232479095j,0.568322241306305 -0.491222679615021j,0.584901392459869 -0.471359968185425j,0.600787162780762 -0.450937539339066j,0.615959763526917 -0.429980754852295j,0.630401730537415 -0.408513873815536j,0.644096195697784 -0.386561781167984j,0.657026171684265 -0.364151775836945j,0.669177114963531 -0.341309070587158j,0.680533885955811 -0.318062156438828j,0.691083371639252 -0.294437915086746j,0.700813293457031 -0.270463734865189j,0.70971155166626 -0.24616938829422j,0.71776819229126 -0.221582323312759j,0.724973082542419 -0.196733087301254j,0.73131799697876 -0.171650439500809j,0.736795485019684 -0.146363511681557j,0.741398870944977 -0.120903640985489j,0.745122671127319 -0.0953003466129303j,0.747962594032288 -0.0695832818746567j,0.749915242195129 -0.043784387409687j,0.750978231430054 -0.0179328303784132j,0.751150369644165 +0.0079392660409212j,0.750431418418884 +0.0338019467890263j,0.748822271823883 +0.0596252605319023j,0.746324777603149 +0.0853771343827247j,0.742941856384277 +0.111028403043747j,0.738677680492401 +0.136547282338142j,0.733537256717682 +0.1619041711092j,0.727526545524597 +0.187069684267044j,0.720652878284454 +0.212012603878975j,0.712924122810364 +0.23670469224453j,0.704349875450134 +0.261115282773972j,0.694940090179443 +0.285216152667999j,0.684705555438995 +0.30897930264473j,0.673659086227417 +0.332375288009644j,0.661813199520111 +0.355377584695816j,0.649182498455048 +0.377957701683044j,0.635781705379486 +0.40008944272995j,0.621626317501068 +0.421747177839279j,0.606733858585358 +0.442903995513916j,0.591121256351471 +0.463535994291306j,0.574807822704315 +0.483617514371872j,0.557812511920929 +0.503125369548798j,0.540155053138733 +0.522036850452423j,0.52185720205307 +0.540328562259674j,0.502940356731415 +0.55797928571701j,0.483426362276077 +0.574968576431274j,0.463339388370514 +0.591275334358215j,0.442702233791351 +0.606881082057953j,0.421540439128876 +0.62176650762558j,0.399878621101379 +0.635914325714111j,0.377741813659668 +0.649308145046234j,0.355157524347305 +0.661931335926056j,0.332151234149933 +0.673769593238831j,0.308751612901688 +0.684808313846588j,0.284985721111298 +0.695034563541412j,0.260881066322327 +0.704436659812927j,0.236467614769936 +0.713002800941467j,0.211772978305817 +0.720723390579224j,0.186827778816223 +0.727588713169098j,0.161660969257355 +0.733590960502625j,0.136301681399345 +0.73872309923172j,0.110781356692314 +0.742978751659393j,0.0851289704442024 +0.746353089809418j,0.0593762509524822 +0.748842060565948j,0.0335531421005726 +0.750442624092102j,0.00768949883058668 +0.751152992248535j,-0.0181825328618288 +0.750972211360931j,-0.044033732265234 +0.749900639057159j,-0.0698319748044014 +0.747939467430115j,-0.0955473855137825 +0.745091021060944j,-0.121150150895119 +0.741358578205109j,-0.146608501672745 +0.736746788024902j,-0.171892926096916 +0.731261074542999j,-0.196974128484726 +0.724907696247101j,-0.221820965409279 +0.717694461345673j,-0.246405363082886 +0.709629714488983j,-0.270696759223938 +0.700723350048065j
-0.527400195598602 -0.534919559955597j,-0.508666098117828 -0.552764654159546j,-0.489328503608704 -0.569953978061676j,-0.469410419464111 -0.586467146873474j,-0.448935836553574 -0.60228443145752j,-0.427928388118744 -0.617387413978577j,-0.40641325712204 -0.631758034229279j,-0.384415984153748 -0.645379185676575j,-0.361963033676147 -0.658234536647797j,-0.339080393314362 -0.67030918598175j,-0.315795451402664 -0.681588709354401j,-0.292135953903198 -0.692059636116028j,-0.268129855394363 -0.701709568500519j,-0.24380598962307 -0.710526943206787j,-0.21919259428978 -0.718501627445221j,-0.194319158792496 -0.725623846054077j,-0.169215217232704 -0.731885313987732j,-0.143910527229309 -0.737278521060944j,-0.118435472249985 -0.741797089576721j,-0.092819556593895 -0.745435774326324j,-0.0670935660600662 -0.748190104961395j,-0.0412879623472691 -0.750056803226471j,-0.0154337221756578 -0.75103372335434j,0.0104391761124134 -0.751119792461395j,0.0362996757030487 -0.750314772129059j,0.0621171370148659 -0.748619675636292j,0.0878608971834183 -0.746036469936371j,0.113500073552132 -0.74256831407547j,0.139004960656166 -0.738219141960144j,0.164344951510429 -0.732994318008423j,0.189489975571632 -0.726899921894073j,0.214410215616226 -0.719943165779114j,0.239075765013695 -0.712132513523102j,0.263458043336868 -0.703476965427399j,0.287527769804001 -0.693986833095551j,0.311256378889084 -0.683673441410065j,0.334615796804428 -0.67254900932312j,0.357577919960022 -0.660626888275146j,0.380116164684296 -0.647920966148376j,0.402203500270844 -0.634446382522583j,0.423813432455063 -0.62021940946579j,0.444921135902405 -0.605256259441376j,0.465500473976135 -0.589575469493866j,0.485527604818344 -0.573195278644562j,0.504979312419891 -0.556134700775146j,0.523831427097321 -0.538414835929871j,0.542062640190125 -0.520055770874023j,0.559650301933289 -0.501080274581909j,0.576574087142944 -0.481510370969772j,0.592814326286316 -0.461368680000305j,0.608350932598114 -0.440680265426636j,0.623166143894196 -0.419468492269516j,0.637241840362549 -0.397759675979614j,0.650561511516571 -0.375579029321671j,0.663109838962555 -0.352952212095261j,0.674871146678925 -0.329907327890396j,0.68583220243454 -0.306470423936844j,0.695979356765747 -0.282670587301254j,0.705300867557526 -0.258535474538803j,0.713785946369171 -0.234092980623245j,0.721424043178558 -0.209373444318771j,0.72820657491684 -0.184404879808426j,0.734124958515167 -0.159218207001686j,0.739172518253326 -0.133842676877975j,0.743343353271484 -0.108307674527168j,0.746632277965546 -0.0826448649168015j,0.749035537242889 -0.0568833388388157j,0.750550150871277 -0.0310550257563591j,0.75117439031601 -0.00518987886607648j,0.75090754032135 +0.0206821542233229j,0.749749958515167 +0.0465289242565632j,0.747702836990356 +0.0723211988806724j,0.744768857955933 +0.0980269834399223j,0.740951359272003 +0.123616486787796j,0.736254692077637 +0.149060025811195j,0.730684816837311 +0.174326062202454j,0.724248170852661 +0.199385300278664j,0.71695214509964 +0.224208667874336j,0.708805799484253 +0.248765408992767j,0.69981837272644 +0.273027718067169j,0.69000107049942 +0.296965450048447j,0.679365158081055 +0.320550888776779j,0.667923092842102 +0.34375673532486j,0.655688941478729 +0.366554141044617j,0.642676651477814 +0.388917326927185j,0.6289022564888 +0.410818517208099j,0.614381849765778 +0.432232409715652j,0.599132180213928 +0.453134089708328j,0.583172261714935 +0.473497688770294j,0.566520035266876 +0.4933001101017j,0.549196183681488 +0.512516796588898j,0.531220853328705 +0.531125485897064j,0.512614905834198 +0.549104630947113j,0.493401318788528 +0.566431879997253j,0.473601847887039 +0.583087623119354j,0.453241139650345 +0.599051237106323j,0.432342767715454 +0.61430424451828j,0.410930901765823 +0.628828823566437j,0.389032155275345 +0.642607152462006j,0.3666712641716 +0.655623435974121j,0.3438760638237 +0.667861640453339j,0.320672899484634 +0.679307579994202j,0.297088742256165 +0.689947962760925j,0.273152709007263 +0.699769616127014j,0.248892039060593 +0.708761394023895j,0.224336788058281 +0.716912090778351j,0.199515372514725 +0.724212348461151j,0.174456596374512 +0.730653703212738j,0.149191603064537 +0.736228108406067j,0.123749554157257 +0.740929126739502j,0.0981600284576416 +0.744751334190369j,0.0724547952413559 +0.747689962387085j,0.0466628707945347 +0.749741613864899j,0.0208163075149059 +0.750903844833374j,-0.00505494140088557 +0.751175343990326j,-0.0309209395200014 +0.750555694103241j,-0.0567494966089725 +0.749045670032501j,-0.0825114622712135 +0.746647000312805j,-0.108174853026867 +0.743362724781036j,-0.133709907531738 +0.739196598529816j,-0.159087046980858 +0.73415344953537j
-0.603772103786469 -0.446933060884476j,-0.588022947311401 -0.467460095882416j,-0.571575999259949 -0.487432867288589j,-0.554450988769531 -0.506827414035797j,-0.536668241024017 -0.525620698928833j,-0.518248856067657 -0.543790459632874j,-0.499214917421341 -0.561314880847931j,-0.479588508605957 -0.578173696994781j,-0.459393173456192 -0.594346582889557j,-0.438652843236923 -0.609814405441284j,-0.417392164468765 -0.624558806419373j,-0.395636647939682 -0.638562142848969j,-0.373411476612091 -0.651808083057404j,-0.350743323564529 -0.664280831813812j,-0.327659100294113 -0.675965547561646j,-0.304186522960663 -0.686848223209381j,-0.280352711677551 -0.696916282176971j,-0.256186366081238 -0.706157505512238j,-0.231716081500053 -0.714561104774475j,-0.206970930099487 -0.722117006778717j,-0.181980609893799 -0.728816151618958j,-0.156774029135704 -0.734650850296021j,-0.131381511688232 -0.739613950252533j,-0.105833098292351 -0.743699729442596j,-0.0801591277122498 -0.746903240680695j,-0.0543904788792133 -0.749220669269562j,-0.0285569000989199 -0.750649333000183j,-0.0026894493494183 -0.75118750333786j,0.0231811627745628 -0.750834584236145j,0.0490239486098289 -0.749590933322906j,0.0748089253902435 -0.747458040714264j,0.100505158305168 -0.744438469409943j,0.126082137227058 -0.740535736083984j,0.15150959789753 -0.735754549503326j,0.17675693333149 -0.730100631713867j,0.20179495215416 -0.723580479621887j,0.22659358382225 -0.716201961040497j,0.251123368740082 -0.707973837852478j,0.275354981422424 -0.698906004428864j,0.299260228872299 -0.689008891582489j,0.322810471057892 -0.67829442024231j,0.345977783203125 -0.666775286197662j,0.368734657764435 -0.654465198516846j,0.391053795814514 -0.641378879547119j,0.412909358739853 -0.6275315284729j,0.434275060892105 -0.612939715385437j,0.45512530207634 -0.597621023654938j,0.475436210632324 -0.581592917442322j,0.495182573795319 -0.564875364303589j,0.51434201002121 -0.547487199306488j,0.532890796661377 -0.529450058937073j,0.550807416439056 -0.510784804821014j,0.568071067333221 -0.491513133049011j,0.584660410881042 -0.471658915281296j,0.600556612014771 -0.451244622468948j,0.615739941596985 -0.430295586585999j,0.630192816257477 -0.40883606672287j,0.643898487091064 -0.386891007423401j,0.656839966773987 -0.364487528800964j,0.669002592563629 -0.341651111841202j,0.680371224880219 -0.318410009145737j,0.690932750701904 -0.294791132211685j,0.700674951076508 -0.270821958780289j,0.709585666656494 -0.246532142162323j,0.717654645442963 -0.221949875354767j,0.724872469902039 -0.1971036195755j,0.731230199337006 -0.172024264931679j,0.736720561981201 -0.14674012362957j,0.741336941719055 -0.12128259986639j,0.745073854923248 -0.0956812053918839j,0.747926950454712 -0.0699656084179878j,0.749892771244049 -0.0441677197813988j,0.750968992710114 -0.0183167085051537j,0.751154363155365 +0.00755532179027794j,0.750448644161224 +0.0334183759987354j,0.748852610588074 +0.0592424869537353j,0.746368288993835 +0.0849956125020981j,0.742998540401459 +0.11064862459898j,0.738747417926788 +0.13616968691349j,0.733619928359985 +0.161529183387756j,0.727622032165527 +0.186697781085968j,0.720761179924011 +0.211644187569618j,0.713045001029968 +0.236340224742889j,0.704483211040497 +0.260755211114883j,0.695085763931274 +0.284860879182816j,0.684863388538361 +0.308629274368286j,0.673828899860382 +0.332030862569809j,0.661994755268097 +0.355039238929749j,0.64937561750412 +0.377625823020935j,0.635986089706421 +0.399764388799667j,0.621841788291931 +0.421429365873337j,0.60696017742157 +0.442593783140182j,0.591358125209808 +0.463233768939972j,0.575054943561554 +0.483323633670807j,0.55806964635849 +0.502840161323547j,0.540421783924103 +0.521760702133179j,0.522133350372314 +0.540061712265015j,0.50322550535202 +0.557722151279449j,0.483720183372498 +0.574721395969391j,0.463641583919525 +0.591038405895233j,0.44301238656044 +0.606654703617096j,0.421858221292496 +0.621550917625427j,0.40020364522934 +0.635709822177887j,0.378073692321777 +0.649114966392517j,0.35549584031105 +0.661749720573425j,0.332495629787445 +0.673599720001221j,0.309101611375809 +0.684650361537933j,0.285340964794159 +0.694888830184937j,0.261241137981415 +0.704303205013275j,0.236832037568092 +0.712881863117218j,0.212141364812851 +0.720614969730377j,0.187199681997299 +0.727493107318878j,0.162035927176476 +0.733508169651031j,0.136679247021675 +0.738653302192688j,0.111161150038242 +0.742922008037567j,0.0855104550719261 +0.746309518814087j,0.0597590580582619 +0.748811602592468j,0.033936757594347 +0.750425338745117j,0.00807345844805242 +0.75114893913269j,-0.0177986472845077 +0.750981450080872j,-0.0436496771872043 +0.749923050403595j
