-0.000182809715624899 +6.67882386551355e-06j,-0.000175447785295546 +2.50831362791359e-05j,-0.000166285026352853 +4.21268232457805e-05j,-0.000155526184244081 +5.76509883103427e-05j,-0.000143387849675491 +7.15256028342992e-05j,-0.000130094340420328 +8.36497129057534e-05j,-0.000115874237962998 +9.39517340157181e-05j,-0.000100956727692392 +0.000102388650702778j,-8.55680336826481e-05 +0.000108945328975096j,-6.99284209986217e-05 +0.000113633141154423j,-5.42491943633649e-05 +0.000116488336061593j,-3.87301297450904e-05 +0.000117570089059882j,-2.35571751545649e-05 +0.000116958464786876j,-8.90049341251142e-06 +0.00011475189239718j,5.08699804413482e-06 +0.000111064633529168j,1.82709791261004e-05 +0.000106024439446628j,3.05363973893691e-05 +9.97695387923159e-05j,4.17880364693701e-05 +9.24462801776826e-05j,5.19507520948537e-05 +8.4206389146857e-05j,6.0969057813054e-05 +7.52044506953098e-05j,6.88068903400563e-05 +6.55956318951212e-05j,7.5446609116625e-05 +5.55333535885438e-05j,8.08883196441457e-05 +4.51672858616803e-05j,8.51484292070381e-05 +3.46413944498636e-05j,8.82583553902805e-05 +2.40925928665092e-05j,9.02631072676741e-05 +1.36490571094328e-05j,9.1219502792228e-05 +3.4292120290047e-06j,9.11946626729332e-05 -6.45917907604598e-06j,9.02642495930195e-05 -1.59196679305751e-05j,8.85106419445947e-05 -2.48675933107734e-05j,8.60214349813759e-05 -3.32304043695331e-05j,8.2887607277371e-05 -4.0947397792479e-05j,7.92020364315249e-05 -4.79698537674267e-05j,7.50579565647058e-05 -5.42604175279848e-05j,7.05476631992497e-05 -5.97928810748272e-05j,6.57611235510558e-05 -6.45512627670541e-05j,6.07850051892456e-05 -6.85293198330328e-05j,5.57015046069864e-05 -7.17295552021824e-05j,5.05875723320059e-05 -7.4162453529425e-05j,4.55142071587034e-05 -7.58455134928226e-05j,4.05459431931376e-05 -7.68022800912149e-05j,3.57401877408847e-05 -7.70614788052626e-05j,3.11471521854401e-05 -7.66560697229579e-05j,2.68095100182109e-05 -7.56222507334314e-05j,2.27623513637809e-05 -7.39987954148091e-05j,1.90332266356563e-05 -7.18261653673835e-05j,1.56422865984496e-05 -6.91457898938097e-05j,1.26023796838126e-05 -6.59994475427084e-05j,9.9194321592222e-06 -6.24287422397174e-05j,7.59276963435696e-06 -5.84745721425861e-05j,5.61542719879071e-06 -5.41768058610614e-05j,3.97466374124633e-06 -4.95740750920959e-05j,2.65232097262924e-06 -4.47033016826026e-05j,1.62544142767729e-06 -3.95998649764806e-05j,8.66683990352612e-07 -3.42974599334411e-05j,3.44895795478806e-07 -2.88281189568806e-05j,2.56156997835433e-08 -2.32222937484039e-05j,-1.28340317928632e-07 -1.75090699485736e-05j,-1.56368656689665e-07 -1.17163772301865e-05j,-9.95456232999459e-08 -5.87124350204249e-06j,-1.04447795898355e-11 -5.74968579691859e-11j,9.95309790141619e-08 +5.87113436267828e-06j,1.56365800307867e-07 +1.17162726382958e-05j,1.28324600723317e-07 +1.750895899022e-05j,-2.56281609267717e-08 +2.32221864280291e-05j,-3.44895369153164e-07 +2.88280061795376e-05j,-8.66685468281503e-07 +3.42973726219498e-05j,-1.62544222348515e-06 +3.95997558371164e-05j,-2.6523398446443e-06 +4.47031852672808e-05j,-3.97468011215096e-06 +4.95739477628376e-05j,-5.61545903110527e-06 +5.41767294635065e-05j,-7.59280010242946e-06 +5.84744375373702e-05j,-9.91943852568511e-06 +6.24286258243956e-05j,-1.26023751363391e-05 +6.59993456793018e-05j,-1.56422829604708e-05 +6.91457025823183e-05j,-1.90331902558682e-05 +7.18260853318498e-05j,-2.27623168029822e-05 +7.39987081033178e-05j,-2.68094754574122e-05 +7.56221634219401e-05j,-3.11471121676732e-05 +7.66559605835937e-05j,-3.57401513610967e-05 +7.70613696658984e-05j,-4.05459140893072e-05 +7.68021782278083e-05j,-4.55141707789153e-05 +7.5845411629416e-05j,-5.05874922964722e-05 +7.41623516660184e-05j,-5.57014463993255e-05 +7.1729467890691e-05j,-6.07849469815847e-05 +6.8529239797499e-05j,-6.5761043515522e-05 +6.45511972834356e-05j,-7.05475831637159e-05 +5.97928010392934e-05j,-7.50578910810873e-05 +5.42603702342603e-05j,-7.92019491200335e-05 +4.79697700939141e-05j,-8.28875417937525e-05 +4.09473395848181e-05j,-8.60213694977574e-05 +3.32303534378298e-05j,-8.85105473571457e-05 +2.48675332841231e-05j,-9.02641550055705e-05 +1.5919604265946e-05j,-9.11945753614418e-05 +6.459136329795e-06j,-9.12194300326519e-05 -3.4292231703148e-06j,-9.02630126802251e-05 -1.36490843942738e-05j,-8.82582680787891e-05 -2.40926219703397e-05j,-8.51483418955468e-05 -3.46414344676305e-05j,-8.08882468845695e-05 -4.51672713097651e-05j,-7.54465290810913e-05 -5.55333717784379e-05j,-6.88067593728192e-05 -6.5595653722994e-05j,-6.09689959674142e-05 -7.52044288674369e-05j,-5.19506756972987e-05 -8.42063673189841e-05j,-4.17879673477728e-05 -9.24462510738522e-05j,-3.05363173538353e-05 -9.97695096884854e-05j,-1.82708899956197e-05 -0.000106024388514925j,-5.08691891809576e-06 -0.00011106459714938j,8.90055343916174e-06 -0.000114751826913562j,2.35572460951516e-05 -0.000116958406579215j,3.87302134186029e-05 -0.000117570052680094j,5.42492562090047e-05 -0.000116488256026059j,6.99284646543674e-05 -0.000113633097498678j,8.55680555105209e-05 -0.000108945278043393j,0.00010095676407218 -0.000102388599771075j,0.000115874274342787 -9.3951661256142e-05j,0.000130094340420328 -8.36496474221349e-05j,0.000143387864227407 -7.15255227987655e-05j,0.000155526184244081 -5.76509264647029e-05j,0.000166285026352853 -4.21267468482256e-05j,0.000175447799847461 -2.50830762524856e-05j,0.000182809701072983 -6.67876383886323e-06j
-0.000186828736332245 +3.10118557536043e-05j,-0.000176975197973661 +4.90172424179036e-05j,-0.000165429810294881 +6.54041868983768e-05j,-0.000152422668179497 +8.00322741270065e-05j,-0.000138192845042795 +9.27921864786185e-05j,-0.000122984201880172 +0.000103605896583758j,-0.00010704171290854 +0.000112425979750697j,-9.06076456885785e-05 +0.00011923503188882j,-7.39181195967831e-05 +0.000124044032418169j,-5.71999480598606e-05 +0.000126890925457701j,-4.06678373110481e-05 +0.000127838429762051j,-2.45218161580851e-05 +0.000126971790450625j,-8.94509048521286e-06 +0.000124396319733933j,5.89761475566775e-06 +0.000120234661153518j,1.98615161934868e-05 +0.000114623879198916j,3.28226524288766e-05 +0.000107712839962915j,4.46784542873502e-05 +9.96591115836054e-05j,5.53479949303437e-05 +9.06263230717741e-05j,6.47718115942553e-05 +8.07813339633867e-05j,7.29114181012847e-05 +7.02916149748489e-05j,7.97485699877143e-05 +5.93229233345482e-05j,8.5284213128034e-05 +4.80368762509897e-05j,8.95371777005494e-05 +3.65891246474348e-05j,9.25425993045792e-05 +2.51273904723348e-05j,9.43506602197886e-05 +1.37899742185255e-05j,9.5024544862099e-05 +2.70461259788135e-06j,9.46385189308785e-05 -8.0127510955208e-06j,9.32764814933762e-05 -1.82585426955484e-05j,9.10296657821164e-05 -2.79421692539472e-05j,8.79950384842232e-05 -3.69861845683772e-05j,8.42733643366955e-05 -4.53263419331051e-05j,7.99675399321131e-05 -5.29114004166331e-05j,7.51809202483855e-05 -5.97028520132881e-05j,7.00157979736105e-05 -6.56740739941597e-05j,6.45720429020002e-05 -7.0810092438478e-05j,5.89457449677866e-05 -7.51062252675183e-05j,5.32283811480738e-05 -7.85675656516105e-05j,4.75055458082352e-05 -8.12079088063911e-05j,4.18562740378547e-05 -8.30485805636272e-05j,3.63525432476308e-05 -8.41174623928964e-05j,3.10586292471271e-05 -8.44479873194359e-05j,2.60307715507224e-05 -8.40779830468819e-05j,2.13170715142041e-05 -8.30487188068219e-05j,1.69572249433259e-05 -8.14038794487715e-05j,1.29828049466596e-05 -7.91887650848366e-05j,9.41710459301248e-06 -7.64493452152237e-05j,6.27551844445406e-06 -7.32316766516306e-05j,3.56589157490816e-06 -6.95810740580782e-05j,1.28864962789521e-06 -6.55417024972849e-05j,-5.62467960207869e-07 -6.11560608376749e-05j,-2.00024601326731e-06 -5.64645997656044e-05j,-3.04338027490303e-06 -5.15056781296153e-05j,-3.71592727788084e-06 -4.63150972791482e-05j,-4.04681213694857e-06 -4.09263120673131e-05j,-4.0693207665754e-06 -3.5370383557165e-05j,-3.8205212149478e-06 -2.96759772027144e-05j,-3.34070250573859e-06 -2.38697102759033e-05j,-2.67286304733716e-06 -1.79763628693763e-05j,-1.86212935204821e-06 -1.20191316455021e-05j,-9.55249674916558e-07 -6.01996134719229e-06j,-1.24127288309017e-11 -6.03086192096924e-11j,9.55220684772939e-07 +6.01984174863901e-06j,1.86209751973365e-06 +1.20190152301802e-05j,2.67284235633269e-06 +1.79762555490015e-05j,3.34067726726062e-06 +2.3869613869465e-05j,3.8204962038435e-06 +2.96758698823396e-05j,4.06928165830323e-06 +3.53702853317373e-05j,4.04678348786547e-06 +4.09262102039065e-05j,3.71589067071909e-06 +4.63149845018052e-05j,3.04334253087291e-06 +5.15055617142934e-05j,2.0002396468044e-06 +5.64645088161342e-05j,5.62441471174679e-07 +6.11559444223531e-05j,-1.28867384319165e-06 +6.55415933579206e-05j,-3.56589976036048e-06 +6.95810012985021e-05j,-6.27552253718022e-06 +7.32315893401392e-05j,-9.41709458857076e-06 +7.644926517969e-05j,-1.29827894852497e-05 +7.91886559454724e-05j,-1.6957221305347e-05 +8.14037775853649e-05j,-2.13170606002677e-05 +8.30486023915e-05j,-2.60307551798178e-05 +8.40778957353905e-05j,-3.10586074192543e-05 +8.44478781800717e-05j,-3.63525250577368e-05 +8.41173969092779e-05j,-4.18562267441303e-05 +8.30484859761782e-05j,-4.75055094284471e-05 +8.12078360468149e-05j,-5.32283302163705e-05 +7.85675074439496e-05j,-5.89457340538502e-05 +7.51061379560269e-05j,-6.45719555905089e-05 +7.08100051269867e-05j,-7.00157470419072e-05 +6.56740376143716e-05j,-7.51808329368941e-05 +5.97027428739239e-05j,-7.9967467172537e-05 +5.29113240190782e-05j,-8.42732697492465e-05 +4.53262546216138e-05j,-8.79949584486894e-05 +3.69861045328435e-05j,-9.1029578470625e-05 +2.79421110462863e-05j,-9.32763869059272e-05 +1.82584972208133e-05j,-9.46384461713023e-05 +8.01272744865855e-06j,-9.502445027465e-05 -2.70463578999625e-06j,-9.43506165640429e-05 -1.37900360641652e-05j,-9.25425192690454e-05 -2.51274195761653e-05j,-8.95370467333123e-05 -3.65891464753076e-05j,-8.5284118540585e-05 -4.80369053548202e-05j,-7.97485117800534e-05 -5.93229051446542e-05j,-7.29113307897933e-05 -7.02916295267642e-05j,-6.47717170068063e-05 -8.07813557912596e-05j,-5.53479112568311e-05 -9.06262939679436e-05j,-4.46783706138376e-05 -9.96590752038173e-05j,-3.28225869452581e-05 -0.000107712789031211j,-1.98614652617835e-05 -0.000114623857371043j,-5.8975660977012e-06 -0.000120234610221814j,8.94513505045325e-06 -0.000124396290630102j,2.45218725467566e-05 -0.000126971732242964j,4.06679064326454e-05 -0.00012783837155439j,5.71999989915639e-05 -0.00012689086725004j,7.39181487006135e-05 -0.000124043959658593j,9.06076747924089e-05 -0.000119234966405202j,0.00010704174201237 -0.000112425936094951j,0.000122984245535918 -0.000103605838376097j,0.000138192874146625 -9.27921282709576e-05j,0.000152422668179497 -8.00322013674304e-05j,0.000165429795742966 -6.54041286907159e-05j,0.000176975197973661 -4.90171660203487e-05j,0.000186828707228415 -3.10118011839222e-05j
-0.000187704499694519 +5.64075307920575e-05j,-0.000175350156496279 +7.3696457548067e-05j,-0.000161446412676014 +8.91155723365955e-05j,-0.00014624728646595 +0.000102546335256193j,-0.000130012587760575 +0.000113903435703833j,-0.00011300369806122 +0.000123134450404905j,-9.54796196310781e-05 +0.000130218963022344j,-7.76931701693684e-05 +0.000135167225380428j,-5.98876322328579e-05 +0.000138018440338783j,-4.22935190727003e-05 +0.000138838644488715j,-2.51259116339497e-05 +0.000137718321639113j,-8.5820674939896e-06 +0.000134769565192983j,7.16055865268572e-06 +0.000130123502458446j,2.19457924686139e-05 +0.000123927005915903j,3.56398413714487e-05 +0.000116339833766688j,4.81319875689223e-05 +0.000107531443063635j,5.93349068367388e-05 +9.76778828771785e-05j,6.91844179527834e-05 +8.6959007603582e-05j,7.76391971157864e-05 +7.55553919589147e-05j,8.46798575366847e-05 +6.36458062217571e-05j,9.03079198906198e-05 +5.14048006152734e-05j,9.45444335229695e-05 +3.90003078791779e-05j,9.74283902905881e-05 +2.65918461082038e-05j,9.9015021987725e-05 +1.43285960803041e-05j,9.93738940451294e-05 +2.34824142353318e-06j,9.85869774012826e-05 -9.22440267459024e-06j,9.67465311987326e-05 -2.02780502149835e-05j,9.39531237236224e-05 -3.07156078633852e-05j,9.03135660337284e-05 -4.04544734919909e-05j,8.59389620018192e-05 -4.94265150337014e-05j,8.09428092907183e-05 -5.75779340579174e-05j,7.54391512600705e-05 -6.48687855573371e-05j,6.95409107720479e-05 -7.12724940967746e-05j,6.33584495517425e-05 -7.67748788348399e-05j,5.69980802538339e-05 -8.13734659459442e-05j,5.05608477396891e-05 -8.50763317430392e-05j,4.41416777903214e-05 -8.79009967320599e-05j,3.782828207477e-05 -8.9873414253816e-05j,3.17004814860411e-05 -9.10265007405542e-05j,2.5829851438175e-05 -9.13992553250864e-05j,2.02791579795303e-05 -9.10352609935217e-05j,1.51022104546428e-05 -8.99817678146064e-05j,1.03438187579741e-05 -8.82884341990575e-05j,6.03965827394859e-06 -8.60064319567755e-05j,2.21662548938184e-06 -8.31873767310753e-05j,-1.10709891032457e-06 -7.98825421952643e-05j,-3.92153151551611e-06 -7.61420596973039e-05j,-6.22470497546601e-06 -7.20143580110744e-05j,-8.0221398093272e-06 -6.7545501224231e-05j,-9.32617695070803e-06 -6.27789122518152e-05j,-1.01557388916262e-05 -5.77549435547553e-05j,-1.05355857158429e-05 -5.25108043802902e-05j,-1.0495768947294e-05 -4.70803606731351e-05j,-1.00712213679799e-05 -4.14941787312273e-05j,-9.30099758988945e-06 -3.57796889147721e-05j,-8.22779111331329e-06 -2.99613984680036e-05j,-6.8974595706095e-06 -2.40610024775378e-05j,-5.35838944415445e-06 -1.80979441211093e-05j,-3.66100766768795e-06 -1.20896438602358e-05j,-1.85723752110789e-06 -6.05204968451289e-06j,-2.36639093736946e-11 -5.3326485588423e-11j,1.8571929558675e-06 +6.05193235969637e-06j,3.66097106052621e-06 +1.20895392683451e-05j,5.35835442860844e-06 +1.80978404387133e-05j,6.89741455062176e-06 +2.40608933381736e-05j,8.22775109554641e-06 +2.99612838716712e-05j,9.30093483475503e-06 +3.57795906893443e-05j,1.00711622508243e-05 +4.14940623159055e-05j,1.04957425719476e-05 +4.70802151539829e-05j,1.05355202322244e-05 +5.2510695240926e-05j,1.01557052403223e-05 +5.77548271394335e-05j,9.32614784687757e-06 +6.2778803112451e-05j,8.02210615802323e-06 +6.75453775329515e-05j,6.22468041910906e-06 +7.20142634236254e-05j,3.92149240724393e-06 +7.61419505579397e-05j,1.10705173028691e-06 +7.98824403318577e-05j,-2.21662162402936e-06 +8.31872966955416e-05j,-6.03968373980024e-06 +8.60063155414537e-05j,-1.03438032965641e-05 +8.82883468875661e-05j,-1.51022231875686e-05 +8.99816586752422e-05j,-2.02791488845833e-05 +9.10351736820303e-05j,-2.58298041444505e-05 +9.13991534616798e-05j,-3.17004742100835e-05 +9.10264207050204e-05j,-3.78282384190243e-05 +8.98733123904094e-05j,-4.41416705143638e-05 +8.79009166965261e-05j,-5.05608404637314e-05 +8.50762371555902e-05j,-5.69980329601094e-05 +8.137335680658e-05j,-6.33584349998273e-05 +7.67747987993062e-05j,-6.9540852564387e-05 +7.12723995093256e-05j,-7.54391076043248e-05 +6.48687200737186e-05j,-8.0942758359015e-05 +5.75778467464261e-05j,-8.59389110701159e-05 +4.94264349981677e-05j,-9.03134859981947e-05 +4.04543825425208e-05j,-9.3953036412131e-05 +3.07155351038091e-05j,-9.67464366112836e-05 +2.02779865503544e-05j,-9.85869046417065e-05 +9.22435083339224e-06j,-9.93738358374685e-05 -2.34829167311545e-06j,-9.90149274002761e-05 -1.43286306411028e-05j,-9.74282811512239e-05 -2.65918661170872e-05j,-9.45443316595629e-05 -3.90003442589659e-05j,-9.03078180272132e-05 -5.14048151671886e-05j,-8.4679777501151e-05 -6.36458207736723e-05j,-7.76391170802526e-05 -7.55553846829571e-05j,-6.9184330641292e-05 -8.69589784997515e-05j,-5.9334790421417e-05 -9.76778610493056e-05j,-4.8131918447325e-05 -0.000107531406683847j,-3.56397431460209e-05 -0.00011633982649073j,-2.19457306229742e-05 -0.000123926947708242j,-7.16050271876156e-06 -0.000130123444250785j,8.58213752508163e-06 -0.000134769521537237j,2.51259752985789e-05 -0.000137718277983367j,4.22935845563188e-05 -0.000138838615384884j,5.98876831645612e-05 -0.000138018396683037j,7.76932429289445e-05 -0.000135167167172767j,9.54796341829933e-05 -0.000130218904814683j,0.000113003734441008 -0.000123134392197244j,0.000130012587760575 -0.000113903370220214j,0.000146247315569781 -0.000102546277048532j,0.000161446441779844 -8.9115506852977e-05j,0.000175350171048194 -7.36963920644484e-05j,0.000187704485142604 -5.64074907742906e-05j
-0.00018524234474171 +8.24618327897042e-05j,-0.000170417377375998 +9.87095991149545e-05j,-0.000154218811076134 +0.000112846828415059j,-0.000136922710225917 +0.000124780053738505j,-0.000118807576654945 +0.000134451111080125j,-0.000100149765785318 +0.000141835887916386j,-8.12196813058108e-05 +0.000146943319123238j,-6.22779043624178e-05 +0.000149813509779051j,-4.357175930636e-05 +0.000150515421410091j,-2.53323487413581e-05 +0.000149144529132172j,-7.77194236434298e-06 +0.000145819882163778j,8.91821946424898e-06 +0.000140681091579609j,2.45696010097163e-05 +0.000133885143441148j,3.90376699215267e-05 +0.000125603095511906j,5.22026930411812e-05 +0.000116016708489042j,6.39700738247484e-05 +0.000105315186374355j,7.42702759453095e-05 +9.36919313971885e-05j,8.30585777293891e-05 +8.13414881122299e-05j,9.03139298316091e-05 +6.84565675328486e-05j,9.60380930337124e-05 +5.52253477508202e-05j,0.000100254081189632 +4.18290328525472e-05j,0.000103004538686946 +2.84397247014567e-05j,0.000104349855973851 +1.52184393300558e-05j,0.000104366117739119 +2.31351395996171e-06j,0.000103143058368005 -1.01404975794139e-05j,0.000100781733635813 -2.20239708141889e-05j,9.73924470599741e-05 -3.32328127115034e-05j,9.30923488340341e-05 -4.36786758655217e-05j,8.80033840076067e-05 -5.32892772753257e-05j,8.22501751827076e-05 -6.20079154032283e-05j,7.59581016609445e-05 -6.97931900504045e-05j,6.9251393142622e-05 -7.66184093663469e-05j,6.22514562564902e-05 -8.24705784907565e-05j,5.50753647985402e-05 -8.73495082487352e-05j,4.78345864394214e-05 -9.12667310331017e-05j,4.06336948799435e-05 -9.42441110964864e-05j,3.35696095135063e-05 -9.63126731221564e-05j,2.67305713350652e-05 -9.75112707237713e-05j,2.01958391699009e-05 -9.78851167019457e-05j,1.40350521178334e-05 -9.74846698227338e-05j,8.30812314234208e-06 -9.63640122790821e-05j,3.06510173686547e-06 -9.45798601605929e-05j,-1.65384949468717e-06 -9.21903847483918e-05j,-5.81814629185828e-06 -8.92538737389259e-05j,-9.40662448556395e-06 -8.58280400279909e-05j,-1.24070338642923e-05 -8.19689885247499e-05j,-1.48157860166975e-05 -7.77304740040563e-05j,-1.66373174579348e-05 -7.31633335817605e-05j,-1.78835489350604e-05 -6.83149191900156e-05j,-1.85733533726307e-05 -6.32287556072697e-05j,-1.87319328688318e-05 -5.7944289437728e-05j,-1.83902629942168e-05 -5.24966853845399e-05j,-1.75843942997744e-05 -4.69169899588451e-05j,-1.63549757417059e-05 -4.1231975046685e-05j,-1.47466216731118e-05 -3.54645089828409e-05j,-1.28073334053624e-05 -2.96338712360011e-05j,-1.05879908005591e-05 -2.37559052038705e-05j,-8.14185841591097e-06 -1.78437094291439e-05j,-5.52400888409466e-06 -1.19079459182103e-05j,-2.7909356958844e-06 -5.95750907450565e-06j,-2.75351234868548e-11 -5.05535058259454e-11j,2.79087294074998e-06 +5.95741494180402e-06j,5.52394658370758e-06 +1.1907852240256e-05j,8.14179293229245e-06 +1.78436130227055e-05j,1.05879325928981e-05 +2.37558033404639e-05j,1.28072788356803e-05 +2.96337602776475e-05j,1.47465652844403e-05 +3.54644180333707e-05j,1.63549193530343e-05 +4.12318622693419e-05j,1.75843415490817e-05 +4.69168880954385e-05j,1.83902157004923e-05 +5.24966162629426e-05j,1.87319110409589e-05 +5.79441984882578e-05j,1.85733042599168e-05 +6.32286682957783e-05j,1.78835252881981e-05 +6.83148246025667e-05j,1.66372719831998e-05 +7.31632171664387e-05j,1.48157650983194e-05 +7.77303794166073e-05j,1.24070156743983e-05 +8.19688793853857e-05j,9.4065972007229e-06 +8.58279236126691e-05j,5.81817403144669e-06 +8.92537573236041e-05j,1.65385483796854e-06 +9.21902828849852e-05j,-3.06509264191845e-06 +9.4579765573144e-05j,-8.30815315566724e-06 +9.6363881311845e-05j,-1.40350575748016e-05 +9.74845825112425e-05j,-2.01958409888903e-05 +9.78850366664119e-05j,-2.67305640591076e-05 +9.75111615844071e-05j,-3.35695804096758e-05 +9.6312585810665e-05j,-4.06336803280283e-05 +9.42440310609527e-05j,-4.78345682495274e-05 +9.12666437216103e-05j,-5.50753247807734e-05 +8.73494282132015e-05j,-6.22514053247869e-05 +8.24704839033075e-05j,-6.92513494868763e-05 +7.66183002269827e-05j,-7.59580434532836e-05 +6.97931027389131e-05j,-8.22501315269619e-05 +6.20077989879064e-05j,-8.8003340351861e-05 +5.32891936018132e-05j,-9.30922833504155e-05 +4.36786140198819e-05j,-9.7392410680186e-05 +3.32327472278848e-05j,-0.000100781675428152 +2.20239180634962e-05j,-0.000103142985608429 +1.01404157248908e-05j,-0.00010436602315167 -2.31358080782229e-06j,-0.000104349746834487 -1.52184766193386e-05j,-0.000103004451375455 -2.8439757443266e-05j,-0.000100254008430056 -4.18290583183989e-05j,-9.60380275500938e-05 -5.52253768546507e-05j,-9.03138788999058e-05 -6.84566184645519e-05j,-8.30585195217282e-05 -8.13414953881875e-05j,-7.4270210461691e-05 -9.36919241212308e-05j,-6.39699646853842e-05 -0.00010531517182244j,-5.22026093676686e-05 -0.000116016686661169j,-3.90375716960989e-05 -0.000125603066408075j,-2.45695373450872e-05 -0.000133885128889233j,-8.91813306225231e-06 -0.000140681062475778j,7.77201785240322e-06 -0.000145819838508032j,2.53324069490191e-05 -0.000149144485476427j,4.35718138760421e-05 -0.00015051536320243j,6.22779480181634e-05 -0.00014981345157139j,8.12197176855989e-05 -0.000146943275467493j,0.000100149787613191 -0.000141835829708725j,0.00011880759120686 -0.000134451038320549j,0.000136922724777833 -0.000124780010082759j,0.00015421882562805 -0.00011284676293144j,0.000170417421031743 -9.87095409072936e-05j,0.00018524237384554 -8.24617673060857e-05j
